date,campaign_id,channel_id,spend_usd,impressions,clicks,free_signups,new_paid_subscribers,reactivated_subscribers,first_payment_net_revenue_usd
2025-01-18,CMP017,CH03,348.36,721654.0,6495.0,578,8,0,269.71
2025-01-18,CMP018,CH04,0.0,59057.0,709.0,119,11,0,321.89
2025-01-18,CMP019,CH04,0.0,13597.0,163.0,28,0,0,0.0
2025-01-18,CMP022,CH05,494.32,402854.0,14100.0,1147,29,0,648.45
2025-01-18,CMP023,CH05,217.77,8204.0,287.0,23,0,0,0.0
2025-01-18,CMP025,CH06,0.0,,4453.0,799,48,0,1129.97
2025-01-18,CMP026,CH07,147.9,,1313.0,229,22,0,621.76
2025-01-18,CMP027,CH07,68.35,,833.0,129,7,0,95.33
2025-01-18,CMP028,CH08,284.08,1114108.0,20054.0,1139,22,0,511.18
2025-01-18,CMP029,CH08,7.63,41865.0,754.0,40,0,0,0.0
2025-01-18,CMP030,CH08,11.11,30524.0,549.0,31,0,0,0.0
2025-01-18,CMP031,CH09,276.95,563374.0,2817.0,334,13,0,477.16
2025-01-18,CMP032,CH09,42.52,100563.0,503.0,46,4,0,81.06
2025-01-19,CMP001,CH01,1057.5,,12599.0,1613,45,0,1337.71
2025-01-19,CMP002,CH01,305.5,,2057.0,298,13,0,341.24
2025-01-19,CMP003,CH01,94.0,,1181.0,176,4,0,193.82
2025-01-19,CMP004,CH01,23.5,,159.0,25,1,0,62.0
2025-01-19,CMP005,CH01,23.5,,351.0,58,1,0,11.2
2025-01-19,CMP006,CH02,176.53,394007.0,2364.0,269,6,0,198.15
2025-01-19,CMP007,CH02,158.06,407754.0,2447.0,227,11,0,215.74
2025-01-19,CMP008,CH02,505.29,1872533.0,11235.0,1072,22,0,628.33
2025-01-19,CMP009,CH02,87.51,212999.0,1278.0,126,6,0,199.9
2025-01-19,CMP010,CH02,31.03,66125.0,397.0,38,1,0,74.04
2025-01-19,CMP011,CH02,31.12,136551.0,819.0,68,1,0,11.01
2025-01-19,CMP012,CH03,204.2,135617.0,1221.0,168,6,0,240.2
2025-01-19,CMP013,CH03,127.4,164707.0,1482.0,138,9,0,214.93
2025-01-19,CMP014,CH03,96.81,138391.0,1246.0,140,9,0,219.89
2025-01-19,CMP015,CH03,87.84,72455.0,652.0,77,3,0,85.02
2025-01-19,CMP016,CH03,51.96,47489.0,427.0,36,1,0,13.38
2025-01-19,CMP017,CH03,370.64,611295.0,5502.0,560,14,0,358.16
2025-01-19,CMP018,CH04,0.0,61954.0,743.0,126,2,0,80.07
2025-01-19,CMP019,CH04,0.0,18084.0,217.0,31,1,0,63.61
2025-01-19,CMP022,CH05,518.42,432055.0,15122.0,1165,41,0,948.09
2025-01-19,CMP023,CH05,229.95,4386.0,154.0,13,0,0,0.0
2025-01-19,CMP025,CH06,0.0,,4106.0,777,29,0,674.93
2025-01-19,CMP026,CH07,127.32,,1263.0,253,14,0,352.16
2025-01-19,CMP027,CH07,74.19,,698.0,131,6,0,101.89
2025-01-19,CMP028,CH08,415.16,1228725.0,22117.0,1121,20,0,520.51
2025-01-19,CMP029,CH08,7.12,37230.0,670.0,39,2,0,136.91
2025-01-19,CMP030,CH08,8.2,40916.0,736.0,35,0,0,0.0
2025-01-19,CMP031,CH09,325.06,618747.0,3094.0,331,13,0,487.19
2025-01-19,CMP032,CH09,55.3,82124.0,411.0,38,2,0,40.53
2025-01-20,CMP001,CH01,1010.5,,13613.0,1561,43,0,1386.34
2025-01-20,CMP002,CH01,305.5,,2136.0,283,13,0,468.37
2025-01-20,CMP003,CH01,70.5,,1222.0,183,3,0,91.05
2025-01-20,CMP004,CH01,47.0,,146.0,17,2,0,73.2
2025-01-20,CMP005,CH01,23.5,,415.0,60,1,0,68.46
2025-01-20,CMP006,CH02,118.28,364967.0,2190.0,241,4,0,49.02
2025-01-20,CMP007,CH02,104.51,362041.0,2172.0,211,8,0,205.45
2025-01-20,CMP008,CH02,549.48,1627571.0,9765.0,984,18,0,478.67
2025-01-20,CMP009,CH02,63.08,228547.0,1371.0,142,8,0,129.32
2025-01-20,CMP010,CH02,25.41,73374.0,440.0,45,1,0,13.38
2025-01-20,CMP011,CH02,27.91,91675.0,550.0,49,0,0,0.0
2025-01-20,CMP012,CH03,144.08,146137.0,1315.0,156,6,0,180.44
2025-01-20,CMP013,CH03,110.52,119041.0,1071.0,119,5,0,172.35
2025-01-20,CMP014,CH03,91.1,101975.0,918.0,102,1,0,12.25
2025-01-20,CMP015,CH03,68.26,99113.0,892.0,74,4,0,59.46
2025-01-20,CMP016,CH03,44.34,51104.0,460.0,45,3,0,40.14
2025-01-20,CMP017,CH03,340.44,605052.0,5445.0,530,11,0,224.26
2025-01-20,CMP018,CH04,0.0,62237.0,747.0,118,0,0,0.0
2025-01-20,CMP019,CH04,0.0,14646.0,176.0,31,2,0,135.62
2025-01-20,CMP022,CH05,472.01,396843.0,13889.0,1089,27,0,770.22
2025-01-20,CMP023,CH05,246.2,8659.0,303.0,27,1,0,11.2
2025-01-20,CMP025,CH06,0.0,,3362.0,679,36,0,960.68
2025-01-20,CMP026,CH07,125.04,,1572.0,245,8,0,227.97
2025-01-20,CMP027,CH07,71.32,,641.0,102,7,0,187.01
2025-01-20,CMP028,CH08,393.8,985695.0,17743.0,1012,12,0,338.13
2025-01-20,CMP029,CH08,6.31,48514.0,873.0,42,0,0,0.0
2025-01-20,CMP030,CH08,11.57,31203.0,562.0,28,1,0,11.81
2025-01-20,CMP031,CH09,269.79,616413.0,3082.0,295,6,0,100.92
2025-01-20,CMP032,CH09,35.2,89707.0,449.0,42,2,0,39.77
2025-01-21,CMP001,CH01,1292.5,,13731.0,1578,55,0,1442.87
2025-01-21,CMP002,CH01,352.5,,2079.0,289,15,0,325.22
2025-01-21,CMP003,CH01,282.0,,1565.0,187,12,0,316.8
2025-01-21,CMP004,CH01,0.0,,170.0,30,0,0,0.0
2025-01-21,CMP005,CH01,0.0,,377.0,57,0,0,0.0
2025-01-21,CMP006,CH02,93.61,551434.0,3309.0,258,7,0,117.06
2025-01-21,CMP007,CH02,93.11,372070.0,2232.0,222,4,0,159.57
2025-01-21,CMP008,CH02,399.31,2007558.0,12045.0,1102,18,0,679.57
2025-01-21,CMP009,CH02,104.56,248031.0,1488.0,143,4,0,119.84
2025-01-21,CMP010,CH02,29.17,70927.0,426.0,42,1,0,30.87
2025-01-21,CMP011,CH02,22.54,134121.0,805.0,70,2,0,90.74
2025-01-21,CMP012,CH03,163.79,151517.0,1364.0,159,6,0,88.79
2025-01-21,CMP013,CH03,114.78,124903.0,1124.0,132,6,0,80.7
2025-01-21,CMP014,CH03,138.25,121217.0,1091.0,111,9,0,181.11
2025-01-21,CMP015,CH03,103.33,96127.0,865.0,94,2,0,73.82
2025-01-21,CMP016,CH03,38.79,35912.0,323.0,34,0,0,0.0
2025-01-21,CMP017,CH03,436.61,645281.0,5808.0,575,5,0,237.77
2025-01-21,CMP018,CH04,0.0,66867.0,802.0,121,7,0,129.58
2025-01-21,CMP019,CH04,0.0,16455.0,197.0,32,1,0,12.25
2025-01-21,CMP022,CH05,527.53,387526.0,13563.0,1116,40,0,1142.84
2025-01-21,CMP023,CH05,258.21,10313.0,361.0,29,1,0,11.2
2025-01-21,CMP025,CH06,0.0,,3495.0,749,36,0,1216.84
2025-01-21,CMP026,CH07,144.22,,1247.0,217,15,0,272.48
2025-01-21,CMP027,CH07,74.07,,515.0,100,3,0,86.76
2025-01-21,CMP028,CH08,403.32,1217542.0,21916.0,1079,21,0,516.28
2025-01-21,CMP029,CH08,6.3,44436.0,800.0,45,0,0,0.0
2025-01-21,CMP030,CH08,9.84,36734.0,661.0,34,0,0,0.0
2025-01-21,CMP031,CH09,258.58,694293.0,3471.0,331,6,0,118.29
2025-01-21,CMP032,CH09,51.03,61095.0,305.0,34,1,0,12.25
2025-01-22,CMP001,CH01,1645.0,,12567.0,1707,70,0,1970.51
2025-01-22,CMP002,CH01,305.5,,1695.0,280,13,0,353.82
2025-01-22,CMP003,CH01,211.5,,1030.0,158,9,0,265.44
2025-01-22,CMP004,CH01,23.5,,134.0,17,1,0,25.85
2025-01-22,CMP005,CH01,0.0,,433.0,63,0,0,0.0
2025-01-22,CMP006,CH02,147.9,392302.0,2354.0,255,5,0,143.91
2025-01-22,CMP007,CH02,130.77,404626.0,2428.0,236,7,0,91.77
2025-01-22,CMP008,CH02,411.12,2170695.0,13024.0,1159,18,0,553.78
2025-01-22,CMP009,CH02,86.9,259485.0,1557.0,144,1,0,12.25
2025-01-22,CMP010,CH02,20.91,96810.0,581.0,57,0,0,0.0
2025-01-22,CMP011,CH02,21.68,117732.0,706.0,69,1,0,25.4
2025-01-22,CMP012,CH03,171.8,214640.0,1932.0,192,4,0,104.58
2025-01-22,CMP013,CH03,149.66,145864.0,1313.0,143,5,0,209.12
2025-01-22,CMP014,CH03,129.38,113076.0,1018.0,125,6,0,143.35
2025-01-22,CMP015,CH03,81.83,85657.0,771.0,83,1,0,10.76
2025-01-22,CMP016,CH03,36.8,61890.0,557.0,58,1,0,13.38
2025-01-22,CMP017,CH03,376.22,660252.0,5942.0,585,11,0,303.55
2025-01-22,CMP018,CH04,0.0,66237.0,795.0,132,10,0,282.39
2025-01-22,CMP019,CH04,0.0,11578.0,139.0,22,0,0,0.0
2025-01-22,CMP022,CH05,523.67,465661.0,16298.0,1225,37,0,1003.62
2025-01-22,CMP023,CH05,238.12,8388.0,294.0,20,1,0,11.2
2025-01-22,CMP025,CH06,0.0,,3759.0,737,46,0,1224.5
2025-01-22,CMP026,CH07,141.67,,1428.0,253,8,0,182.68
2025-01-22,CMP027,CH07,65.01,,685.0,118,3,0,92.3
2025-01-22,CMP028,CH08,383.25,1180467.0,21248.0,1131,15,0,416.83
2025-01-22,CMP029,CH08,6.71,48069.0,865.0,46,0,0,0.0
2025-01-22,CMP030,CH08,11.17,27921.0,503.0,26,0,0,0.0
2025-01-22,CMP031,CH09,248.79,842343.0,4212.0,349,8,0,215.43
2025-01-22,CMP032,CH09,49.4,94430.0,472.0,47,0,0,0.0
2025-01-23,CMP001,CH01,1222.0,,12447.0,1734,52,0,1250.91
2025-01-23,CMP002,CH01,282.0,,2363.0,298,12,0,201.09
2025-01-23,CMP003,CH01,117.5,,1306.0,178,5,0,159.27
2025-01-23,CMP004,CH01,23.5,,149.0,21,1,0,25.85
2025-01-23,CMP005,CH01,94.0,,306.0,49,4,0,220.93
2025-01-23,CMP006,CH02,149.05,486461.0,2919.0,256,11,0,261.17
2025-01-23,CMP007,CH02,94.63,507534.0,3045.0,263,4,0,94.41
2025-01-23,CMP008,CH02,393.91,2025973.0,12156.0,1134,18,0,612.58
2025-01-23,CMP009,CH02,100.44,327132.0,1963.0,174,5,0,116.83
2025-01-23,CMP010,CH02,28.61,91938.0,552.0,42,2,0,44.25
2025-01-23,CMP011,CH02,19.49,70669.0,424.0,44,0,0,0.0
2025-01-23,CMP012,CH03,148.61,181050.0,1629.0,190,4,0,176.15
2025-01-23,CMP013,CH03,132.09,135635.0,1221.0,147,5,0,157.73
2025-01-23,CMP014,CH03,137.97,113865.0,1025.0,126,4,0,192.17
2025-01-23,CMP015,CH03,84.43,91680.0,825.0,94,2,0,22.13
2025-01-23,CMP016,CH03,38.56,30772.0,277.0,32,1,0,30.87
2025-01-23,CMP017,CH03,342.08,546295.0,4917.0,575,9,0,224.56
2025-01-23,CMP018,CH04,0.0,70366.0,844.0,138,5,0,86.64
2025-01-23,CMP019,CH04,0.0,11116.0,133.0,23,0,0,0.0
2025-01-23,CMP022,CH05,440.64,461471.0,16151.0,1194,41,0,1039.27
2025-01-23,CMP023,CH05,264.34,11611.0,406.0,33,2,0,73.2
2025-01-23,CMP025,CH06,0.0,,3422.0,781,26,0,821.18
2025-01-23,CMP026,CH07,141.75,,1382.0,249,10,0,280.38
2025-01-23,CMP027,CH07,62.49,,739.0,115,6,0,254.02
2025-01-23,CMP028,CH08,403.4,1035306.0,18636.0,1081,18,0,404.56
2025-01-23,CMP029,CH08,7.23,52488.0,945.0,52,0,0,0.0
2025-01-23,CMP030,CH08,8.68,42340.0,762.0,33,1,0,11.81
2025-01-23,CMP031,CH09,280.52,843150.0,4216.0,343,7,0,204.42
2025-01-23,CMP032,CH09,49.53,87525.0,438.0,41,1,0,28.27
2025-01-24,CMP001,CH01,1386.5,,10840.0,1586,59,0,1640.3
2025-01-24,CMP002,CH01,282.0,,1551.0,250,12,0,328.99
2025-01-24,CMP003,CH01,164.5,,1065.0,162,7,0,238.69
2025-01-24,CMP004,CH01,0.0,,126.0,20,0,0,0.0
2025-01-24,CMP005,CH01,0.0,,378.0,55,0,0,0.0
2025-01-24,CMP006,CH02,150.06,475019.0,2850.0,248,5,0,93.31
2025-01-24,CMP007,CH02,109.94,356085.0,2137.0,252,2,0,73.2
2025-01-24,CMP008,CH02,497.25,1736104.0,10417.0,1133,19,0,562.16
2025-01-24,CMP009,CH02,89.0,274346.0,1646.0,147,5,0,182.45
2025-01-24,CMP010,CH02,27.3,88368.0,530.0,48,1,0,13.38
2025-01-24,CMP011,CH02,22.91,106220.0,637.0,51,1,0,11.81
2025-01-24,CMP012,CH03,204.7,127887.0,1151.0,150,9,0,197.89
2025-01-24,CMP013,CH03,111.18,96082.0,865.0,95,3,0,98.63
2025-01-24,CMP014,CH03,163.01,125559.0,1130.0,124,5,0,127.89
2025-01-24,CMP015,CH03,72.64,62668.0,564.0,66,2,0,22.13
2025-01-24,CMP016,CH03,42.66,51016.0,459.0,46,3,0,75.12
2025-01-24,CMP017,CH03,308.75,617550.0,5558.0,576,11,0,231.87
2025-01-24,CMP018,CH04,0.0,78593.0,943.0,133,9,0,183.58
2025-01-24,CMP019,CH04,0.0,11852.0,142.0,26,0,0,0.0
2025-01-24,CMP022,CH05,471.68,404103.0,14144.0,1122,41,0,1481.04
2025-01-24,CMP023,CH05,213.5,11373.0,398.0,26,1,0,11.2
2025-01-24,CMP025,CH06,0.0,,3168.0,747,30,0,751.58
2025-01-24,CMP026,CH07,147.69,,1614.0,238,9,0,341.77
2025-01-24,CMP027,CH07,67.65,,554.0,105,8,0,234.67
2025-01-24,CMP028,CH08,411.41,1293246.0,23278.0,1052,24,0,654.15
2025-01-24,CMP029,CH08,7.68,32690.0,588.0,31,0,0,0.0
2025-01-24,CMP030,CH08,9.87,41170.0,741.0,34,1,0,11.01
2025-01-24,CMP031,CH09,369.35,599257.0,2996.0,333,9,0,347.31
2025-01-24,CMP032,CH09,37.94,76286.0,381.0,41,2,0,24.51
2025-01-25,CMP001,CH01,1198.5,,9196.0,1569,51,0,1197.62
2025-01-25,CMP002,CH01,282.0,,2223.0,278,12,0,286.01
2025-01-25,CMP003,CH01,94.0,,912.0,139,4,0,59.06
2025-01-25,CMP004,CH01,0.0,,118.0,20,0,0,0.0
2025-01-25,CMP005,CH01,23.5,,293.0,46,1,0,68.46
2025-01-25,CMP006,CH02,157.88,443636.0,2662.0,229,15,0,452.59
2025-01-25,CMP007,CH02,117.94,433996.0,2604.0,213,7,0,158.33
2025-01-25,CMP008,CH02,495.81,2064067.0,12384.0,1119,25,0,615.86
2025-01-25,CMP009,CH02,85.35,247236.0,1483.0,142,4,0,159.37
2025-01-25,CMP010,CH02,29.07,61535.0,369.0,40,0,0,0.0
2025-01-25,CMP011,CH02,22.69,92983.0,558.0,53,0,0,0.0
2025-01-25,CMP012,CH03,145.3,171995.0,1548.0,171,6,0,145.1
2025-01-25,CMP013,CH03,112.06,133177.0,1199.0,134,3,0,134.93
2025-01-25,CMP014,CH03,133.04,97190.0,875.0,121,4,0,49.02
2025-01-25,CMP015,CH03,76.8,87826.0,790.0,84,2,0,22.41
2025-01-25,CMP016,CH03,39.07,49528.0,446.0,48,1,0,30.87
2025-01-25,CMP017,CH03,347.45,540510.0,4865.0,528,16,0,324.11
2025-01-25,CMP018,CH04,0.0,67967.0,816.0,129,6,0,122.04
2025-01-25,CMP019,CH04,0.0,14764.0,177.0,29,0,0,0.0
2025-01-25,CMP022,CH05,444.02,395220.0,13833.0,1104,43,0,1234.09
2025-01-25,CMP023,CH05,248.32,8585.0,300.0,21,0,0,0.0
2025-01-25,CMP025,CH06,0.0,,4172.0,758,29,0,925.24
2025-01-25,CMP026,CH07,125.3,,1380.0,278,7,0,97.64
2025-01-25,CMP027,CH07,66.8,,616.0,119,5,0,193.3
2025-01-25,CMP028,CH08,394.02,1247520.0,22455.0,1077,11,0,233.69
2025-01-25,CMP029,CH08,7.5,37642.0,678.0,35,0,0,0.0
2025-01-25,CMP030,CH08,8.16,34320.0,618.0,30,0,0,0.0
2025-01-25,CMP031,CH09,278.05,595888.0,2979.0,333,8,0,415.89
2025-01-25,CMP032,CH09,48.91,66191.0,331.0,36,2,0,24.51
2025-01-26,CMP001,CH01,1574.5,,12727.0,1799,67,0,2025.38
2025-01-26,CMP002,CH01,282.0,,2092.0,303,12,0,304.47
2025-01-26,CMP003,CH01,164.5,,1758.0,193,7,0,77.71
2025-01-26,CMP004,CH01,23.5,,146.0,19,1,0,11.2
2025-01-26,CMP005,CH01,23.5,,424.0,58,1,0,12.37
2025-01-26,CMP006,CH02,142.83,468249.0,2809.0,258,7,0,99.52
2025-01-26,CMP007,CH02,123.16,430823.0,2585.0,250,7,0,200.88
2025-01-26,CMP008,CH02,496.71,2248452.0,13491.0,1204,26,0,677.11
2025-01-26,CMP009,CH02,77.33,371398.0,2228.0,175,6,0,180.44
2025-01-26,CMP010,CH02,26.88,79220.0,475.0,46,2,0,44.25
2025-01-26,CMP011,CH02,23.7,146242.0,877.0,72,2,0,38.25
2025-01-26,CMP012,CH03,187.55,178923.0,1610.0,197,2,0,24.51
2025-01-26,CMP013,CH03,119.99,153887.0,1385.0,152,1,0,11.3
2025-01-26,CMP014,CH03,161.19,156960.0,1413.0,126,2,0,80.07
2025-01-26,CMP015,CH03,97.34,121962.0,1098.0,105,3,0,84.59
2025-01-26,CMP016,CH03,68.59,35029.0,315.0,32,1,0,13.38
2025-01-26,CMP017,CH03,351.64,597882.0,5381.0,645,10,0,221.21
2025-01-26,CMP018,CH04,0.0,66846.0,802.0,150,10,0,281.44
2025-01-26,CMP019,CH04,0.0,11084.0,133.0,26,1,0,12.25
2025-01-26,CMP022,CH05,468.48,400871.0,14030.0,1204,49,0,1326.79
2025-01-26,CMP023,CH05,221.68,6372.0,223.0,21,0,0,0.0
2025-01-26,CMP025,CH06,0.0,,4659.0,854,53,0,1619.6
2025-01-26,CMP026,CH07,146.54,,1656.0,264,10,0,206.59
2025-01-26,CMP027,CH07,80.43,,731.0,143,4,0,63.91
2025-01-26,CMP028,CH08,345.43,1449510.0,26091.0,1259,25,0,715.88
2025-01-26,CMP029,CH08,7.8,60250.0,1085.0,49,3,0,102.88
2025-01-26,CMP030,CH08,9.16,37202.0,670.0,37,2,0,22.82
2025-01-26,CMP031,CH09,321.51,659471.0,3297.0,341,5,0,243.71
2025-01-26,CMP032,CH09,42.81,110410.0,552.0,52,0,0,0.0
2025-01-27,CMP001,CH01,1175.0,,14186.0,1592,50,0,1260.36
2025-01-27,CMP002,CH01,329.0,,2105.0,251,14,0,288.69
2025-01-27,CMP003,CH01,117.5,,1186.0,175,5,0,171.77
2025-01-27,CMP004,CH01,70.5,,174.0,24,3,0,33.61
2025-01-27,CMP005,CH01,0.0,,378.0,54,0,0,0.0
2025-01-27,CMP006,CH02,123.13,402248.0,2413.0,249,10,0,432.37
2025-01-27,CMP007,CH02,140.72,369173.0,2215.0,207,8,0,103.38
2025-01-27,CMP008,CH02,593.92,2081390.0,12488.0,1028,20,0,567.31
2025-01-27,CMP009,CH02,78.93,248916.0,1493.0,154,4,0,267.04
2025-01-27,CMP010,CH02,26.46,73890.0,443.0,43,2,0,87.42
2025-01-27,CMP011,CH02,28.58,100893.0,605.0,52,1,0,60.92
2025-01-27,CMP012,CH03,145.79,137744.0,1240.0,156,6,0,103.81
2025-01-27,CMP013,CH03,122.4,101043.0,909.0,90,3,0,47.27
2025-01-27,CMP014,CH03,142.67,91447.0,823.0,89,4,0,146.68
2025-01-27,CMP015,CH03,64.85,71138.0,640.0,77,3,0,185.0
2025-01-27,CMP016,CH03,35.31,34360.0,309.0,34,2,0,26.76
2025-01-27,CMP017,CH03,334.19,663070.0,5968.0,569,12,0,365.12
2025-01-27,CMP018,CH04,0.0,68704.0,824.0,127,10,0,241.05
2025-01-27,CMP019,CH04,0.0,11278.0,135.0,23,1,0,28.27
2025-01-27,CMP022,CH05,450.79,421054.0,14737.0,1152,39,0,1046.97
2025-01-27,CMP023,CH05,228.77,10292.0,360.0,24,1,0,11.2
2025-01-27,CMP025,CH06,0.0,,3107.0,737,30,0,771.36
2025-01-27,CMP026,CH07,129.1,,1255.0,226,11,0,282.34
2025-01-27,CMP027,CH07,61.09,,691.0,123,4,0,47.89
2025-01-27,CMP028,CH08,392.91,1096172.0,19731.0,1045,10,0,417.15
2025-01-27,CMP029,CH08,7.97,37784.0,680.0,34,1,0,68.46
2025-01-27,CMP030,CH08,8.88,36269.0,653.0,36,1,0,11.81
2025-01-27,CMP031,CH09,240.83,534241.0,2671.0,290,8,0,187.21
2025-01-27,CMP032,CH09,34.36,105404.0,527.0,48,1,0,67.81
2025-01-28,CMP001,CH01,1269.0,,8937.0,1552,54,0,1527.74
2025-01-28,CMP002,CH01,117.5,,1776.0,250,5,0,222.98
2025-01-28,CMP003,CH01,188.0,,1190.0,165,8,0,146.88
2025-01-28,CMP004,CH01,47.0,,199.0,24,2,0,22.41
2025-01-28,CMP005,CH01,23.5,,360.0,54,1,0,68.46
2025-01-28,CMP006,CH02,163.62,388754.0,2333.0,262,3,0,92.32
2025-01-28,CMP007,CH02,114.38,351629.0,2110.0,214,10,0,225.2
2025-01-28,CMP008,CH02,505.34,2037858.0,12227.0,1158,14,0,371.61
2025-01-28,CMP009,CH02,73.52,283419.0,1701.0,148,3,0,68.8
2025-01-28,CMP010,CH02,21.22,71230.0,427.0,41,1,0,30.87
2025-01-28,CMP011,CH02,21.76,113635.0,682.0,57,2,0,22.82
2025-01-28,CMP012,CH03,169.46,176958.0,1593.0,171,6,0,156.92
2025-01-28,CMP013,CH03,114.29,122742.0,1105.0,125,2,0,52.13
2025-01-28,CMP014,CH03,106.54,138473.0,1246.0,124,8,0,253.01
2025-01-28,CMP015,CH03,62.43,84598.0,761.0,90,2,0,22.22
2025-01-28,CMP016,CH03,37.82,35213.0,317.0,36,2,0,26.76
2025-01-28,CMP017,CH03,468.97,633435.0,5701.0,627,14,0,378.37
2025-01-28,CMP018,CH04,0.0,65610.0,787.0,127,7,0,81.74
2025-01-28,CMP019,CH04,0.0,17504.0,210.0,32,1,0,67.81
2025-01-28,CMP022,CH05,447.88,459217.0,16073.0,1189,30,0,884.53
2025-01-28,CMP023,CH05,205.04,7491.0,262.0,20,0,0,0.0
2025-01-28,CMP025,CH06,0.0,,3684.0,743,33,0,829.37
2025-01-28,CMP026,CH07,128.71,,1688.0,252,13,0,464.52
2025-01-28,CMP027,CH07,65.96,,661.0,121,7,0,156.6
2025-01-28,CMP028,CH08,321.24,1107098.0,19928.0,1092,20,0,554.74
2025-01-28,CMP029,CH08,7.72,47054.0,847.0,44,0,0,0.0
2025-01-28,CMP030,CH08,12.68,34976.0,630.0,34,1,0,11.81
2025-01-28,CMP031,CH09,332.02,592952.0,2965.0,319,10,0,224.08
2025-01-28,CMP032,CH09,39.37,59833.0,299.0,30,2,0,40.53
2025-01-29,CMP001,CH01,1316.0,,12978.0,1725,56,0,1589.84
2025-01-29,CMP002,CH01,164.5,,1990.0,264,7,0,207.96
2025-01-29,CMP003,CH01,94.0,,1392.0,198,4,0,95.43
2025-01-29,CMP004,CH01,23.5,,154.0,23,1,0,11.2
2025-01-29,CMP005,CH01,23.5,,505.0,62,1,0,68.46
2025-01-29,CMP006,CH02,145.12,485731.0,2914.0,252,10,0,344.01
2025-01-29,CMP007,CH02,111.94,430762.0,2585.0,233,6,0,132.3
2025-01-29,CMP008,CH02,460.75,2144203.0,12865.0,1112,18,0,529.88
2025-01-29,CMP009,CH02,81.39,280122.0,1681.0,159,6,0,129.08
2025-01-29,CMP010,CH02,31.25,80300.0,482.0,45,0,0,0.0
2025-01-29,CMP011,CH02,24.46,110052.0,660.0,53,1,0,11.01
2025-01-29,CMP012,CH03,204.61,168571.0,1517.0,169,6,0,145.1
2025-01-29,CMP013,CH03,130.19,147268.0,1325.0,139,8,0,190.43
2025-01-29,CMP014,CH03,134.13,126256.0,1136.0,128,3,0,52.78
2025-01-29,CMP015,CH03,81.41,90453.0,814.0,95,4,0,95.76
2025-01-29,CMP016,CH03,44.06,38173.0,344.0,41,1,0,13.38
2025-01-29,CMP017,CH03,402.17,578134.0,5203.0,570,15,0,324.11
2025-01-29,CMP018,CH04,0.0,68693.0,824.0,121,9,0,107.54
2025-01-29,CMP019,CH04,0.0,11678.0,140.0,21,1,0,28.27
2025-01-29,CMP022,CH05,480.34,357449.0,12511.0,1142,29,0,986.63
2025-01-29,CMP023,CH05,272.28,10360.0,363.0,25,0,0,0.0
2025-01-29,CMP025,CH06,0.0,,3710.0,713,38,0,915.82
2025-01-29,CMP026,CH07,131.47,,1565.0,288,12,0,435.49
2025-01-29,CMP027,CH07,72.22,,711.0,138,7,0,208.43
2025-01-29,CMP028,CH08,405.8,1109820.0,19977.0,1151,12,0,223.23
2025-01-29,CMP029,CH08,6.61,70629.0,1271.0,59,0,0,0.0
2025-01-29,CMP030,CH08,10.44,48829.0,879.0,40,0,0,0.0
2025-01-29,CMP031,CH09,227.1,738486.0,3692.0,370,7,0,199.01
2025-01-29,CMP032,CH09,37.44,79377.0,397.0,44,2,0,80.07
2025-01-30,CMP001,CH01,1104.5,,13434.0,1720,47,0,1191.57
2025-01-30,CMP002,CH01,117.5,,1885.0,269,5,0,61.27
2025-01-30,CMP003,CH01,164.5,,1384.0,167,7,0,179.04
2025-01-30,CMP004,CH01,0.0,,192.0,26,0,0,0.0
2025-01-30,CMP005,CH01,0.0,,331.0,50,0,0,0.0
2025-01-30,CMP006,CH02,142.34,512868.0,3077.0,257,4,0,65.04
2025-01-30,CMP007,CH02,131.3,560212.0,3361.0,255,12,0,277.54
2025-01-30,CMP008,CH02,458.03,2116302.0,12698.0,1125,18,0,451.73
2025-01-30,CMP009,CH02,63.67,306257.0,1838.0,164,4,0,100.37
2025-01-30,CMP010,CH02,26.21,77765.0,467.0,46,0,0,0.0
2025-01-30,CMP011,CH02,20.25,98715.0,592.0,58,1,0,60.92
2025-01-30,CMP012,CH03,199.06,154560.0,1391.0,173,4,0,80.3
2025-01-30,CMP013,CH03,101.68,121394.0,1093.0,133,2,0,73.11
2025-01-30,CMP014,CH03,113.38,150952.0,1359.0,144,4,0,65.04
2025-01-30,CMP015,CH03,72.06,74940.0,674.0,88,2,0,73.29
2025-01-30,CMP016,CH03,31.58,43797.0,394.0,38,0,0,0.0
2025-01-30,CMP017,CH03,288.42,649387.0,5844.0,584,17,0,509.06
2025-01-30,CMP018,CH04,0.0,68417.0,821.0,119,5,0,60.32
2025-01-30,CMP019,CH04,0.0,16232.0,195.0,33,0,0,0.0
2025-01-30,CMP022,CH05,536.48,455632.0,15947.0,1200,48,0,1223.66
2025-01-30,CMP023,CH05,230.64,8618.0,302.0,25,0,0,0.0
2025-01-30,CMP025,CH06,0.0,,3371.0,764,40,0,1043.06
2025-01-30,CMP026,CH07,129.88,,1269.0,252,12,0,401.88
2025-01-30,CMP027,CH07,84.8,,623.0,126,7,0,257.33
2025-01-30,CMP028,CH08,325.33,1275837.0,22965.0,1166,19,0,406.37
2025-01-30,CMP029,CH08,6.64,51241.0,922.0,47,0,0,0.0
2025-01-30,CMP030,CH08,9.67,54319.0,978.0,41,1,0,11.01
