month,processor_id,payment_method_id,payment_type,attempts,declined_first_attempt,recovered_by_retry,failed_final,approved,approval_rate,transactions,amount_gross_usd,processing_fees_usd
2026-06,CRYPTO_GW,PM07,Renewal,230,0,0,0,230,1.0,230,5160.69,77.41
2026-06,CRYPTO_GW,PM07,Token pack,123,3,0,3,120,0.9756,120,5422.38,81.34
2026-07,ACQ_A,PM01,Chargeback,0,0,0,0,0,,9,-188.87,225.0
2026-07,ACQ_A,PM01,Initial (new + win-back),1686,236,0,236,1450,0.86,1450,51955.15,3365.03
2026-07,ACQ_A,PM01,Refund,0,0,0,0,0,,72,-3412.58,0.0
2026-07,ACQ_A,PM01,Renewal,1911,233,69,164,1747,0.9142,1747,43019.66,2977.53
2026-07,ACQ_A,PM01,Token pack,1034,84,0,84,950,0.9188,950,49542.78,3057.35
2026-07,ACQ_A,PM02,Chargeback,0,0,0,0,0,,5,-163.14,125.0
2026-07,ACQ_A,PM02,Initial (new + win-back),888,121,0,121,767,0.8637,767,27865.99,1801.08
2026-07,ACQ_A,PM02,Refund,0,0,0,0,0,,32,-966.66,0.0
2026-07,ACQ_A,PM02,Renewal,1026,127,37,90,936,0.9123,936,22560.77,1568.44
2026-07,ACQ_A,PM02,Token pack,548,46,0,46,502,0.9161,502,33300.34,2007.22
2026-07,ACQ_A,PM03,Chargeback,0,0,0,0,0,,1,-31.45,25.0
2026-07,ACQ_A,PM03,Initial (new + win-back),87,11,0,11,76,0.8736,76,2753.02,178.02
2026-07,ACQ_A,PM03,Refund,0,0,0,0,0,,7,-191.65,0.0
2026-07,ACQ_A,PM03,Renewal,83,8,3,5,78,0.9398,78,2010.78,137.89
2026-07,ACQ_A,PM03,Token pack,52,4,0,4,48,0.9231,48,3540.13,211.51
2026-07,ACQ_B,PM01,Chargeback,0,0,0,0,0,,19,-541.98,475.0
2026-07,ACQ_B,PM01,Initial (new + win-back),2827,411,0,411,2416,0.8546,2416,72899.83,5098.79
2026-07,ACQ_B,PM01,Refund,0,0,0,0,0,,115,-3911.67,0.0
2026-07,ACQ_B,PM01,Renewal,2998,409,138,271,2727,0.9096,2727,56855.45,4229.43
2026-07,ACQ_B,PM01,Token pack,1722,165,0,165,1557,0.9042,1557,75949.43,5024.07
2026-07,ACQ_B,PM02,Chargeback,0,0,0,0,0,,13,-228.74,325.0
2026-07,ACQ_B,PM02,Initial (new + win-back),1476,223,0,223,1253,0.8489,1253,37748.98,2640.84
2026-07,ACQ_B,PM02,Refund,0,0,0,0,0,,43,-1361.31,0.0
2026-07,ACQ_B,PM02,Renewal,1461,199,71,128,1333,0.9124,1333,28016.8,2080.91
2026-07,ACQ_B,PM02,Token pack,830,78,0,78,752,0.906,752,39117.48,2572.65
2026-07,ACQ_B,PM03,Initial (new + win-back),150,25,0,25,125,0.8333,125,3754.77,262.79
2026-07,ACQ_B,PM03,Refund,0,0,0,0,0,,6,-160.7,0.0
2026-07,ACQ_B,PM03,Renewal,142,25,7,18,124,0.8732,124,2522.82,188.57
2026-07,ACQ_B,PM03,Token pack,95,9,0,9,86,0.9053,86,4439.14,292.15
2026-07,ACQ_C,PM01,Chargeback,0,0,0,0,0,,52,-1287.82,1040.0
2026-07,ACQ_C,PM01,Initial (new + win-back),9813,942,0,942,8871,0.904,8871,286238.45,16686.98
2026-07,ACQ_C,PM01,Refund,0,0,0,0,0,,373,-13058.58,0.0
2026-07,ACQ_C,PM01,Renewal,12043,830,429,401,11642,0.9667,11642,256545.01,16063.31
2026-07,ACQ_C,PM01,Token pack,6398,361,0,361,6037,0.9436,6037,325892.41,17779.83
2026-07,ACQ_C,PM02,Chargeback,0,0,0,0,0,,27,-651.87,540.0
2026-07,ACQ_C,PM02,Initial (new + win-back),5066,534,0,534,4532,0.8946,4532,145654.24,8496.66
2026-07,ACQ_C,PM02,Refund,0,0,0,0,0,,215,-7460.05,0.0
2026-07,ACQ_C,PM02,Renewal,6292,455,252,203,6089,0.9677,6089,131711.74,8280.58
2026-07,ACQ_C,PM02,Token pack,3238,191,0,191,3047,0.941,3047,155097.27,8513.87
2026-07,ACQ_C,PM03,Chargeback,0,0,0,0,0,,2,-27.98,40.0
2026-07,ACQ_C,PM03,Initial (new + win-back),447,44,0,44,403,0.9016,403,13435.4,779.23
2026-07,ACQ_C,PM03,Refund,0,0,0,0,0,,14,-1007.2,0.0
2026-07,ACQ_C,PM03,Renewal,589,39,20,19,570,0.9677,570,12981.33,807.08
2026-07,ACQ_C,PM03,Token pack,286,16,0,16,270,0.9441,270,12191.72,678.39
2026-07,CRYPTO_GW,PM04,Initial (new + win-back),959,37,0,37,922,0.9614,922,33908.62,508.63
2026-07,CRYPTO_GW,PM04,Refund,0,0,0,0,0,,51,-1930.55,0.0
2026-07,CRYPTO_GW,PM04,Renewal,835,0,0,0,835,1.0,835,19603.95,294.06
2026-07,CRYPTO_GW,PM04,Token pack,640,14,0,14,626,0.9781,626,31032.0,465.48
2026-07,CRYPTO_GW,PM05,Initial (new + win-back),515,21,0,21,494,0.9592,494,18000.23,270.0
2026-07,CRYPTO_GW,PM05,Refund,0,0,0,0,0,,22,-1048.15,0.0
2026-07,CRYPTO_GW,PM05,Renewal,466,0,0,0,466,1.0,466,11140.85,167.11
2026-07,CRYPTO_GW,PM05,Token pack,359,9,0,9,350,0.9749,350,19230.67,288.46
2026-07,CRYPTO_GW,PM06,Initial (new + win-back),1711,68,0,68,1643,0.9603,1643,58644.49,879.67
2026-07,CRYPTO_GW,PM06,Refund,0,0,0,0,0,,72,-2784.3,0.0
2026-07,CRYPTO_GW,PM06,Renewal,1177,0,0,0,1177,1.0,1177,26076.62,391.15
2026-07,CRYPTO_GW,PM06,Token pack,829,19,0,19,810,0.9771,810,41961.16,629.42
2026-07,CRYPTO_GW,PM07,Initial (new + win-back),248,9,0,9,239,0.9637,239,8512.37,127.69
2026-07,CRYPTO_GW,PM07,Refund,0,0,0,0,0,,13,-388.75,0.0
2026-07,CRYPTO_GW,PM07,Renewal,240,0,0,0,240,1.0,240,5642.21,84.63
2026-07,CRYPTO_GW,PM07,Token pack,166,4,0,4,162,0.9759,162,8301.11,124.52
2026-08,ACQ_A,PM01,Chargeback,0,0,0,0,0,,12,-282.59,300.0
2026-08,ACQ_A,PM01,Initial (new + win-back),1960,290,0,290,1670,0.852,1670,60751.51,3925.83
2026-08,ACQ_A,PM01,Refund,0,0,0,0,0,,76,-2755.52,0.0
2026-08,ACQ_A,PM01,Renewal,2025,249,60,189,1836,0.9067,1836,44981.69,3116.59
2026-08,ACQ_A,PM01,Token pack,1132,90,0,90,1042,0.9205,1042,57076.08,3503.88
2026-08,ACQ_A,PM02,Chargeback,0,0,0,0,0,,8,-238.35,200.0
2026-08,ACQ_A,PM02,Initial (new + win-back),982,141,0,141,841,0.8564,841,29554.24,1919.83
2026-08,ACQ_A,PM02,Refund,0,0,0,0,0,,28,-1249.02,0.0
2026-08,ACQ_A,PM02,Renewal,1023,129,42,87,936,0.915,936,22689.31,1575.51
2026-08,ACQ_A,PM02,Token pack,636,55,0,55,581,0.9135,581,36865.35,2230.94
2026-08,ACQ_A,PM03,Initial (new + win-back),93,13,0,13,80,0.8602,80,2964.17,191.03
2026-08,ACQ_A,PM03,Refund,0,0,0,0,0,,7,-566.79,0.0
2026-08,ACQ_A,PM03,Renewal,79,8,3,5,74,0.9367,74,1907.25,130.8
2026-08,ACQ_A,PM03,Token pack,49,4,0,4,45,0.9184,45,2622.09,159.96
2026-08,ACQ_B,PM01,Chargeback,0,0,0,0,0,,19,-490.18,475.0
2026-08,ACQ_B,PM01,Initial (new + win-back),3322,503,0,503,2819,0.8486,2819,85135.62,5953.84
2026-08,ACQ_B,PM01,Refund,0,0,0,0,0,,107,-3901.94,0.0
2026-08,ACQ_B,PM01,Renewal,3147,425,137,288,2859,0.9085,2859,58982.18,4396.63
2026-08,ACQ_B,PM01,Token pack,1750,158,0,158,1592,0.9097,1592,77474.08,5126.04
2026-08,ACQ_B,PM02,Chargeback,0,0,0,0,0,,7,-199.6,175.0
2026-08,ACQ_B,PM02,Initial (new + win-back),1692,257,0,257,1435,0.8481,1435,44271.14,3086.77
2026-08,ACQ_B,PM02,Refund,0,0,0,0,0,,46,-2019.68,0.0
2026-08,ACQ_B,PM02,Renewal,1592,197,78,119,1473,0.9253,1473,31115.16,2308.81
2026-08,ACQ_B,PM02,Token pack,844,74,0,74,770,0.9123,770,38312.3,2529.74
2026-08,ACQ_B,PM03,Chargeback,0,0,0,0,0,,1,-13.99,25.0
2026-08,ACQ_B,PM03,Initial (new + win-back),142,21,0,21,121,0.8521,121,3722.6,259.66
2026-08,ACQ_B,PM03,Refund,0,0,0,0,0,,4,-89.85,0.0
2026-08,ACQ_B,PM03,Renewal,150,21,7,14,136,0.9067,136,2888.99,214.14
2026-08,ACQ_B,PM03,Token pack,75,7,0,7,68,0.9067,68,2874.32,192.86
2026-08,ACQ_C,PM01,Chargeback,0,0,0,0,0,,61,-1579.69,1220.0
2026-08,ACQ_C,PM01,Initial (new + win-back),11161,1204,0,1204,9957,0.8921,9957,322822.71,18805.41
2026-08,ACQ_C,PM01,Refund,0,0,0,0,0,,413,-14354.62,0.0
2026-08,ACQ_C,PM01,Renewal,12831,922,492,430,12401,0.9665,12401,273984.99,17145.56
2026-08,ACQ_C,PM01,Token pack,6671,378,0,378,6293,0.9433,6293,328669.14,17992.69
2026-08,ACQ_C,PM02,Chargeback,0,0,0,0,0,,35,-1020.75,700.0
2026-08,ACQ_C,PM02,Initial (new + win-back),5827,610,0,610,5217,0.8953,5217,169958.61,9893.07
2026-08,ACQ_C,PM02,Refund,0,0,0,0,0,,234,-8073.38,0.0
2026-08,ACQ_C,PM02,Renewal,6811,511,258,253,6558,0.9629,6558,141988.76,8924.85
2026-08,ACQ_C,PM02,Token pack,3507,236,0,236,3271,0.9327,3271,170464.78,9334.07
2026-08,ACQ_C,PM03,Chargeback,0,0,0,0,0,,5,-69.95,100.0
2026-08,ACQ_C,PM03,Initial (new + win-back),542,49,0,49,493,0.9096,493,15920.9,928.02
2026-08,ACQ_C,PM03,Refund,0,0,0,0,0,,16,-710.91,0.0
2026-08,ACQ_C,PM03,Renewal,633,42,21,21,612,0.9668,612,13785.43,859.09
2026-08,ACQ_C,PM03,Token pack,285,17,0,17,268,0.9404,268,14138.05,773.16
2026-08,CRYPTO_GW,PM04,Initial (new + win-back),1050,38,0,38,1012,0.9638,1012,35708.22,535.62
2026-08,CRYPTO_GW,PM04,Refund,0,0,0,0,0,,36,-974.67,0.0
2026-08,CRYPTO_GW,PM04,Renewal,867,0,0,0,867,1.0,867,20899.67,313.5
2026-08,CRYPTO_GW,PM04,Token pack,657,15,0,15,642,0.9772,642,34137.54,512.06
2026-08,CRYPTO_GW,PM05,Initial (new + win-back),554,22,0,22,532,0.9603,532,18755.37,281.33
2026-08,CRYPTO_GW,PM05,Refund,0,0,0,0,0,,25,-686.47,0.0
2026-08,CRYPTO_GW,PM05,Renewal,516,0,0,0,516,1.0,516,12335.77,185.04
2026-08,CRYPTO_GW,PM05,Token pack,377,9,0,9,368,0.9761,368,19055.52,285.83
2026-08,CRYPTO_GW,PM06,Initial (new + win-back),1805,77,0,77,1728,0.9573,1728,62314.24,934.71
2026-08,CRYPTO_GW,PM06,Refund,0,0,0,0,0,,58,-1973.79,0.0
2026-08,CRYPTO_GW,PM06,Renewal,1301,0,0,0,1301,1.0,1301,28806.47,432.1
2026-08,CRYPTO_GW,PM06,Token pack,1065,26,0,26,1039,0.9756,1039,54303.95,814.56
2026-08,CRYPTO_GW,PM07,Initial (new + win-back),245,9,0,9,236,0.9633,236,8110.36,121.66
2026-08,CRYPTO_GW,PM07,Refund,0,0,0,0,0,,11,-527.19,0.0
2026-08,CRYPTO_GW,PM07,Renewal,251,0,0,0,251,1.0,251,5808.67,87.13
2026-08,CRYPTO_GW,PM07,Token pack,155,4,0,4,151,0.9742,151,7461.14,111.92
