date,country_code,device,sessions,age_checks_started,age_checks_passed,free_signups,activated_users,paywall_viewers,checkout_starts,new_paid_subscribers
2024-01-31,CH,Mobile web,646,0,0,65,46,26,0,0
2024-01-31,CH,Desktop web,248,0,0,28,18,9,2,1
2024-01-31,CH,Tablet web,19,0,0,2,1,0,0,0
2024-01-31,SE,Mobile web,564,0,0,64,37,24,2,1
2024-01-31,SE,Desktop web,217,0,0,23,15,7,2,1
2024-01-31,SE,Tablet web,0,0,0,0,0,0,0,0
2024-01-31,ES,Mobile web,1300,0,0,137,83,44,0,0
2024-01-31,ES,Desktop web,512,0,0,52,29,17,7,4
2024-01-31,ES,Tablet web,21,0,0,2,1,1,2,1
2024-01-31,IT,Mobile web,1836,0,0,167,99,57,7,4
2024-01-31,IT,Desktop web,647,0,0,70,37,26,0,0
2024-01-31,IT,Tablet web,21,0,0,2,2,2,0,0
2024-01-31,PL,Mobile web,1195,0,0,109,60,37,2,1
2024-01-31,PL,Desktop web,481,0,0,48,27,21,5,3
2024-01-31,PL,Tablet web,52,0,0,5,5,2,0,0
2024-01-31,JP,Mobile web,897,0,0,84,52,33,5,3
2024-01-31,JP,Desktop web,250,0,0,27,14,12,0,0
2024-01-31,JP,Tablet web,22,0,0,2,2,0,0,0
2024-01-31,BR,Mobile web,3918,0,0,249,149,99,13,7
2024-01-31,BR,Desktop web,1002,0,0,87,62,30,3,2
2024-01-31,BR,Tablet web,199,0,0,14,9,4,0,0
2024-01-31,MX,Mobile web,3311,0,0,230,124,82,4,2
2024-01-31,MX,Desktop web,1160,0,0,89,49,33,4,2
2024-01-31,MX,Tablet web,103,0,0,8,7,1,0,0
2024-01-31,IN,Mobile web,2450,0,0,181,107,70,0,0
2024-01-31,IN,Desktop web,618,0,0,50,32,18,2,1
2024-01-31,IN,Tablet web,130,0,0,10,8,7,0,0
2024-01-31,ROW,Mobile web,11507,0,0,845,495,324,14,8
2024-01-31,ROW,Desktop web,4040,0,0,314,184,100,10,6
2024-01-31,ROW,Tablet web,502,0,0,37,19,20,0,0
2024-02-01,US,Mobile web,15336,0,0,1374,828,498,73,41
2024-02-01,US,Desktop web,4180,0,0,512,313,192,21,13
2024-02-01,US,Tablet web,513,0,0,51,27,21,0,0
2024-02-01,GB,Mobile web,2922,0,0,291,171,112,13,7
2024-02-01,GB,Desktop web,1032,0,0,124,74,37,7,4
2024-02-01,GB,Tablet web,98,0,0,9,7,2,0,0
2024-02-01,DE,Mobile web,3352,0,0,313,188,113,12,7
2024-02-01,DE,Desktop web,814,0,0,99,53,36,2,1
2024-02-01,DE,Tablet web,104,0,0,11,6,3,2,1
2024-02-01,FR,Mobile web,1694,0,0,161,99,53,7,4
2024-02-01,FR,Desktop web,587,0,0,64,41,32,0,0
2024-02-01,FR,Tablet web,99,0,0,9,5,2,0,0
2024-02-01,CA,Mobile web,1781,0,0,177,104,65,4,2
2024-02-01,CA,Desktop web,638,0,0,67,44,24,0,0
2024-02-01,CA,Tablet web,62,0,0,7,6,3,0,0
2024-02-01,AU,Mobile web,1835,0,0,171,96,54,7,4
2024-02-01,AU,Desktop web,442,0,0,55,29,23,2,1
2024-02-01,AU,Tablet web,28,0,0,3,3,1,0,0
2024-02-01,NL,Mobile web,942,0,0,91,47,27,3,2
2024-02-01,NL,Desktop web,363,0,0,43,26,21,2,1
2024-02-01,NL,Tablet web,25,0,0,3,3,1,0,0
2024-02-01,CH,Mobile web,603,0,0,60,30,16,7,4
2024-02-01,CH,Desktop web,175,0,0,22,13,7,0,0
2024-02-01,CH,Tablet web,20,0,0,2,2,0,0,0
2024-02-01,SE,Mobile web,582,0,0,61,39,26,2,1
2024-02-01,SE,Desktop web,167,0,0,20,10,8,2,1
2024-02-01,SE,Tablet web,26,0,0,3,1,2,0,0
2024-02-01,ES,Mobile web,1982,0,0,169,108,60,6,4
2024-02-01,ES,Desktop web,628,0,0,67,37,27,2,1
2024-02-01,ES,Tablet web,43,0,0,4,3,1,0,0
2024-02-01,IT,Mobile web,1408,0,0,127,70,47,8,4
2024-02-01,IT,Desktop web,384,0,0,42,25,12,3,2
2024-02-01,IT,Tablet web,87,0,0,8,4,5,0,0
2024-02-01,PL,Mobile web,985,0,0,78,45,31,4,2
2024-02-01,PL,Desktop web,326,0,0,37,19,9,0,0
2024-02-01,PL,Tablet web,68,0,0,6,3,1,0,0
2024-02-01,JP,Mobile web,775,0,0,69,39,26,2,1
2024-02-01,JP,Desktop web,272,0,0,29,17,4,2,1
2024-02-01,JP,Tablet web,33,0,0,3,1,1,0,0
2024-02-01,BR,Mobile web,3479,0,0,250,155,73,9,5
2024-02-01,BR,Desktop web,1052,0,0,82,50,29,0,0
2024-02-01,BR,Tablet web,77,0,0,6,2,3,0,0
2024-02-01,MX,Mobile web,3028,0,0,212,141,66,4,2
2024-02-01,MX,Desktop web,1106,0,0,86,48,27,2,1
2024-02-01,MX,Tablet web,93,0,0,7,4,2,0,0
2024-02-01,IN,Mobile web,2603,0,0,179,107,62,4,2
2024-02-01,IN,Desktop web,906,0,0,76,51,29,0,0
2024-02-01,IN,Tablet web,106,0,0,7,3,1,0,0
2024-02-01,ROW,Mobile web,12783,0,0,742,441,267,18,10
2024-02-01,ROW,Desktop web,3483,0,0,292,177,105,14,8
2024-02-01,ROW,Tablet web,463,0,0,34,21,11,2,1
2024-02-02,US,Mobile web,15367,0,0,1429,863,526,54,30
2024-02-02,US,Desktop web,4559,0,0,544,326,204,36,21
2024-02-02,US,Tablet web,532,0,0,61,42,26,5,3
2024-02-02,GB,Mobile web,3226,0,0,321,180,101,8,5
2024-02-02,GB,Desktop web,1065,0,0,116,64,40,5,3
2024-02-02,GB,Tablet web,115,0,0,12,7,5,0,0
2024-02-02,DE,Mobile web,3457,0,0,318,179,118,15,9
2024-02-02,DE,Desktop web,930,0,0,102,61,36,2,1
2024-02-02,DE,Tablet web,122,0,0,13,11,4,0,0
2024-02-02,FR,Mobile web,1861,0,0,179,114,59,5,3
2024-02-02,FR,Desktop web,566,0,0,58,32,22,4,2
2024-02-02,FR,Tablet web,89,0,0,10,6,2,0,0
2024-02-02,CA,Mobile web,1851,0,0,181,108,76,9,5
2024-02-02,CA,Desktop web,609,0,0,66,38,18,4,2
2024-02-02,CA,Tablet web,141,0,0,15,8,4,0,0
2024-02-02,AU,Mobile web,1675,0,0,148,83,66,7,4
2024-02-02,AU,Desktop web,545,0,0,58,37,24,2,1
2024-02-02,AU,Tablet web,40,0,0,4,2,1,0,0
2024-02-02,NL,Mobile web,952,0,0,93,51,35,3,2
2024-02-02,NL,Desktop web,307,0,0,38,26,13,0,0
2024-02-02,NL,Tablet web,9,0,0,1,0,0,0,0
2024-02-02,CH,Mobile web,732,0,0,73,46,25,8,5
2024-02-02,CH,Desktop web,210,0,0,25,10,8,2,1
2024-02-02,CH,Tablet web,18,0,0,2,1,2,0,0
2024-02-02,SE,Mobile web,412,0,0,45,28,18,0,0
2024-02-02,SE,Desktop web,160,0,0,20,12,10,5,3
2024-02-02,SE,Tablet web,9,0,0,1,0,0,0,0
2024-02-02,ES,Mobile web,1828,0,0,140,83,57,3,2
2024-02-02,ES,Desktop web,545,0,0,64,36,23,2,1
2024-02-02,ES,Tablet web,41,0,0,4,2,1,0,0
2024-02-02,IT,Mobile web,1336,0,0,122,75,39,11,6
2024-02-02,IT,Desktop web,525,0,0,54,30,16,3,2
2024-02-02,IT,Tablet web,82,0,0,7,5,3,0,0
2024-02-02,PL,Mobile web,1232,0,0,108,55,38,5,3
2024-02-02,PL,Desktop web,260,0,0,30,15,14,0,0
2024-02-02,PL,Tablet web,75,0,0,7,4,3,0,0
2024-02-02,JP,Mobile web,654,0,0,68,39,25,3,2
2024-02-02,JP,Desktop web,251,0,0,26,16,7,2,1
2024-02-02,JP,Tablet web,52,0,0,5,2,3,0,0
2024-02-02,BR,Mobile web,4024,0,0,291,174,95,6,4
2024-02-02,BR,Desktop web,1087,0,0,98,48,34,2,1
2024-02-02,BR,Tablet web,89,0,0,7,4,1,2,1
2024-02-02,MX,Mobile web,2733,0,0,206,131,82,5,3
2024-02-02,MX,Desktop web,948,0,0,73,43,27,2,1
2024-02-02,MX,Tablet web,75,0,0,5,4,3,2,1
2024-02-02,IN,Mobile web,2267,0,0,181,106,61,2,1
2024-02-02,IN,Desktop web,819,0,0,65,39,28,2,1
2024-02-02,IN,Tablet web,26,0,0,2,2,0,0,0
2024-02-02,ROW,Mobile web,9869,0,0,759,484,273,21,12
2024-02-02,ROW,Desktop web,3678,0,0,274,171,101,4,2
2024-02-02,ROW,Tablet web,425,0,0,31,24,15,3,2
2024-02-03,US,Mobile web,16479,0,0,1421,867,513,54,34
2024-02-03,US,Desktop web,4480,0,0,544,330,192,44,26
2024-02-03,US,Tablet web,538,0,0,55,39,15,7,4
2024-02-03,GB,Mobile web,3559,0,0,338,207,118,10,6
2024-02-03,GB,Desktop web,1098,0,0,125,68,47,12,7
2024-02-03,GB,Tablet web,112,0,0,13,5,4,2,1
2024-02-03,DE,Mobile web,3146,0,0,321,199,112,19,11
2024-02-03,DE,Desktop web,1084,0,0,124,72,47,9,5
2024-02-03,DE,Tablet web,119,0,0,13,9,4,0,0
2024-02-03,FR,Mobile web,1830,0,0,181,119,60,10,6
2024-02-03,FR,Desktop web,521,0,0,56,38,18,2,1
2024-02-03,FR,Tablet web,70,0,0,7,2,3,2,1
2024-02-03,CA,Mobile web,2066,0,0,208,126,67,8,5
2024-02-03,CA,Desktop web,543,0,0,65,38,26,2,1
2024-02-03,CA,Tablet web,83,0,0,9,5,6,0,0
2024-02-03,AU,Mobile web,1842,0,0,180,110,72,10,6
2024-02-03,AU,Desktop web,553,0,0,55,30,19,2,1
2024-02-03,AU,Tablet web,44,0,0,5,3,2,2,1
2024-02-03,NL,Mobile web,818,0,0,87,56,36,5,3
2024-02-03,NL,Desktop web,258,0,0,31,18,6,4,2
2024-02-03,NL,Tablet web,42,0,0,4,3,1,0,0
2024-02-03,CH,Mobile web,565,0,0,57,37,16,0,0
2024-02-03,CH,Desktop web,228,0,0,28,22,8,0,0
2024-02-03,CH,Tablet web,40,0,0,4,1,0,0,0
2024-02-03,SE,Mobile web,466,0,0,49,32,18,7,4
2024-02-03,SE,Desktop web,160,0,0,18,15,8,0,0
2024-02-03,SE,Tablet web,17,0,0,2,2,0,0,0
2024-02-03,ES,Mobile web,1841,0,0,163,104,59,3,2
2024-02-03,ES,Desktop web,561,0,0,57,34,16,2,1
2024-02-03,ES,Tablet web,85,0,0,8,4,2,0,0
2024-02-03,IT,Mobile web,1837,0,0,167,99,47,7,4
2024-02-03,IT,Desktop web,420,0,0,46,28,17,2,1
2024-02-03,IT,Tablet web,54,0,0,5,4,1,0,0
2024-02-03,PL,Mobile web,1447,0,0,126,83,44,7,4
2024-02-03,PL,Desktop web,358,0,0,42,23,20,0,0
2024-02-03,PL,Tablet web,25,0,0,2,0,1,0,0
2024-02-03,JP,Mobile web,754,0,0,73,43,26,2,1
2024-02-03,JP,Desktop web,205,0,0,21,11,6,2,1
2024-02-03,JP,Tablet web,55,0,0,5,4,1,0,0
2024-02-03,BR,Mobile web,3391,0,0,269,169,113,3,2
2024-02-03,BR,Desktop web,1259,0,0,98,70,38,0,0
2024-02-03,BR,Tablet web,154,0,0,11,6,5,2,1
2024-02-03,MX,Mobile web,3449,0,0,245,153,77,3,2
2024-02-03,MX,Desktop web,902,0,0,78,44,29,0,0
2024-02-03,MX,Tablet web,114,0,0,8,6,3,0,0
2024-02-03,IN,Mobile web,2237,0,0,184,109,65,5,3
2024-02-03,IN,Desktop web,657,0,0,56,32,21,0,0
2024-02-03,IN,Tablet web,63,0,0,5,3,2,0,0
2024-02-03,ROW,Mobile web,10836,0,0,815,472,302,12,7
2024-02-03,ROW,Desktop web,3841,0,0,311,179,99,10,6
2024-02-03,ROW,Tablet web,411,0,0,34,19,15,0,0
2024-02-04,US,Mobile web,16016,0,0,1515,872,531,72,38
2024-02-04,US,Desktop web,4587,0,0,568,349,174,41,23
2024-02-04,US,Tablet web,517,0,0,54,32,15,2,1
2024-02-04,GB,Mobile web,3441,0,0,338,204,150,16,9
2024-02-04,GB,Desktop web,1006,0,0,119,85,38,5,3
2024-02-04,GB,Tablet web,92,0,0,10,6,2,0,0
2024-02-04,DE,Mobile web,3095,0,0,304,194,108,13,8
2024-02-04,DE,Desktop web,915,0,0,106,66,33,7,4
2024-02-04,DE,Tablet web,115,0,0,14,11,6,4,2
2024-02-04,FR,Mobile web,1986,0,0,192,119,59,7,4
2024-02-04,FR,Desktop web,526,0,0,54,38,17,5,3
2024-02-04,FR,Tablet web,77,0,0,8,3,2,0,0
2024-02-04,CA,Mobile web,2161,0,0,200,124,75,8,5
2024-02-04,CA,Desktop web,513,0,0,60,37,25,7,4
2024-02-04,CA,Tablet web,107,0,0,11,8,6,0,0
2024-02-04,AU,Mobile web,1651,0,0,169,103,61,8,5
2024-02-04,AU,Desktop web,566,0,0,66,43,25,3,2
2024-02-04,AU,Tablet web,35,0,0,4,1,0,0,0
2024-02-04,NL,Mobile web,942,0,0,101,59,38,7,4
2024-02-04,NL,Desktop web,363,0,0,44,25,18,0,0
2024-02-04,NL,Tablet web,49,0,0,5,1,2,0,0
2024-02-04,CH,Mobile web,791,0,0,73,54,25,2,1
2024-02-04,CH,Desktop web,198,0,0,24,8,9,2,1
2024-02-04,CH,Tablet web,18,0,0,2,1,0,0,0
2024-02-04,SE,Mobile web,666,0,0,67,35,28,3,2
2024-02-04,SE,Desktop web,263,0,0,27,15,6,0,0
2024-02-04,SE,Tablet web,11,0,0,1,0,0,0,0
2024-02-04,ES,Mobile web,1855,0,0,166,96,63,7,4
2024-02-04,ES,Desktop web,521,0,0,55,33,18,0,0
2024-02-04,ES,Tablet web,32,0,0,3,2,0,0,0
2024-02-04,IT,Mobile web,1863,0,0,163,97,52,5,3
2024-02-04,IT,Desktop web,583,0,0,65,38,23,2,1
2024-02-04,IT,Tablet web,110,0,0,10,5,4,0,0
2024-02-04,PL,Mobile web,1347,0,0,111,66,49,3,2
2024-02-04,PL,Desktop web,312,0,0,37,20,10,2,1
2024-02-04,PL,Tablet web,39,0,0,4,3,0,0,0
2024-02-04,JP,Mobile web,786,0,0,70,48,34,2,1
2024-02-04,JP,Desktop web,243,0,0,23,15,6,0,0
2024-02-04,JP,Tablet web,21,0,0,2,2,0,0,0
2024-02-04,BR,Mobile web,4216,0,0,285,168,112,7,4
2024-02-04,BR,Desktop web,1465,0,0,104,63,37,5,3
2024-02-04,BR,Tablet web,178,0,0,12,6,5,2,1
2024-02-04,MX,Mobile web,3424,0,0,240,151,81,2,1
2024-02-04,MX,Desktop web,1074,0,0,93,58,42,4,2
2024-02-04,MX,Tablet web,127,0,0,9,4,4,2,1
2024-02-04,IN,Mobile web,2424,0,0,175,103,73,3,2
2024-02-04,IN,Desktop web,750,0,0,63,38,20,3,2
2024-02-04,IN,Tablet web,138,0,0,11,8,4,0,0
2024-02-04,ROW,Mobile web,13245,0,0,881,527,311,23,13
2024-02-04,ROW,Desktop web,3707,0,0,315,192,117,5,3
2024-02-04,ROW,Tablet web,412,0,0,31,18,13,0,0
2024-02-05,US,Mobile web,13790,0,0,1375,804,492,84,45
2024-02-05,US,Desktop web,4937,0,0,526,319,189,35,19
2024-02-05,US,Tablet web,539,0,0,60,37,27,2,1
2024-02-05,GB,Mobile web,3038,0,0,317,194,119,13,8
2024-02-05,GB,Desktop web,991,0,0,114,78,41,5,3
2024-02-05,GB,Tablet web,143,0,0,14,9,4,2,1
2024-02-05,DE,Mobile web,3066,0,0,280,174,107,15,8
2024-02-05,DE,Desktop web,906,0,0,111,65,32,7,4
2024-02-05,DE,Tablet web,156,0,0,16,10,4,0,0
2024-02-05,FR,Mobile web,1549,0,0,168,106,64,7,4
2024-02-05,FR,Desktop web,624,0,0,68,40,26,2,1
2024-02-05,FR,Tablet web,94,0,0,10,6,6,2,1
2024-02-05,CA,Mobile web,1975,0,0,188,118,65,17,10
2024-02-05,CA,Desktop web,639,0,0,77,44,32,10,6
2024-02-05,CA,Tablet web,86,0,0,9,4,3,0,0
2024-02-05,AU,Mobile web,1411,0,0,154,89,60,5,3
2024-02-05,AU,Desktop web,444,0,0,50,24,24,5,3
2024-02-05,AU,Tablet web,80,0,0,8,3,3,0,0
2024-02-05,NL,Mobile web,888,0,0,86,44,34,2,1
2024-02-05,NL,Desktop web,315,0,0,39,28,12,0,0
2024-02-05,NL,Tablet web,55,0,0,6,4,1,0,0
2024-02-05,CH,Mobile web,583,0,0,63,27,29,5,3
2024-02-05,CH,Desktop web,220,0,0,24,13,10,0,0
2024-02-05,CH,Tablet web,29,0,0,3,2,0,0,0
2024-02-05,SE,Mobile web,522,0,0,52,37,19,3,2
2024-02-05,SE,Desktop web,151,0,0,18,6,8,0,0
2024-02-05,SE,Tablet web,10,0,0,1,0,0,0,0
2024-02-05,ES,Mobile web,1770,0,0,156,86,47,7,4
2024-02-05,ES,Desktop web,501,0,0,47,25,17,0,0
2024-02-05,ES,Tablet web,53,0,0,5,5,3,0,0
2024-02-05,IT,Mobile web,1962,0,0,190,117,77,5,3
2024-02-05,IT,Desktop web,475,0,0,53,32,23,4,2
2024-02-05,IT,Tablet web,46,0,0,4,2,3,0,0
2024-02-05,PL,Mobile web,1126,0,0,98,57,40,5,3
2024-02-05,PL,Desktop web,429,0,0,45,27,16,0,0
2024-02-05,PL,Tablet web,45,0,0,4,2,3,0,0
2024-02-05,JP,Mobile web,737,0,0,66,44,25,3,2
2024-02-05,JP,Desktop web,327,0,0,35,22,15,0,0
2024-02-05,JP,Tablet web,41,0,0,4,2,0,0,0
2024-02-05,BR,Mobile web,3534,0,0,261,148,91,5,3
2024-02-05,BR,Desktop web,1056,0,0,87,49,29,2,1
2024-02-05,BR,Tablet web,149,0,0,10,7,3,0,0
2024-02-05,MX,Mobile web,2813,0,0,214,124,67,3,2
2024-02-05,MX,Desktop web,1050,0,0,92,62,30,3,2
2024-02-05,MX,Tablet web,96,0,0,8,5,2,0,0
2024-02-05,IN,Mobile web,2414,0,0,179,118,70,6,3
2024-02-05,IN,Desktop web,750,0,0,60,30,17,0,0
2024-02-05,IN,Tablet web,67,0,0,5,2,2,0,0
2024-02-05,ROW,Mobile web,10696,0,0,816,519,293,17,10
2024-02-05,ROW,Desktop web,3990,0,0,336,199,120,9,5
2024-02-05,ROW,Tablet web,487,0,0,37,24,16,0,0
2024-02-06,US,Mobile web,12875,0,0,1325,820,464,67,40
2024-02-06,US,Desktop web,3817,0,0,445,274,168,30,17
2024-02-06,US,Tablet web,417,0,0,43,21,10,3,2
2024-02-06,GB,Mobile web,3085,0,0,283,165,105,16,9
2024-02-06,GB,Desktop web,1100,0,0,118,79,45,9,5
2024-02-06,GB,Tablet web,67,0,0,7,7,1,2,1
2024-02-06,DE,Mobile web,3199,0,0,314,184,127,11,6
2024-02-06,DE,Desktop web,876,0,0,102,62,37,10,6
2024-02-06,DE,Tablet web,98,0,0,10,7,3,2,1
2024-02-06,FR,Mobile web,1840,0,0,173,99,61,12,7
2024-02-06,FR,Desktop web,425,0,0,54,29,24,4,2
2024-02-06,FR,Tablet web,47,0,0,5,3,3,0,0
2024-02-06,CA,Mobile web,2064,0,0,187,107,66,8,5
2024-02-06,CA,Desktop web,364,0,0,49,23,20,5,3
2024-02-06,CA,Tablet web,60,0,0,6,3,2,0,0
2024-02-06,AU,Mobile web,1439,0,0,137,80,42,9,5
2024-02-06,AU,Desktop web,361,0,0,43,26,20,7,4
2024-02-06,AU,Tablet web,69,0,0,7,5,1,0,0
2024-02-06,NL,Mobile web,740,0,0,78,46,32,2,1
2024-02-06,NL,Desktop web,207,0,0,26,15,7,0,0
2024-02-06,NL,Tablet web,56,0,0,6,5,4,0,0
2024-02-06,CH,Mobile web,558,0,0,56,41,20,3,2
2024-02-06,CH,Desktop web,157,0,0,19,9,4,0,0
2024-02-06,CH,Tablet web,29,0,0,3,2,2,0,0
2024-02-06,SE,Mobile web,431,0,0,43,28,18,4,2
2024-02-06,SE,Desktop web,133,0,0,15,13,5,2,1
2024-02-06,SE,Tablet web,10,0,0,1,1,0,0,0
2024-02-06,ES,Mobile web,1835,0,0,153,86,53,10,6
2024-02-06,ES,Desktop web,439,0,0,48,22,18,3,2
2024-02-06,ES,Tablet web,80,0,0,7,6,4,0,0
2024-02-06,IT,Mobile web,1535,0,0,130,75,46,7,4
2024-02-06,IT,Desktop web,438,0,0,45,28,14,0,0
2024-02-06,IT,Tablet web,32,0,0,3,0,2,2,1
2024-02-06,PL,Mobile web,1072,0,0,98,58,38,3,2
2024-02-06,PL,Desktop web,337,0,0,36,18,15,0,0
2024-02-06,PL,Tablet web,73,0,0,7,5,1,0,0
2024-02-06,JP,Mobile web,804,0,0,75,41,26,3,2
2024-02-06,JP,Desktop web,245,0,0,25,15,7,2,1
2024-02-06,JP,Tablet web,36,0,0,4,1,1,0,0
2024-02-06,BR,Mobile web,3832,0,0,260,161,98,2,1
2024-02-06,BR,Desktop web,788,0,0,68,47,27,0,0
2024-02-06,BR,Tablet web,82,0,0,6,5,2,2,1
2024-02-06,MX,Mobile web,2783,0,0,219,143,90,3,2
2024-02-06,MX,Desktop web,789,0,0,66,35,22,5,3
2024-02-06,MX,Tablet web,122,0,0,8,7,2,0,0
2024-02-06,IN,Mobile web,2256,0,0,156,96,55,4,2
2024-02-06,IN,Desktop web,731,0,0,63,39,24,0,0
2024-02-06,IN,Tablet web,55,0,0,4,4,1,0,0
2024-02-06,ROW,Mobile web,11050,0,0,762,443,291,23,13
2024-02-06,ROW,Desktop web,3439,0,0,293,166,109,5,3
2024-02-06,ROW,Tablet web,472,0,0,34,16,11,0,0
2024-02-07,US,Mobile web,20036,0,0,1894,1146,685,99,59
2024-02-07,US,Desktop web,5763,0,0,658,383,241,51,28
2024-02-07,US,Tablet web,764,0,0,76,43,34,5,3
2024-02-07,GB,Mobile web,4185,0,0,404,234,132,20,11
2024-02-07,GB,Desktop web,1214,0,0,146,88,65,7,4
2024-02-07,GB,Tablet web,149,0,0,15,8,3,3,2
2024-02-07,DE,Mobile web,3313,0,0,365,219,124,16,9
2024-02-07,DE,Desktop web,1272,0,0,135,77,46,16,10
2024-02-07,DE,Tablet web,146,0,0,17,12,5,2,1
2024-02-07,FR,Mobile web,2082,0,0,228,139,90,15,9
2024-02-07,FR,Desktop web,716,0,0,93,50,32,7,4
2024-02-07,FR,Tablet web,112,0,0,12,7,4,0,0
2024-02-07,CA,Mobile web,2555,0,0,254,155,101,14,8
2024-02-07,CA,Desktop web,794,0,0,91,58,23,5,3
2024-02-07,CA,Tablet web,151,0,0,16,10,3,2,1
2024-02-07,AU,Mobile web,1810,0,0,176,109,66,15,9
2024-02-07,AU,Desktop web,638,0,0,69,43,26,5,3
2024-02-07,AU,Tablet web,84,0,0,9,6,7,0,0
2024-02-07,NL,Mobile web,1077,0,0,121,77,40,5,3
2024-02-07,NL,Desktop web,548,0,0,62,43,27,5,3
2024-02-07,NL,Tablet web,39,0,0,4,1,1,0,0
2024-02-07,CH,Mobile web,732,0,0,68,41,19,2,1
2024-02-07,CH,Desktop web,244,0,0,28,16,7,4,2
2024-02-07,CH,Tablet web,22,0,0,2,2,0,0,0
2024-02-07,SE,Mobile web,713,0,0,68,38,21,5,3
2024-02-07,SE,Desktop web,192,0,0,23,9,6,0,0
2024-02-07,SE,Tablet web,10,0,0,1,1,0,0,0
2024-02-07,ES,Mobile web,1948,0,0,177,122,74,10,5
2024-02-07,ES,Desktop web,693,0,0,79,46,33,0,0
2024-02-07,ES,Tablet web,103,0,0,10,6,3,0,0
2024-02-07,IT,Mobile web,1818,0,0,176,106,61,10,6
2024-02-07,IT,Desktop web,783,0,0,72,50,28,2,1
2024-02-07,IT,Tablet web,69,0,0,6,5,1,0,0
2024-02-07,PL,Mobile web,1265,0,0,118,71,40,8,5
2024-02-07,PL,Desktop web,618,0,0,62,31,25,4,2
2024-02-07,PL,Tablet web,11,0,0,1,0,0,0,0
2024-02-07,JP,Mobile web,1097,0,0,95,56,39,2,1
2024-02-07,JP,Desktop web,281,0,0,28,16,9,0,0
2024-02-07,JP,Tablet web,73,0,0,8,5,2,0,0
2024-02-07,BR,Mobile web,4384,0,0,332,201,117,10,6
2024-02-07,BR,Desktop web,1534,0,0,123,80,55,6,3
2024-02-07,BR,Tablet web,165,0,0,12,10,6,2,1
2024-02-07,MX,Mobile web,3973,0,0,287,168,115,10,6
2024-02-07,MX,Desktop web,1104,0,0,96,48,41,0,0
2024-02-07,MX,Tablet web,200,0,0,15,8,5,0,0
2024-02-07,IN,Mobile web,2668,0,0,215,121,91,0,0
2024-02-07,IN,Desktop web,1244,0,0,108,71,36,0,0
2024-02-07,IN,Tablet web,124,0,0,9,5,4,2,1
2024-02-07,ROW,Mobile web,15621,0,0,1042,620,392,20,12
2024-02-07,ROW,Desktop web,5007,0,0,425,237,168,14,8
2024-02-07,ROW,Tablet web,461,0,0,34,21,15,2,1
2024-02-08,US,Mobile web,20821,0,0,1939,1161,704,121,67
2024-02-08,US,Desktop web,5604,0,0,688,392,247,53,30
2024-02-08,US,Tablet web,767,0,0,82,53,37,8,4
2024-02-08,GB,Mobile web,4127,0,0,423,269,156,26,15
2024-02-08,GB,Desktop web,1333,0,0,158,98,52,9,5
2024-02-08,GB,Tablet web,102,0,0,10,8,6,2,1
2024-02-08,DE,Mobile web,4293,0,0,423,245,145,23,14
2024-02-08,DE,Desktop web,1450,0,0,171,106,63,9,5
2024-02-08,DE,Tablet web,237,0,0,25,10,10,0,0
2024-02-08,FR,Mobile web,2154,0,0,204,109,84,5,3
2024-02-08,FR,Desktop web,747,0,0,87,48,23,7,4
2024-02-08,FR,Tablet web,40,0,0,4,1,3,0,0
2024-02-08,CA,Mobile web,2368,0,0,254,151,85,11,6
2024-02-08,CA,Desktop web,910,0,0,101,57,32,2,1
2024-02-08,CA,Tablet web,34,0,0,4,3,2,2,1
2024-02-08,AU,Mobile web,1994,0,0,204,122,74,12,7
2024-02-08,AU,Desktop web,610,0,0,73,44,28,5,3
2024-02-08,AU,Tablet web,47,0,0,5,2,2,0,0
2024-02-08,NL,Mobile web,1235,0,0,124,69,47,7,4
2024-02-08,NL,Desktop web,354,0,0,41,21,10,3,2
2024-02-08,NL,Tablet web,30,0,0,3,3,0,0,0
2024-02-08,CH,Mobile web,657,0,0,65,44,17,3,2
2024-02-08,CH,Desktop web,269,0,0,30,16,7,2,1
2024-02-08,CH,Tablet web,21,0,0,2,2,0,0,0
2024-02-08,SE,Mobile web,788,0,0,78,44,32,7,4
2024-02-08,SE,Desktop web,269,0,0,29,15,11,0,0
2024-02-08,SE,Tablet web,9,0,0,1,0,0,0,0
2024-02-08,ES,Mobile web,1931,0,0,174,108,64,5,3
2024-02-08,ES,Desktop web,639,0,0,63,38,20,0,0
2024-02-08,ES,Tablet web,127,0,0,13,7,2,0,0
2024-02-08,IT,Mobile web,2381,0,0,215,135,69,13,7
2024-02-08,IT,Desktop web,801,0,0,87,48,35,3,2
2024-02-08,IT,Tablet web,42,0,0,4,1,3,0,0
2024-02-08,PL,Mobile web,1499,0,0,130,80,43,4,2
2024-02-08,PL,Desktop web,410,0,0,46,24,14,3,2
2024-02-08,PL,Tablet web,60,0,0,5,4,2,0,0
2024-02-08,JP,Mobile web,1032,0,0,92,52,31,4,2
2024-02-08,JP,Desktop web,289,0,0,29,20,15,2,1
2024-02-08,JP,Tablet web,30,0,0,3,1,2,0,0
2024-02-08,BR,Mobile web,4883,0,0,365,230,126,8,5
2024-02-08,BR,Desktop web,1310,0,0,106,62,46,3,2
2024-02-08,BR,Tablet web,215,0,0,16,10,4,2,1
2024-02-08,MX,Mobile web,3688,0,0,266,152,92,7,4
