month,country_code,txn_type,product_id,transactions,gross_usd,tax_usd,net_usd,processing_fees_usd
2024-06,BR,Refund - subscription,P1M,7,-90.93,-4.34,-86.59,0.0
2024-06,BR,Refund - subscription,P3M,1,-29.97,-1.43,-28.54,0.0
2024-06,BR,Renewal,P12M,1,71.88,3.42,68.46,4.61
2024-06,BR,Renewal,P1M,119,1545.81,73.64,1472.17,116.08
2024-06,BR,Renewal,P3M,12,359.64,17.13,342.51,23.54
2024-06,BR,Token pack,TP100,10,99.9,4.79,95.11,6.75
2024-06,BR,Token pack,TP1300,2,199.98,9.52,190.46,12.6
2024-06,BR,Token pack,TP275,9,224.91,10.71,214.2,11.91
2024-06,BR,Token pack,TP2800,1,199.99,9.52,190.47,12.3
2024-06,BR,Token pack,TP600,1,49.99,2.38,47.61,3.3
2024-06,CA,Chargeback,P1M,4,-51.96,-5.96,-46.0,100.0
2024-06,CA,Chargeback,P3M,1,-29.97,-3.45,-26.52,25.0
2024-06,CA,New subscription,P12M,52,3737.76,430.04,3307.72,215.11
2024-06,CA,New subscription,P1M,181,2351.19,270.5,2080.69,183.92
2024-06,CA,New subscription,P3M,52,1558.44,179.35,1379.09,95.95
2024-06,CA,Reactivation,P12M,2,143.76,16.54,127.22,9.22
2024-06,CA,Reactivation,P1M,8,103.92,11.94,91.98,7.75
2024-06,CA,Refund - subscription,P12M,1,-71.88,-8.27,-63.61,0.0
2024-06,CA,Refund - subscription,P1M,10,-129.9,-14.91,-114.99,0.0
2024-06,CA,Refund - subscription,P3M,1,-29.97,-3.45,-26.52,0.0
2024-06,CA,Refund - token pack,TP100,1,-9.99,-1.15,-8.84,0.0
2024-06,CA,Renewal,P12M,4,287.52,33.08,254.44,18.44
2024-06,CA,Renewal,P1M,276,3585.24,412.44,3172.8,282.86
2024-06,CA,Renewal,P3M,32,959.04,110.39,848.65,63.89
2024-06,CA,Token pack,TP100,30,299.7,34.5,265.2,24.0
2024-06,CA,Token pack,TP1300,1,99.99,11.5,88.49,1.5
2024-06,CA,Token pack,TP275,10,249.9,28.71,221.19,15.14
2024-06,CA,Token pack,TP2800,1,199.99,23.01,176.98,12.3
2024-06,CA,Token pack,TP600,10,499.9,57.5,442.4,33.0
2024-06,CH,Chargeback,P1M,1,-14.04,-1.05,-12.99,25.0
2024-06,CH,New subscription,P12M,21,1624.18,121.76,1502.54,89.75
2024-06,CH,New subscription,P1M,34,475.22,35.6,439.62,36.25
2024-06,CH,New subscription,P3M,22,709.5,53.18,656.26,46.7
2024-06,CH,Reactivation,P1M,3,41.94,3.15,38.79,2.45
2024-06,CH,Reactivation,P3M,1,32.25,2.42,29.83,2.12
2024-06,CH,Refund - subscription,P12M,1,-77.34,-5.8,-71.55,0.0
2024-06,CH,Refund - subscription,P1M,1,-13.98,-1.05,-12.93,0.0
2024-06,CH,Refund - subscription,P3M,1,-32.25,-2.42,-29.83,0.0
2024-06,CH,Renewal,P12M,4,309.37,23.19,286.2,18.41
2024-06,CH,Renewal,P1M,60,838.59,62.79,775.8,58.99
2024-06,CH,Renewal,P3M,5,161.25,12.1,149.15,8.96
2024-06,CH,Token pack,TP100,11,118.25,8.89,109.36,8.0
2024-06,CH,Token pack,TP1300,5,537.95,40.3,497.65,26.69
2024-06,CH,Token pack,TP275,12,322.68,24.13,298.45,20.53
2024-06,CH,Token pack,TP2800,1,215.19,16.12,199.06,12.19
2024-06,CH,Token pack,TP600,5,268.95,20.15,248.8,16.55
2024-06,DE,Chargeback,P1M,10,-140.4,-22.4,-118.0,250.0
2024-06,DE,Chargeback,P3M,1,-32.4,-5.17,-27.22,25.0
2024-06,DE,New subscription,P12M,109,8430.34,1346.03,7084.32,453.59
2024-06,DE,New subscription,P1M,306,4277.04,682.91,3594.17,320.53
2024-06,DE,New subscription,P3M,89,2870.08,458.3,2411.85,167.67
2024-06,DE,Reactivation,P12M,3,232.02,37.05,194.97,13.8
2024-06,DE,Reactivation,P1M,12,167.75,26.76,140.99,12.53
2024-06,DE,Reactivation,P3M,2,64.5,10.3,54.2,2.6
2024-06,DE,Refund - subscription,P12M,3,-232.02,-37.05,-194.97,0.0
2024-06,DE,Refund - subscription,P1M,11,-153.76,-24.53,-129.23,0.0
2024-06,DE,Refund - subscription,P3M,2,-64.5,-10.3,-54.2,0.0
2024-06,DE,Refund - token pack,TP100,2,-21.5,-3.44,-18.06,0.0
2024-06,DE,Refund - token pack,TP1300,2,-215.18,-34.36,-180.82,0.0
2024-06,DE,Renewal,P12M,6,464.04,74.1,389.94,24.16
2024-06,DE,Renewal,P1M,510,7128.42,1138.12,5990.24,538.75
2024-06,DE,Renewal,P3M,56,1805.93,288.39,1517.59,107.44
2024-06,DE,Token pack,TP100,64,688.0,109.89,578.09,54.72
2024-06,DE,Token pack,TP1300,16,1721.44,274.88,1446.56,86.31
2024-06,DE,Token pack,TP275,35,941.15,150.23,790.91,56.9
2024-06,DE,Token pack,TP2800,8,1721.52,274.88,1446.64,97.51
2024-06,DE,Token pack,TP600,12,645.48,103.08,542.4,39.72
2024-06,ES,Chargeback,P1M,1,-14.04,-2.44,-11.61,25.0
2024-06,ES,New subscription,P12M,36,2784.35,483.23,2301.12,145.04
2024-06,ES,New subscription,P1M,105,1467.62,254.71,1212.91,111.08
2024-06,ES,New subscription,P3M,33,1064.22,184.71,879.45,61.85
2024-06,ES,Reactivation,P12M,3,232.02,40.26,191.76,13.8
2024-06,ES,Reactivation,P1M,3,41.94,7.29,34.65,3.36
2024-06,ES,Reactivation,P3M,3,96.75,16.8,79.95,4.72
2024-06,ES,Refund - subscription,P12M,2,-154.69,-26.85,-127.84,0.0
2024-06,ES,Refund - subscription,P1M,1,-13.98,-2.43,-11.55,0.0
2024-06,ES,Refund - token pack,TP100,1,-10.75,-1.87,-8.88,0.0
2024-06,ES,Renewal,P12M,3,232.02,40.26,191.76,13.8
2024-06,ES,Renewal,P1M,154,2152.49,373.56,1778.92,162.27
2024-06,ES,Renewal,P3M,25,806.23,139.95,666.25,49.77
2024-06,ES,Token pack,TP100,15,161.25,28.02,133.23,14.1
2024-06,ES,Token pack,TP1300,5,537.95,93.36,444.59,31.34
2024-06,ES,Token pack,TP275,8,215.12,37.36,177.76,13.21
2024-06,ES,Token pack,TP2800,3,645.57,112.05,533.52,36.57
2024-06,ES,Token pack,TP600,6,322.74,56.04,266.7,19.86
2024-06,FR,Chargeback,P1M,3,-42.12,-7.02,-35.1,75.0
2024-06,FR,New subscription,P12M,55,4253.88,708.95,3544.83,215.3
2024-06,FR,New subscription,P1M,160,2236.36,372.79,1863.6,170.81
2024-06,FR,New subscription,P3M,61,1967.14,327.77,1639.24,121.29
2024-06,FR,Reactivation,P12M,2,154.68,25.78,128.9,5.76
2024-06,FR,Reactivation,P1M,8,111.83,18.64,93.2,8.96
2024-06,FR,Reactivation,P3M,2,64.5,10.74,53.74,4.24
2024-06,FR,Refund - subscription,P12M,7,-541.39,-90.23,-451.15,0.0
2024-06,FR,Refund - subscription,P1M,10,-139.78,-23.3,-116.49,0.0
2024-06,FR,Refund - subscription,P3M,1,-32.25,-5.37,-26.87,0.0
2024-06,FR,Renewal,P12M,3,232.03,38.67,193.35,13.81
2024-06,FR,Renewal,P1M,267,3731.95,622.05,3109.92,272.33
2024-06,FR,Renewal,P3M,24,773.98,128.93,644.93,44.37
2024-06,FR,Token pack,TP100,28,301.0,50.13,250.86,24.76
2024-06,FR,Token pack,TP1300,12,1291.08,215.16,1075.91,75.22
2024-06,FR,Token pack,TP275,19,510.91,85.13,425.77,33.33
2024-06,FR,Token pack,TP2800,2,430.38,71.72,358.64,24.38
2024-06,FR,Token pack,TP600,5,268.95,44.8,224.1,16.55
2024-06,GB,Chargeback,P12M,1,-90.86,-15.14,-75.71,25.0
2024-06,GB,Chargeback,P1M,7,-114.94,-19.17,-95.77,175.0
2024-06,GB,New subscription,P12M,108,9866.88,1644.46,8222.34,512.37
2024-06,GB,New subscription,P1M,292,4820.92,803.49,4017.49,342.08
2024-06,GB,New subscription,P3M,95,3618.7,603.13,3015.64,219.2
2024-06,GB,Reactivation,P12M,6,548.16,91.38,456.78,28.22
2024-06,GB,Reactivation,P1M,8,132.08,22.0,110.08,10.08
2024-06,GB,Reactivation,P3M,4,152.36,25.4,126.96,9.8
2024-06,GB,Refund - subscription,P12M,5,-456.8,-76.14,-380.66,0.0
2024-06,GB,Refund - subscription,P1M,15,-247.65,-41.26,-206.4,0.0
2024-06,GB,Refund - subscription,P3M,2,-76.18,-12.7,-63.48,0.0
2024-06,GB,Refund - token pack,TP600,3,-190.62,-31.77,-158.85,0.0
2024-06,GB,Renewal,P12M,6,548.16,91.37,456.79,28.23
2024-06,GB,Renewal,P1M,489,8073.5,1345.59,6727.95,584.87
2024-06,GB,Renewal,P3M,62,2361.7,393.66,1968.09,138.52
2024-06,GB,Token pack,TP100,51,647.57,107.95,539.59,50.09
2024-06,GB,Token pack,TP1300,15,1906.33,317.7,1588.63,93.81
2024-06,GB,Token pack,TP275,34,1079.88,179.96,899.98,68.06
2024-06,GB,Token pack,TP2800,9,2287.71,381.24,1906.38,118.45
2024-06,GB,Token pack,TP600,28,1779.03,296.52,1482.57,98.94
2024-06,IN,Chargeback,P3M,2,-59.94,-9.14,-50.8,50.0
2024-06,IN,New subscription,P12M,42,3018.96,460.46,2558.5,154.85
2024-06,IN,New subscription,P1M,69,896.31,136.69,759.62,67.4
2024-06,IN,New subscription,P3M,29,869.13,132.56,736.57,49.35
2024-06,IN,Reactivation,P12M,2,143.76,21.92,121.84,9.22
2024-06,IN,Reactivation,P1M,3,38.97,5.94,33.03,3.24
2024-06,IN,Reactivation,P3M,4,119.88,18.28,101.6,8.4
2024-06,IN,Refund - subscription,P1M,5,-64.95,-9.9,-55.05,0.0
2024-06,IN,Renewal,P12M,2,143.76,21.92,121.84,9.22
2024-06,IN,Renewal,P1M,88,1143.12,174.34,968.78,89.72
2024-06,IN,Renewal,P3M,17,509.49,77.69,431.8,29.1
2024-06,IN,Token pack,TP100,2,19.98,3.04,16.94,1.8
2024-06,IN,Token pack,TP275,3,74.97,11.43,63.54,5.4
2024-06,IN,Token pack,TP600,1,49.99,7.63,42.36,3.3
2024-06,IT,Chargeback,P1M,4,-56.16,-10.12,-46.04,100.0
2024-06,IT,New subscription,P12M,31,2397.61,432.38,1965.32,118.59
2024-06,IT,New subscription,P1M,103,1439.67,259.56,1180.05,107.98
2024-06,IT,New subscription,P3M,30,967.49,174.53,792.97,60.39
2024-06,IT,Reactivation,P12M,2,154.68,27.9,126.8,5.76
2024-06,IT,Reactivation,P1M,3,41.94,7.56,34.38,3.36
2024-06,IT,Reactivation,P3M,1,32.25,5.82,26.43,2.12
2024-06,IT,Refund - subscription,P1M,5,-69.89,-12.6,-57.29,0.0
2024-06,IT,Refund - subscription,P3M,2,-64.5,-11.64,-52.86,0.0
2024-06,IT,Renewal,P12M,1,77.34,13.95,63.4,4.6
2024-06,IT,Renewal,P1M,173,2418.06,435.97,1982.02,183.51
2024-06,IT,Renewal,P3M,17,548.24,98.9,449.35,36.08
2024-06,IT,Token pack,TP100,5,53.75,9.7,44.05,4.7
2024-06,IT,Token pack,TP1300,1,107.59,19.4,88.19,6.27
2024-06,IT,Token pack,TP275,7,188.23,33.95,154.28,12.81
2024-06,IT,Token pack,TP2800,1,215.19,38.8,176.38,12.19
2024-06,IT,Token pack,TP600,5,268.95,48.5,220.45,16.55
2024-06,JP,Chargeback,P1M,3,-38.97,-3.54,-35.43,75.0
2024-06,JP,New subscription,P12M,17,1221.96,111.03,1110.93,60.73
2024-06,JP,New subscription,P1M,58,753.42,68.44,684.98,59.97
2024-06,JP,New subscription,P3M,12,359.64,32.66,326.98,25.2
2024-06,JP,Reactivation,P12M,1,71.88,6.53,65.35,4.61
2024-06,JP,Refund - subscription,P1M,1,-12.99,-1.18,-11.81,0.0
2024-06,JP,Refund - subscription,P3M,1,-29.97,-2.72,-27.25,0.0
2024-06,JP,Renewal,P12M,2,143.76,13.06,130.7,9.22
2024-06,JP,Renewal,P1M,93,1208.07,109.77,1098.3,97.76
2024-06,JP,Renewal,P3M,9,269.73,24.49,245.24,18.9
2024-06,JP,Token pack,TP100,2,19.98,1.82,18.16,1.8
2024-06,JP,Token pack,TP1300,2,199.98,18.18,181.8,12.6
2024-06,JP,Token pack,TP275,3,74.97,6.81,68.16,5.4
2024-06,JP,Token pack,TP600,1,49.99,4.54,45.45,3.3
2024-06,MX,Chargeback,P12M,1,-71.88,-9.91,-61.97,25.0
2024-06,MX,Chargeback,P3M,1,-29.97,-4.13,-25.84,25.0
2024-06,MX,New subscription,P12M,39,2803.32,386.61,2416.71,144.55
2024-06,MX,New subscription,P1M,73,948.27,130.82,817.45,73.5
2024-06,MX,New subscription,P3M,22,659.34,90.93,568.41,42.89
2024-06,MX,Reactivation,P12M,1,71.88,9.91,61.97,4.61
2024-06,MX,Reactivation,P1M,2,25.98,3.58,22.4,2.16
2024-06,MX,Reactivation,P3M,1,29.97,4.13,25.84,0.45
2024-06,MX,Refund - subscription,P12M,1,-71.88,-9.91,-61.97,0.0
2024-06,MX,Refund - subscription,P1M,3,-38.97,-5.37,-33.6,0.0
2024-06,MX,Refund - subscription,P3M,1,-29.97,-4.13,-25.84,0.0
2024-06,MX,Renewal,P12M,1,71.88,9.91,61.97,4.61
2024-06,MX,Renewal,P1M,91,1182.09,163.07,1019.02,88.5
2024-06,MX,Renewal,P3M,10,299.7,41.31,258.39,19.35
2024-06,MX,Token pack,TP100,14,139.86,19.32,120.54,10.35
2024-06,MX,Token pack,TP1300,1,99.99,13.79,86.2,6.3
2024-06,MX,Token pack,TP275,1,24.99,3.45,21.54,0.37
2024-06,MX,Token pack,TP600,4,199.96,27.6,172.36,8.1
2024-06,NL,Chargeback,P12M,1,-77.7,-13.49,-64.22,25.0
2024-06,NL,Chargeback,P1M,3,-42.12,-7.32,-34.83,75.0
2024-06,NL,Chargeback,P3M,1,-32.4,-5.62,-26.77,25.0
2024-06,NL,New subscription,P12M,36,2784.33,483.21,2301.12,141.58
2024-06,NL,New subscription,P1M,89,1243.95,215.9,1028.05,91.41
2024-06,NL,New subscription,P3M,35,1128.72,195.93,932.75,66.07
2024-06,NL,Reactivation,P1M,4,55.92,9.72,46.2,4.48
2024-06,NL,Reactivation,P3M,1,32.25,5.6,26.65,2.12
2024-06,NL,Refund - subscription,P12M,3,-232.02,-40.26,-191.76,0.0
2024-06,NL,Refund - subscription,P1M,4,-55.91,-9.71,-46.2,0.0
2024-06,NL,Refund - subscription,P3M,1,-32.25,-5.6,-26.65,0.0
2024-06,NL,Refund - token pack,TP275,1,-26.89,-4.67,-22.22,0.0
2024-06,NL,Renewal,P12M,3,232.02,40.26,191.76,13.8
2024-06,NL,Renewal,P1M,149,2082.59,361.42,1721.16,158.5
2024-06,NL,Renewal,P3M,20,644.99,111.96,533.0,40.8
2024-06,NL,Token pack,TP100,17,182.75,31.76,150.99,15.2
2024-06,NL,Token pack,TP275,10,268.9,46.69,222.21,16.87
2024-06,NL,Token pack,TP2800,6,1291.14,224.09,1067.04,64.17
2024-06,NL,Token pack,TP600,6,322.74,56.04,266.7,17.36
2024-06,PL,Chargeback,P1M,2,-28.08,-5.26,-22.84,50.0
2024-06,PL,Chargeback,P3M,1,-32.4,-6.06,-26.34,25.0
2024-06,PL,New subscription,P12M,35,2706.98,506.14,2200.8,147.33
2024-06,PL,New subscription,P1M,81,1132.11,211.69,920.44,85.23
2024-06,PL,New subscription,P3M,28,902.96,168.84,734.12,54.53
2024-06,PL,Reactivation,P12M,2,154.68,28.92,125.76,9.2
2024-06,PL,Reactivation,P1M,2,27.96,5.22,22.72,2.24
2024-06,PL,Refund - subscription,P12M,1,-77.34,-14.46,-62.88,0.0
2024-06,PL,Refund - subscription,P1M,2,-27.96,-5.22,-22.72,0.0
2024-06,PL,Refund - subscription,P3M,1,-32.25,-6.03,-26.22,0.0
2024-06,PL,Renewal,P12M,3,232.02,43.38,188.64,13.8
2024-06,PL,Renewal,P1M,108,1509.5,282.25,1227.25,111.76
2024-06,PL,Renewal,P3M,15,483.75,90.45,393.3,30.19
2024-06,PL,Token pack,TP100,14,150.5,28.14,122.36,11.6
2024-06,PL,Token pack,TP1300,3,322.77,60.36,262.41,14.15
2024-06,PL,Token pack,TP275,11,295.79,55.33,240.46,18.7
2024-06,PL,Token pack,TP2800,1,215.19,40.24,174.95,12.19
2024-06,PL,Token pack,TP600,3,161.37,30.18,131.19,9.93
2024-06,ROW,Chargeback,P12M,4,-287.52,-13.68,-273.84,100.0
2024-06,ROW,Chargeback,P1M,9,-116.91,-5.58,-111.33,225.0
2024-06,ROW,New subscription,P12M,153,10997.64,523.66,10473.98,596.18
2024-06,ROW,New subscription,P1M,261,3390.39,161.44,3228.95,253.47
2024-06,ROW,New subscription,P3M,105,3146.85,149.86,2996.99,185.7
2024-06,ROW,Reactivation,P12M,8,575.04,27.37,547.67,29.82
2024-06,ROW,Reactivation,P1M,11,142.89,6.82,136.07,11.88
2024-06,ROW,Reactivation,P3M,3,89.91,4.29,85.62,6.3
2024-06,ROW,Refund - subscription,P12M,3,-215.64,-10.26,-205.38,0.0
2024-06,ROW,Refund - subscription,P1M,13,-168.87,-8.05,-160.82,0.0
2024-06,ROW,Refund - subscription,P3M,3,-89.91,-4.28,-85.63,0.0
2024-06,ROW,Refund - token pack,TP100,1,-9.99,-0.48,-9.51,0.0
2024-06,ROW,Renewal,P12M,9,646.92,30.8,616.12,34.43
2024-06,ROW,Renewal,P1M,373,4845.27,230.74,4614.53,372.52
2024-06,ROW,Renewal,P3M,52,1558.44,74.21,1484.23,97.61
2024-06,ROW,Token pack,TP100,38,379.62,18.12,361.5,31.2
2024-06,ROW,Token pack,TP1300,3,299.97,14.28,285.69,14.1
2024-06,ROW,Token pack,TP275,22,549.78,26.18,523.6,31.03
2024-06,ROW,Token pack,TP2800,6,1199.94,57.12,1142.82,64.5
2024-06,ROW,Token pack,TP600,13,649.87,30.94,618.93,37.8
2024-06,SE,Chargeback,P1M,1,-14.04,-2.81,-11.23,25.0
2024-06,SE,New subscription,P12M,23,1778.89,355.81,1423.08,95.54
2024-06,SE,New subscription,P1M,47,656.91,131.44,525.51,48.08
2024-06,SE,New subscription,P3M,11,354.75,70.95,283.8,21.68
2024-06,SE,Reactivation,P1M,1,13.98,2.8,11.18,1.12
2024-06,SE,Reactivation,P3M,1,32.25,6.45,25.8,2.12
2024-06,SE,Refund - subscription,P12M,1,-77.34,-15.47,-61.87,0.0
2024-06,SE,Refund - subscription,P1M,5,-69.89,-13.99,-55.9,0.0
2024-06,SE,Renewal,P12M,1,77.34,15.47,61.87,1.16
2024-06,SE,Renewal,P1M,93,1299.89,260.01,1039.93,94.07
2024-06,SE,Renewal,P3M,10,322.5,64.5,258.0,21.22
2024-06,SE,Token pack,TP100,9,96.75,19.35,77.4,7.68
2024-06,SE,Token pack,TP1300,2,215.18,43.04,172.14,12.54
2024-06,SE,Token pack,TP275,4,107.56,21.52,86.04,5.89
2024-06,SE,Token pack,TP600,3,161.37,32.28,129.09,9.93
2024-06,US,Chargeback,P12M,5,-359.4,-20.35,-339.05,125.0
2024-06,US,Chargeback,P1M,34,-441.66,-25.06,-416.6,850.0
2024-06,US,Chargeback,P3M,5,-149.85,-8.5,-141.35,125.0
2024-06,US,New subscription,P12M,504,36227.52,2050.6,34176.92,2038.55
2024-06,US,New subscription,P1M,1352,17562.48,994.08,16568.4,1364.69
2024-06,US,New subscription,P3M,417,12497.49,707.4,11790.09,809.02
2024-06,US,Reactivation,P12M,26,1868.88,105.82,1763.06,112.85
2024-06,US,Reactivation,P1M,60,779.4,44.19,735.21,61.24
2024-06,US,Reactivation,P3M,18,539.46,30.56,508.9,34.5
2024-06,US,Refund - subscription,P12M,22,-1581.36,-89.53,-1491.83,0.0
2024-06,US,Refund - subscription,P1M,51,-662.49,-37.56,-624.93,0.0
2024-06,US,Refund - subscription,P3M,9,-269.73,-15.29,-254.44,0.0
2024-06,US,Refund - token pack,TP100,3,-29.97,-1.71,-28.26,0.0
2024-06,US,Refund - token pack,TP1300,1,-99.99,-5.66,-94.33,0.0
2024-06,US,Refund - token pack,TP2800,1,-199.99,-11.32,-188.67,0.0
2024-06,US,Renewal,P12M,37,2659.56,150.59,2508.97,160.08
2024-06,US,Renewal,P1M,2048,26603.52,1505.84,25097.68,2058.46
2024-06,US,Renewal,P3M,231,6923.07,391.88,6531.19,451.69
2024-06,US,Token pack,TP100,236,2357.64,133.42,2224.22,193.56
2024-06,US,Token pack,TP1300,41,4099.59,232.06,3867.53,239.1
2024-06,US,Token pack,TP275,128,3198.72,181.05,3017.67,207.54
2024-06,US,Token pack,TP2800,40,7999.6,452.8,7546.8,473.4
2024-06,US,Token pack,TP600,71,3549.29,200.93,3348.36,213.9
2024-07,AU,Chargeback,P12M,1,-71.88,-6.53,-65.35,25.0
2024-07,AU,Chargeback,P1M,4,-51.96,-4.72,-47.24,100.0
2024-07,AU,Chargeback,P3M,3,-89.91,-8.17,-81.74,75.0
2024-07,AU,New subscription,P12M,49,3522.12,320.14,3201.98,187.15
2024-07,AU,New subscription,P1M,157,2039.43,185.39,1854.04,159.77
2024-07,AU,New subscription,P3M,42,1258.74,114.39,1144.35,78.26
2024-07,AU,Reactivation,P12M,4,287.52,26.13,261.39,14.91
2024-07,AU,Reactivation,P1M,9,116.91,10.62,106.29,8.83
2024-07,AU,Reactivation,P3M,3,89.91,8.16,81.75,6.3
2024-07,AU,Refund - subscription,P12M,2,-143.76,-13.07,-130.69,0.0
2024-07,AU,Refund - subscription,P1M,4,-51.96,-4.72,-47.24,0.0
2024-07,AU,Refund - subscription,P3M,2,-59.94,-5.44,-54.5,0.0
2024-07,AU,Refund - token pack,TP100,1,-9.99,-0.91,-9.08,0.0
2024-07,AU,Renewal,P12M,5,359.4,32.65,326.75,23.05
2024-07,AU,Renewal,P1M,216,2805.84,255.1,2550.74,214.59
2024-07,AU,Renewal,P3M,35,1048.95,95.31,953.64,70.17
2024-07,AU,Token pack,TP100,14,139.86,12.74,127.12,12.6
2024-07,AU,Token pack,TP1300,2,199.98,18.18,181.8,12.6
2024-07,AU,Token pack,TP275,10,249.9,22.7,227.2,18.0
2024-07,AU,Token pack,TP2800,3,599.97,54.54,545.43,36.9
2024-07,AU,Token pack,TP600,12,599.88,54.5,545.38,39.6
2024-07,BR,Chargeback,P1M,3,-38.97,-1.86,-37.11,75.0
2024-07,BR,New subscription,P12M,81,5822.28,277.28,5545.0,306.51
2024-07,BR,New subscription,P1M,107,1389.93,66.22,1323.71,105.78
2024-07,BR,New subscription,P3M,44,1318.68,62.78,1255.9,80.8
2024-07,BR,Reactivation,P12M,5,359.4,17.1,342.3,19.52
2024-07,BR,Reactivation,P1M,5,64.95,3.1,61.85,4.51
2024-07,BR,Reactivation,P3M,2,59.94,2.86,57.08,4.2
2024-07,BR,Refund - subscription,P12M,5,-359.4,-17.11,-342.29,0.0
2024-07,BR,Refund - subscription,P1M,4,-51.96,-2.48,-49.48,0.0
2024-07,BR,Refund - subscription,P3M,1,-29.97,-1.43,-28.54,0.0
2024-07,BR,Refund - token pack,TP100,2,-19.98,-0.95,-19.03,0.0
2024-07,BR,Renewal,P12M,4,287.52,13.68,273.84,18.44
2024-07,BR,Renewal,P1M,140,1818.6,86.59,1732.01,139.64
2024-07,BR,Renewal,P3M,29,869.13,41.4,827.73,54.29
2024-07,BR,Token pack,TP100,12,119.88,5.75,114.13,10.8
2024-07,BR,Token pack,TP1300,2,199.98,9.52,190.46,12.6
2024-07,BR,Token pack,TP275,5,124.95,5.95,119.0,7.57
2024-07,BR,Token pack,TP2800,3,599.97,28.56,571.41,36.9
2024-07,BR,Token pack,TP600,1,49.99,2.38,47.61,3.3
2024-07,CA,Chargeback,P12M,2,-143.76,-16.54,-127.22,50.0
2024-07,CA,Chargeback,P1M,4,-51.96,-5.96,-46.0,100.0
2024-07,CA,Chargeback,P3M,1,-29.97,-3.45,-26.52,25.0
2024-07,CA,New subscription,P12M,58,4169.04,479.66,3689.38,232.22
2024-07,CA,New subscription,P1M,183,2377.17,273.51,2103.66,185.2
2024-07,CA,New subscription,P3M,67,2007.99,231.04,1776.95,129.05
2024-07,CA,Reactivation,P12M,9,646.92,74.43,572.49,34.43
2024-07,CA,Reactivation,P1M,7,90.93,10.43,80.5,7.56
2024-07,CA,Reactivation,P3M,7,209.79,24.15,185.64,14.7
2024-07,CA,Refund - subscription,P12M,4,-287.52,-33.08,-254.44,0.0
2024-07,CA,Refund - subscription,P1M,15,-194.85,-22.38,-172.47,0.0
2024-07,CA,Renewal,P12M,4,287.52,33.08,254.44,18.44
2024-07,CA,Renewal,P1M,308,4000.92,460.3,3540.62,313.92
2024-07,CA,Renewal,P3M,43,1288.71,148.3,1140.41,82.0
2024-07,CA,Token pack,TP100,33,329.67,37.95,291.72,28.2
2024-07,CA,Token pack,TP1300,15,1499.85,172.54,1327.31,84.9
2024-07,CA,Token pack,TP275,20,499.8,57.42,442.38,33.14
2024-07,CA,Token pack,TP2800,5,999.95,115.05,884.9,61.5
2024-07,CA,Token pack,TP600,13,649.87,74.75,575.12,42.9
2024-07,CH,Chargeback,P1M,1,-13.98,-1.05,-12.93,25.0
2024-07,CH,New subscription,P12M,24,1870.07,140.15,1729.92,97.4
2024-07,CH,New subscription,P1M,64,901.13,67.59,833.68,64.63
2024-07,CH,New subscription,P3M,22,714.74,53.5,661.14,42.09
2024-07,CH,Reactivation,P12M,1,77.92,5.84,72.08,4.64
2024-07,CH,Refund - subscription,P1M,3,-42.24,-3.18,-39.09,0.0
2024-07,CH,Refund - subscription,P3M,2,-64.98,-4.86,-60.1,0.0
2024-07,CH,Renewal,P1M,63,887.06,66.54,820.66,61.69
2024-07,CH,Renewal,P3M,13,422.35,31.61,390.67,24.5
2024-07,CH,Token pack,TP100,13,140.79,10.53,130.26,10.75
2024-07,CH,Token pack,TP1300,3,325.17,24.36,300.81,18.93
2024-07,CH,Token pack,TP275,7,189.63,14.21,175.42,11.45
2024-07,CH,Token pack,TP2800,2,433.58,32.48,401.1,15.52
2024-07,CH,Token pack,TP600,4,216.76,16.24,200.52,10.8
2024-07,DE,Chargeback,P1M,13,-181.73,-28.99,-152.74,325.0
2024-07,DE,New subscription,P12M,126,9817.66,1567.44,8250.11,539.03
2024-07,DE,New subscription,P1M,328,4618.63,737.43,3881.19,346.89
2024-07,DE,New subscription,P3M,86,2793.9,446.1,2347.8,172.23
2024-07,DE,Reactivation,P12M,9,701.28,111.96,589.3,38.27
2024-07,DE,Reactivation,P1M,7,98.56,15.75,82.81,7.84
2024-07,DE,Reactivation,P3M,7,227.42,36.32,191.1,14.97
2024-07,DE,Refund - subscription,P12M,4,-311.68,-49.76,-261.92,0.0
2024-07,DE,Refund - subscription,P1M,18,-253.44,-40.49,-212.99,0.0
2024-07,DE,Refund - subscription,P3M,3,-97.46,-15.56,-81.9,0.0
2024-07,DE,Refund - token pack,TP600,2,-108.38,-17.3,-91.08,0.0
2024-07,DE,Renewal,P12M,13,1012.96,161.72,851.22,53.36
2024-07,DE,Renewal,P1M,544,7660.18,1223.06,6437.1,576.96
2024-07,DE,Renewal,P3M,76,2469.01,394.21,2074.8,150.85
2024-07,DE,Token pack,TP100,63,682.29,108.99,573.3,56.45
2024-07,DE,Token pack,TP1300,11,1192.29,190.4,1001.89,69.41
2024-07,DE,Token pack,TP275,38,1029.42,164.44,864.98,64.2
2024-07,DE,Token pack,TP2800,13,2818.27,449.96,2368.31,150.52
2024-07,DE,Token pack,TP600,20,1083.8,173.01,910.74,59.04
2024-07,ES,Chargeback,P1M,2,-27.96,-4.86,-23.1,50.0
2024-07,ES,Chargeback,P3M,1,-32.25,-5.6,-26.65,25.0
