date,feature_id,user_type,active_users,units,tokens_consumed,compute_cost_usd,content_cost_usd,p95_latency_ms,error_rate,cache_hit_rate
2024-04-10,F02,Premium,2814,20692,4138,62.08,0.0,2626.0,0.0035,0.0
2024-04-11,F02,Premium,2663,20905,4181,62.72,0.0,2637.0,0.0023,0.0
2024-04-12,F02,Premium,2829,21759,4352,65.28,0.0,2467.0,0.0037,0.0
2024-04-13,F02,Premium,3133,22612,4522,67.84,0.0,2584.0,0.0035,0.0
2024-04-14,F02,Premium,3028,22399,4480,67.2,0.0,2553.0,0.0032,0.0
2024-04-15,F02,Premium,2842,20692,4138,62.08,0.0,2801.0,0.0047,0.0
2024-04-16,F02,Premium,2647,20479,4096,61.44,0.0,2409.0,0.0019,0.0
2024-04-17,F02,Premium,2696,20692,4138,62.08,0.0,2887.0,0.0037,0.0
2024-04-18,F02,Premium,2736,20905,4181,62.72,0.0,2486.0,0.0035,0.0
2024-04-19,F02,Premium,2966,21759,4352,65.28,0.0,2418.0,0.0043,0.0
2024-04-20,F02,Premium,3067,22612,4522,67.84,0.0,2542.0,0.0043,0.0
2024-04-21,F02,Premium,2901,22399,4480,67.2,0.0,2429.0,0.0038,0.0
2024-04-22,F02,Premium,2972,20692,4138,62.08,0.0,2658.0,0.0041,0.0
2024-04-23,F02,Premium,2659,20479,4096,61.44,0.0,2431.0,0.0059,0.0
2024-04-24,F02,Premium,2847,20692,4138,62.08,0.0,2725.0,0.0035,0.0
2024-04-25,F02,Premium,2675,20905,4181,62.72,0.0,2642.0,0.0052,0.0
2024-04-26,F02,Premium,2737,21759,4352,65.28,0.0,2586.0,0.0037,0.0
2024-04-27,F02,Premium,3142,22612,4522,67.84,0.0,2603.0,0.004,0.0
2024-04-28,F02,Premium,3250,22399,4480,67.2,0.0,2577.0,0.0035,0.0
2024-04-29,F02,Premium,2627,20692,4138,62.08,0.0,2555.0,0.0039,0.0
2024-04-30,F02,Premium,2575,20479,4096,61.44,0.0,2471.0,0.0051,0.0
2024-05-01,F02,Premium,3086,23644,4729,70.93,0.0,2458.0,0.0037,0.0
2024-05-02,F02,Premium,3177,23887,4777,71.66,0.0,2777.0,0.0039,0.0
2024-05-03,F02,Premium,3144,24862,4972,74.59,0.0,2571.0,0.0045,0.0
2024-05-04,F02,Premium,3503,25837,5167,77.51,0.0,2611.0,0.0032,0.0
2024-05-05,F02,Premium,3491,25594,5119,76.78,0.0,2607.0,0.0053,0.0
2024-05-06,F02,Premium,2995,23644,4729,70.93,0.0,2650.0,0.0048,0.0
2024-05-07,F02,Premium,3217,23400,4680,70.2,0.0,2743.0,0.0036,0.0
2024-05-08,F02,Premium,3209,23644,4729,70.93,0.0,2596.0,0.0049,0.0
2024-05-09,F02,Premium,2999,23887,4777,71.66,0.0,2385.0,0.0024,0.0
2024-05-10,F02,Premium,3123,24862,4972,74.59,0.0,2569.0,0.0047,0.0
2024-05-11,F02,Premium,3413,25837,5167,77.51,0.0,2836.0,0.0034,0.0
2024-05-12,F02,Premium,3290,25594,5119,76.78,0.0,2429.0,0.0039,0.0
2024-05-13,F02,Premium,3152,23644,4729,70.93,0.0,2656.0,0.0048,0.0
2024-05-14,F02,Premium,3130,23400,4680,70.2,0.0,2519.0,0.0037,0.0
2024-05-15,F02,Premium,2940,23644,4729,70.93,0.0,2497.0,0.0036,0.0
2024-05-16,F02,Premium,3425,23887,4777,71.66,0.0,2547.0,0.0052,0.0
2024-05-17,F02,Premium,3222,24862,4972,74.59,0.0,2749.0,0.0069,0.0
2024-05-18,F02,Premium,3750,25837,5167,77.51,0.0,2556.0,0.0044,0.0
2024-05-19,F02,Premium,3467,25594,5119,76.78,0.0,2529.0,0.0032,0.0
2024-05-20,F02,Premium,3186,23644,4729,70.93,0.0,2460.0,0.0056,0.0
2024-05-21,F02,Premium,2978,23400,4680,70.2,0.0,2759.0,0.0037,0.0
2024-05-22,F02,Premium,3142,23644,4729,70.93,0.0,2616.0,0.0045,0.0
2024-05-23,F02,Premium,3281,23887,4777,71.66,0.0,2585.0,0.0035,0.0
2024-05-24,F02,Premium,3241,24862,4972,74.59,0.0,2600.0,0.0044,0.0
2024-05-25,F02,Premium,3550,25837,5167,77.51,0.0,2570.0,0.003,0.0
2024-05-26,F02,Premium,3545,25594,5119,76.78,0.0,2293.0,0.0039,0.0
2024-05-27,F02,Premium,3025,23644,4729,70.93,0.0,2732.0,0.0049,0.0
2024-05-28,F02,Premium,3046,23400,4680,70.2,0.0,2950.0,0.0056,0.0
2024-05-29,F02,Premium,2704,23644,4729,70.93,0.0,2629.0,0.0034,0.0
2024-05-30,F02,Premium,3108,23887,4777,71.66,0.0,2550.0,0.0039,0.0
2024-05-31,F02,Premium,3001,24862,4972,74.59,0.0,2336.0,0.0027,0.0
2024-06-01,F02,Premium,3828,29187,5837,87.56,0.0,2486.0,0.0039,0.0
2024-06-02,F02,Premium,3784,28912,5782,86.74,0.0,2554.0,0.0033,0.0
2024-06-03,F02,Premium,3673,23860,4772,71.58,0.0,2797.0,0.0057,0.0
2024-06-04,F02,Premium,3175,23614,4723,70.84,0.0,2558.0,0.0055,0.0
2024-06-05,F02,Premium,3663,23860,4772,71.58,0.0,2466.0,0.0052,0.0
2024-06-06,F02,Premium,3560,24106,4821,72.32,0.0,2468.0,0.0044,0.0
2024-06-07,F02,Premium,3652,25090,5018,75.27,0.0,2552.0,0.0039,0.0
2024-06-08,F02,Premium,3940,26074,5215,78.22,0.0,2432.0,0.0038,0.0
2024-06-09,F02,Premium,3652,25828,5166,77.48,0.0,2788.0,0.0063,0.0
2024-06-10,F02,Premium,3595,23860,4772,71.58,0.0,2745.0,0.0045,0.0
2024-06-11,F02,Premium,3495,23614,4723,70.84,0.0,2422.0,0.0036,0.0
2024-06-12,F02,Premium,3578,23860,4772,71.58,0.0,2745.0,0.0039,0.0
2024-06-13,F02,Premium,3487,24106,4821,72.32,0.0,2557.0,0.0034,0.0
2024-06-14,F02,Premium,3612,25090,5018,75.27,0.0,2693.0,0.006,0.0
2024-06-15,F02,Premium,3747,26074,5215,78.22,0.0,2637.0,0.0041,0.0
2024-06-16,F02,Premium,4177,25828,5166,77.48,0.0,2683.0,0.0059,0.0
2024-06-17,F02,Premium,3827,23860,4772,71.58,0.0,2552.0,0.0028,0.0
2024-06-18,F02,Premium,3696,23614,4723,70.84,0.0,2545.0,0.0045,0.0
2024-06-19,F02,Premium,3662,23860,4772,71.58,0.0,2638.0,0.0037,0.0
2024-06-20,F02,Premium,3503,24106,4821,72.32,0.0,2608.0,0.0039,0.0
2024-06-21,F02,Premium,3894,25090,5018,75.27,0.0,2801.0,0.0042,0.0
2024-06-22,F02,Premium,3895,26074,5215,78.22,0.0,2387.0,0.006,0.0
2024-06-23,F02,Premium,3918,25828,5166,77.48,0.0,2529.0,0.0041,0.0
2024-06-24,F02,Premium,3444,23860,4772,71.58,0.0,2524.0,0.0058,0.0
2024-06-25,F02,Premium,3760,23614,4723,70.84,0.0,2667.0,0.0049,0.0
2024-06-26,F02,Premium,3460,23860,4772,71.58,0.0,2445.0,0.003,0.0
2024-06-27,F02,Premium,3689,24106,4821,72.32,0.0,2692.0,0.0032,0.0
2024-06-28,F02,Premium,3459,25090,5018,75.27,0.0,2545.0,0.0051,0.0
2024-06-29,F02,Premium,3400,26074,5215,78.22,0.0,2843.0,0.0041,0.0
2024-06-30,F02,Premium,4485,25828,5166,77.48,0.0,2438.0,0.0055,0.0
2024-07-01,F02,Premium,4199,26860,5372,80.58,0.0,2983.0,0.0048,0.0
2024-07-02,F02,Premium,4151,26583,5317,79.75,0.0,2791.0,0.0021,0.0
2024-07-03,F02,Premium,4292,26860,5372,80.58,0.0,3021.0,0.0065,0.0
2024-07-04,F02,Premium,3979,27137,5427,81.41,0.0,2856.0,0.0043,0.0
2024-07-05,F02,Premium,4422,28245,5649,84.73,0.0,2683.0,0.0037,0.0
2024-07-06,F02,Premium,4318,29353,5871,88.06,0.0,2824.0,0.0041,0.0
2024-07-07,F02,Premium,4044,29076,5815,87.23,0.0,3103.0,0.0037,0.0
2024-07-08,F02,Premium,3663,26860,5372,80.58,0.0,2690.0,0.0044,0.0
2024-07-09,F02,Premium,3763,26583,5317,79.75,0.0,2910.0,0.0024,0.0
2024-07-10,F02,Premium,4170,26860,5372,80.58,0.0,2761.0,0.0038,0.0
2024-07-11,F02,Premium,4126,27137,5427,81.41,0.0,2632.0,0.0046,0.0
2024-07-12,F02,Premium,4122,28245,5649,84.73,0.0,2561.0,0.0052,0.0
2024-07-13,F02,Premium,4025,29353,5871,88.06,0.0,2725.0,0.0047,0.0
2024-07-14,F02,Premium,4777,29076,5815,87.23,0.0,2461.0,0.0031,0.0
2024-07-15,F02,Premium,3978,26860,5372,80.58,0.0,2483.0,0.0031,0.0
2024-07-16,F02,Premium,3635,26583,5317,79.75,0.0,2595.0,0.0039,0.0
2024-07-17,F02,Premium,3779,26860,5372,80.58,0.0,2757.0,0.0037,0.0
2024-07-18,F02,Premium,3813,27137,5427,81.41,0.0,2686.0,0.004,0.0
2024-07-19,F02,Premium,4085,28245,5649,84.73,0.0,2752.0,0.0053,0.0
2024-07-20,F02,Premium,4598,29353,5871,88.06,0.0,2654.0,0.0039,0.0
2024-07-21,F02,Premium,4456,29076,5815,87.23,0.0,2485.0,0.0055,0.0
2024-07-22,F02,Premium,4186,26860,5372,80.58,0.0,2840.0,0.003,0.0
2024-07-23,F02,Premium,3952,26583,5317,79.75,0.0,2440.0,0.0062,0.0
2024-07-24,F02,Premium,4143,26860,5372,80.58,0.0,2401.0,0.0024,0.0
2024-07-25,F02,Premium,4316,27137,5427,81.41,0.0,2777.0,0.0046,0.0
2024-07-26,F02,Premium,3877,28245,5649,84.73,0.0,2614.0,0.003,0.0
2024-07-27,F02,Premium,4118,29353,5871,88.06,0.0,3063.0,0.0039,0.0
2024-07-28,F02,Premium,4057,29076,5815,87.23,0.0,2540.0,0.0056,0.0
2024-07-29,F02,Premium,4063,26860,5372,80.58,0.0,2449.0,0.0044,0.0
2024-07-30,F02,Premium,4015,26583,5317,79.75,0.0,2834.0,0.0033,0.0
2024-07-31,F02,Premium,4042,26860,5372,80.58,0.0,2666.0,0.0028,0.0
2024-08-01,F02,Premium,4684,30192,6038,90.58,0.0,2519.0,0.0046,0.0
2024-08-02,F02,Premium,4881,31425,6285,94.27,0.0,2789.0,0.0045,0.0
2024-08-03,F02,Premium,4429,32657,6531,97.97,0.0,2624.0,0.0034,0.0
2024-08-04,F02,Premium,4489,32349,6470,97.05,0.0,2476.0,0.0035,0.0
2024-08-05,F02,Premium,4325,29884,5977,89.65,0.0,2697.0,0.0049,0.0
2024-08-06,F02,Premium,4439,29576,5915,88.73,0.0,2597.0,0.0044,0.0
2024-08-07,F02,Premium,4848,29884,5977,89.65,0.0,2702.0,0.0067,0.0
2024-08-08,F02,Premium,4612,30192,6038,90.58,0.0,2325.0,0.0038,0.0
2024-08-09,F02,Premium,4603,31425,6285,94.27,0.0,2500.0,0.0037,0.0
2024-08-10,F02,Premium,4843,32657,6531,97.97,0.0,2686.0,0.0041,0.0
2024-08-11,F02,Premium,5032,32349,6470,97.05,0.0,2689.0,0.0072,0.0
2024-08-12,F02,Premium,4197,29884,5977,89.65,0.0,2614.0,0.0037,0.0
2024-08-13,F02,Premium,4592,29576,5915,88.73,0.0,2391.0,0.0034,0.0
2024-08-14,F02,Premium,4242,29884,5977,89.65,0.0,2816.0,0.0043,0.0
2024-08-15,F02,Premium,5059,30192,6038,90.58,0.0,2429.0,0.0041,0.0
2024-08-16,F02,Premium,4854,31425,6285,94.27,0.0,2537.0,0.0035,0.0
2024-08-17,F02,Premium,5179,32657,6531,97.97,0.0,2589.0,0.0055,0.0
2024-08-18,F02,Premium,5191,32349,6470,97.05,0.0,2341.0,0.0038,0.0
2024-08-19,F02,Premium,4438,29884,5977,89.65,0.0,2651.0,0.003,0.0
2024-08-20,F02,Premium,4562,29576,5915,88.73,0.0,2589.0,0.003,0.0
2024-08-21,F02,Premium,4360,29884,5977,89.65,0.0,2515.0,0.0036,0.0
2024-08-22,F02,Premium,4361,30192,6038,90.58,0.0,2656.0,0.0047,0.0
2024-08-23,F02,Premium,4984,31425,6285,94.27,0.0,2488.0,0.0043,0.0
2024-08-24,F02,Premium,5179,32657,6531,97.97,0.0,2708.0,0.0044,0.0
2024-08-25,F02,Premium,4897,32349,6470,97.05,0.0,2626.0,0.0064,0.0
2024-08-26,F02,Premium,4263,29884,5977,89.65,0.0,2534.0,0.0035,0.0
2024-08-27,F02,Premium,3904,29576,5915,88.73,0.0,2781.0,0.0057,0.0
2024-08-28,F02,Premium,4696,29884,5977,89.65,0.0,2604.0,0.0046,0.0
2024-08-29,F02,Premium,4688,30192,6038,90.58,0.0,2744.0,0.0045,0.0
2024-08-30,F02,Premium,4784,31425,6285,94.27,0.0,2537.0,0.0049,0.0
2024-08-31,F02,Premium,4510,32657,6531,97.97,0.0,2595.0,0.0032,0.0
2024-09-01,F02,Premium,5555,35347,7069,106.04,0.0,2508.0,0.0053,0.0
2024-09-02,F02,Premium,4662,32654,6531,97.96,0.0,2591.0,0.0033,0.0
2024-09-03,F02,Premium,5150,32317,6463,96.95,0.0,2776.0,0.0055,0.0
2024-09-04,F02,Premium,4687,32654,6531,97.96,0.0,2615.0,0.0035,0.0
2024-09-05,F02,Premium,5425,32991,6598,98.97,0.0,2443.0,0.0036,0.0
2024-09-06,F02,Premium,5059,34337,6867,103.01,0.0,2538.0,0.0021,0.0
2024-09-07,F02,Premium,5064,35684,7137,107.05,0.0,2639.0,0.0059,0.0
2024-09-08,F02,Premium,5279,35347,7069,106.04,0.0,2584.0,0.0045,0.0
2024-09-09,F02,Premium,5323,32654,6531,97.96,0.0,2591.0,0.0053,0.0
2024-09-10,F02,Premium,4562,32317,6463,96.95,0.0,2595.0,0.0042,0.0
2024-09-11,F02,Premium,4759,32654,6531,97.96,0.0,2426.0,0.0051,0.0
2024-09-12,F02,Premium,5249,32991,6598,98.97,0.0,2662.0,0.0041,0.0
2024-09-13,F02,Premium,4900,34337,6867,103.01,0.0,2696.0,0.0075,0.0
2024-09-14,F02,Premium,5005,35684,7137,107.05,0.0,2809.0,0.0037,0.0
2024-09-15,F02,Premium,5178,35347,7069,106.04,0.0,2399.0,0.0031,0.0
2024-09-16,F02,Premium,4639,32654,6531,97.96,0.0,2402.0,0.0048,0.0
2024-09-17,F02,Premium,5415,32317,6463,96.95,0.0,2583.0,0.0071,0.0
2024-09-18,F02,Premium,5009,32654,6531,97.96,0.0,2479.0,0.0047,0.0
2024-09-19,F02,Premium,4803,32991,6598,98.97,0.0,2382.0,0.0035,0.0
2024-09-20,F02,Premium,5103,34337,6867,103.01,0.0,2639.0,0.0035,0.0
2024-09-21,F02,Premium,5030,35684,7137,107.05,0.0,2583.0,0.0046,0.0
2024-09-22,F02,Premium,5368,35347,7069,106.04,0.0,2659.0,0.0058,0.0
2024-09-23,F02,Premium,4347,32654,6531,97.96,0.0,2487.0,0.0033,0.0
2024-09-24,F02,Premium,4741,32317,6463,96.95,0.0,2443.0,0.0037,0.0
2024-09-25,F02,Premium,4952,32654,6531,97.96,0.0,2262.0,0.003,0.0
2024-09-26,F02,Premium,4772,32991,6598,98.97,0.0,2460.0,0.0039,0.0
2024-09-27,F02,Premium,4985,34337,6867,103.01,0.0,2616.0,0.0052,0.0
2024-09-28,F02,Premium,5079,35684,7137,107.05,0.0,2818.0,0.0029,0.0
2024-09-29,F02,Premium,5782,35347,7069,106.04,0.0,2613.0,0.0048,0.0
2024-09-30,F02,Premium,4942,32654,6531,97.96,0.0,2670.0,0.0054,0.0
2024-10-01,F02,Premium,5181,36465,7293,109.4,0.0,2754.0,0.0039,0.0
2024-10-02,F02,Premium,5429,36845,7369,110.54,0.0,2478.0,0.0048,0.0
2024-10-03,F02,Premium,5202,37225,7445,111.67,0.0,2721.0,0.0063,0.0
2024-10-04,F02,Premium,5096,38744,7749,116.23,0.0,2759.0,0.0041,0.0
2024-10-05,F02,Premium,6019,40264,8053,120.79,0.0,2470.0,0.0026,0.0
2024-10-06,F02,Premium,5837,39884,7977,119.65,0.0,2462.0,0.0045,0.0
2024-10-07,F02,Premium,5295,36845,7369,110.54,0.0,2542.0,0.0028,0.0
2024-10-08,F02,Premium,5286,36465,7293,109.4,0.0,2525.0,0.003,0.0
2024-10-09,F02,Premium,5289,36845,7369,110.54,0.0,2573.0,0.0042,0.0
2024-10-10,F02,Premium,4994,37225,7445,111.67,0.0,2489.0,0.0056,0.0
2024-10-11,F02,Premium,5593,38744,7749,116.23,0.0,2593.0,0.0037,0.0
2024-10-12,F02,Premium,5971,40264,8053,120.79,0.0,2680.0,0.0042,0.0
2024-10-13,F02,Premium,5709,39884,7977,119.65,0.0,2700.0,0.0049,0.0
2024-10-14,F02,Premium,5121,36845,7369,110.54,0.0,2539.0,0.0023,0.0
2024-10-15,F02,Premium,5013,36465,7293,109.4,0.0,2748.0,0.0037,0.0
2024-10-16,F02,Premium,5768,36845,7369,110.54,0.0,2580.0,0.0032,0.0
2024-10-17,F02,Premium,5435,37225,7445,111.67,0.0,2488.0,0.0033,0.0
2024-10-18,F02,Premium,5786,38744,7749,116.23,0.0,2476.0,0.0056,0.0
2024-10-19,F02,Premium,5673,40264,8053,120.79,0.0,2559.0,0.003,0.0
2024-10-20,F02,Premium,5178,39884,7977,119.65,0.0,2742.0,0.0034,0.0
2024-10-21,F02,Premium,5848,36845,7369,110.54,0.0,2810.0,0.0041,0.0
2024-10-22,F02,Premium,5022,36465,7293,109.4,0.0,2585.0,0.0048,0.0
2024-10-23,F02,Premium,5205,36845,7369,110.54,0.0,2544.0,0.0047,0.0
2024-10-24,F02,Premium,5037,37225,7445,111.67,0.0,2603.0,0.0031,0.0
2024-10-25,F02,Premium,5945,38744,7749,116.23,0.0,2448.0,0.005,0.0
2024-10-26,F02,Premium,5756,40264,8053,120.79,0.0,2478.0,0.0037,0.0
2024-10-27,F02,Premium,6180,39884,7977,119.65,0.0,2816.0,0.0032,0.0
2024-10-28,F02,Premium,5298,36845,7369,110.54,0.0,3084.0,0.0039,0.0
2024-10-29,F02,Premium,5438,36465,7293,109.4,0.0,2911.0,0.0054,0.0
2024-10-30,F02,Premium,5388,36845,7369,110.54,0.0,3213.0,0.0031,0.0
2024-10-31,F02,Premium,5048,37225,7445,111.67,0.0,2989.0,0.0036,0.0
2024-11-01,F02,Premium,6472,50214,10043,150.64,0.0,2825.0,0.0041,0.0
2024-11-02,F02,Premium,6458,52183,10437,156.55,0.0,2718.0,0.0086,0.0
2024-11-03,F02,Premium,6770,51691,10338,155.07,0.0,2696.0,0.0037,0.0
2024-11-04,F02,Premium,6062,47752,9550,143.26,0.0,2760.0,0.0037,0.0
2024-11-05,F02,Premium,6101,47093,9419,141.28,0.0,2462.0,0.005,0.0
2024-11-06,F02,Premium,5965,47415,9483,142.25,0.0,2787.0,0.0034,0.0
2024-11-07,F02,Premium,6193,47735,9547,143.21,0.0,2935.0,0.0044,0.0
2024-11-08,F02,Premium,6429,49510,9902,148.53,0.0,2508.0,0.0038,0.0
2024-11-09,F02,Premium,6402,51271,10254,153.81,0.0,2636.0,0.0023,0.0
2024-11-10,F02,Premium,6957,50611,10122,151.83,0.0,2542.0,0.0028,0.0
2024-11-11,F02,Premium,6228,46593,9319,139.78,0.0,2584.0,0.0032,0.0
2024-11-12,F02,Premium,5010,45953,9191,137.86,0.0,2579.0,0.0038,0.0
2024-11-13,F02,Premium,5998,46272,9254,138.81,0.0,2453.0,0.0032,0.0
2024-11-14,F02,Premium,6034,46588,9318,139.76,0.0,2531.0,0.0037,0.0
2024-11-15,F02,Premium,6000,48324,9665,144.97,0.0,2573.0,0.0031,0.0
2024-11-16,F02,Premium,6182,50048,10010,150.14,0.0,2485.0,0.0026,0.0
2024-11-17,F02,Premium,5598,49407,9881,148.22,0.0,2806.0,0.0029,0.0
2024-11-18,F02,Premium,5712,45488,9098,136.46,0.0,2533.0,0.0038,0.0
2024-11-19,F02,Premium,5288,44867,8973,134.6,0.0,2620.0,0.0065,0.0
2024-11-20,F02,Premium,6018,45182,9036,135.55,0.0,2621.0,0.0027,0.0
2024-11-21,F02,Premium,5774,45495,9099,136.48,0.0,2499.0,0.0038,0.0
2024-11-22,F02,Premium,6652,47193,9439,141.58,0.0,3001.0,0.0038,0.0
2024-11-23,F02,Premium,6835,48881,9776,146.64,0.0,3156.0,0.0069,0.0
2024-11-24,F02,Premium,6476,48259,9652,144.78,0.0,3067.0,0.0038,0.0
2024-11-25,F02,Premium,6014,44435,8887,133.3,0.0,2875.0,0.0027,0.0
2024-11-26,F02,Premium,5940,43831,8766,131.49,0.0,2871.0,0.0052,0.0
2024-11-27,F02,Premium,6045,44142,8828,132.43,0.0,2819.0,0.0048,0.0
2024-11-28,F02,Premium,6272,44451,8890,133.35,0.0,2778.0,0.004,0.0
2024-11-29,F02,Premium,6767,46115,9223,138.34,0.0,3133.0,0.006,0.0
2024-11-30,F02,Premium,6643,47767,9553,143.3,0.0,3112.0,0.0045,0.0
2024-12-01,F02,Premium,6480,51205,10241,153.61,0.0,3014.0,0.004,0.0
2024-12-02,F02,Premium,6576,47150,9430,141.45,0.0,3044.0,0.0038,0.0
2024-12-03,F02,Premium,6638,46514,9303,139.54,0.0,2626.0,0.0054,0.0
2024-12-04,F02,Premium,6080,46847,9369,140.54,0.0,2717.0,0.0043,0.0
2024-12-05,F02,Premium,6852,47179,9436,141.54,0.0,2626.0,0.0047,0.0
2024-12-06,F02,Premium,7351,48948,9790,146.84,0.0,2495.0,0.0039,0.0
2024-12-07,F02,Premium,7563,50705,10141,152.12,0.0,2654.0,0.0035,0.0
2024-12-08,F02,Premium,6845,50068,10014,150.2,0.0,2669.0,0.0042,0.0
2024-12-09,F02,Premium,6223,46107,9221,138.32,0.0,2583.0,0.0063,0.0
2024-12-10,F02,Premium,6107,45488,9098,136.46,0.0,2555.0,0.0025,0.0
2024-12-11,F02,Premium,6602,45817,9163,137.45,0.0,2482.0,0.0033,0.0
2024-12-12,F02,Premium,6675,46144,9229,138.43,0.0,2650.0,0.0046,0.0
2024-12-13,F02,Premium,6304,47878,9576,143.63,0.0,2582.0,0.0038,0.0
2024-12-14,F02,Premium,7085,49600,9920,148.8,0.0,2570.0,0.0046,0.0
2024-12-15,F02,Premium,7313,48980,9796,146.94,0.0,2400.0,0.0045,0.0
2024-12-16,F02,Premium,6399,45108,9022,135.32,0.0,2524.0,0.0042,0.0
2024-12-17,F02,Premium,6469,44506,8901,133.52,0.0,2522.0,0.0029,0.0
2024-12-18,F02,Premium,7685,44831,8966,134.49,0.0,2435.0,0.0046,0.0
2024-12-19,F02,Premium,6079,45154,9031,135.46,0.0,2829.0,0.006,0.0
2024-12-20,F02,Premium,6619,46854,9371,140.56,0.0,2745.0,0.0032,0.0
2024-12-21,F02,Premium,7726,48543,9709,145.63,0.0,2583.0,0.0057,0.0
2024-12-22,F02,Premium,7191,47939,9588,143.82,0.0,2620.0,0.006,0.0
2024-12-23,F02,Premium,6586,44152,8830,132.46,0.0,2515.0,0.0036,0.0
2024-12-24,F02,Premium,6659,43565,8713,130.7,0.0,2538.0,0.0063,0.0
2024-12-25,F02,Premium,6393,43886,8777,131.66,0.0,2541.0,0.0044,0.0
2024-12-26,F02,Premium,6919,44206,8841,132.62,0.0,3292.0,0.0037,0.0
2024-12-27,F02,Premium,6779,45872,9174,137.62,0.0,3065.0,0.0041,0.0
2024-12-28,F02,Premium,6616,47529,9506,142.59,0.0,2590.0,0.0036,0.0
2024-12-29,F02,Premium,7145,46941,9388,140.82,0.0,2965.0,0.0036,0.0
2024-12-30,F02,Premium,6313,43236,8647,129.71,0.0,2771.0,0.0072,0.0
2024-12-31,F02,Premium,6258,42664,8533,127.99,0.0,2861.0,0.0044,0.0
2025-01-01,F02,Premium,6638,44554,8911,133.66,0.0,3068.0,0.0034,0.0
2025-01-02,F02,Premium,6886,44878,8976,134.63,0.0,3015.0,0.0069,0.0
2025-01-03,F02,Premium,7148,46570,9314,139.71,0.0,2825.0,0.0033,0.0
2025-01-04,F02,Premium,7853,48396,9679,145.19,0.0,2977.0,0.0033,0.0
2025-01-05,F02,Premium,7166,47939,9588,143.82,0.0,2854.0,0.0053,0.0
2025-01-06,F02,Premium,6768,44287,8857,132.86,0.0,2741.0,0.0051,0.0
2025-01-07,F02,Premium,7003,43830,8766,131.49,0.0,2493.0,0.0021,0.0
2025-01-08,F02,Premium,6254,44287,8857,132.86,0.0,2444.0,0.0071,0.0
2025-01-09,F02,Premium,7255,44744,8949,134.23,0.0,2559.0,0.0029,0.0
2025-01-10,F02,Premium,7093,46570,9314,139.71,0.0,2479.0,0.0043,0.0
2025-01-11,F02,Premium,7448,48396,9679,145.19,0.0,2629.0,0.0034,0.0
2025-01-12,F02,Premium,7723,47939,9588,143.82,0.0,2436.0,0.0052,0.0
2025-01-13,F02,Premium,6922,44287,8857,132.86,0.0,2560.0,0.004,0.0
2025-01-14,F02,Premium,6751,43830,8766,131.49,0.0,2700.0,0.005,0.0
2025-01-15,F02,Premium,6814,44287,8857,132.86,0.0,2655.0,0.0037,0.0
2025-01-16,F02,Premium,6792,44744,8949,134.23,0.0,2736.0,0.0047,0.0
2025-01-17,F02,Premium,7557,46570,9314,139.71,0.0,2489.0,0.0028,0.0
2025-01-18,F02,Premium,7460,48396,9679,145.19,0.0,2858.0,0.004,0.0
2025-01-19,F02,Premium,7244,47939,9588,143.82,0.0,2479.0,0.003,0.0
2025-01-20,F02,Premium,7280,44287,8857,132.86,0.0,2634.0,0.005,0.0
2025-01-21,F02,Premium,7395,43830,8766,131.49,0.0,2590.0,0.0042,0.0
2025-01-22,F02,Premium,6651,44287,8857,132.86,0.0,2435.0,0.0046,0.0
2025-01-23,F02,Premium,6740,44744,8949,134.23,0.0,2832.0,0.0046,0.0
2025-01-24,F02,Premium,7478,46570,9314,139.71,0.0,2524.0,0.0029,0.0
2025-01-25,F02,Premium,7861,48396,9679,145.19,0.0,2828.0,0.0038,0.0
2025-01-26,F02,Premium,7523,47939,9588,143.82,0.0,2711.0,0.0029,0.0
2025-01-27,F02,Premium,6552,44287,8857,132.86,0.0,2478.0,0.0031,0.0
2025-01-28,F02,Premium,7064,43830,8766,131.49,0.0,2634.0,0.0028,0.0
2025-01-29,F02,Premium,7178,44287,8857,132.86,0.0,2704.0,0.0047,0.0
2025-01-30,F02,Premium,7189,44744,8949,134.23,0.0,2524.0,0.0034,0.0
2025-01-31,F02,Premium,6964,46570,9314,139.71,0.0,2811.0,0.0045,0.0
2025-02-01,F02,Premium,7774,59869,11974,179.61,0.0,2838.0,0.0035,0.0
2025-02-02,F02,Premium,8160,59305,11861,177.91,0.0,2651.0,0.0043,0.0
2025-02-03,F02,Premium,8062,54786,10957,164.36,0.0,2645.0,0.0036,0.0
2025-02-04,F02,Premium,7032,54221,10844,162.66,0.0,2575.0,0.0038,0.0
2025-02-05,F02,Premium,7053,54786,10957,164.36,0.0,2752.0,0.0047,0.0
2025-02-06,F02,Premium,7370,55351,11070,166.05,0.0,2476.0,0.0026,0.0
2025-02-07,F02,Premium,7469,57610,11522,172.83,0.0,2951.0,0.0052,0.0
2025-02-08,F02,Premium,7517,59869,11974,179.61,0.0,2865.0,0.005,0.0
2025-02-09,F02,Premium,7586,59305,11861,177.91,0.0,3101.0,0.0049,0.0
2025-02-10,F02,Premium,7628,54786,10957,164.36,0.0,2877.0,0.0045,0.0
2025-02-11,F02,Premium,7188,54221,10844,162.66,0.0,2945.0,0.0039,0.0
2025-02-12,F02,Premium,7798,54786,10957,164.36,0.0,2903.0,0.0045,0.0
2025-02-13,F02,Premium,8217,55351,11070,166.05,0.0,3105.0,0.0047,0.0
