cohort_month,months_since_first_payment,calendar_month,channel_id,first_plan_id,market_tier,cohort_size,active_subscribers,mrr_usd,net_revenue_usd,cum_net_revenue_usd,retention_rate,cum_net_revenue_per_sub_usd
2024-05,7,2024-12,CH03,P3M,Tier 2,8,4,33.77,97.05,511.8,0.5,63.98
2024-05,8,2025-01,CH03,P3M,Tier 2,8,5,44.53,22.13,533.93,0.625,66.74
2024-05,9,2025-02,CH03,P3M,Tier 2,8,2,13.97,25.57,559.5,0.25,69.94
2024-05,10,2025-03,CH03,P3M,Tier 2,8,2,14.3,0.0,559.5,0.25,69.94
2024-05,11,2025-04,CH03,P3M,Tier 2,8,2,14.64,0.0,559.5,0.25,69.94
2024-05,12,2025-05,CH03,P3M,Tier 2,8,1,5.45,0.0,559.5,0.125,69.94
2024-05,13,2025-06,CH03,P3M,Tier 2,8,1,5.45,0.0,559.5,0.125,69.94
2024-05,14,2025-07,CH03,P3M,Tier 2,8,1,5.45,0.0,559.5,0.125,69.94
2024-05,15,2025-08,CH03,P3M,Tier 2,8,0,0.0,0.0,559.5,0.0,69.94
2024-05,16,2025-09,CH03,P3M,Tier 2,8,0,0.0,0.0,559.5,0.0,69.94
2024-05,17,2025-10,CH03,P3M,Tier 2,8,0,0.0,0.0,559.5,0.0,69.94
2024-05,18,2025-11,CH03,P3M,Tier 2,8,0,0.0,0.0,559.5,0.0,69.94
2024-05,19,2025-12,CH03,P3M,Tier 2,8,0,0.0,0.0,559.5,0.0,69.94
2024-05,20,2026-01,CH03,P3M,Tier 2,8,0,0.0,0.0,559.5,0.0,69.94
2024-05,21,2026-02,CH03,P3M,Tier 2,8,0,0.0,0.0,559.5,0.0,69.94
2024-05,22,2026-03,CH03,P3M,Tier 2,8,0,0.0,0.0,559.5,0.0,69.94
2024-05,23,2026-04,CH03,P3M,Tier 2,8,0,0.0,0.0,559.5,0.0,69.94
2024-05,24,2026-05,CH03,P3M,Tier 2,8,0,0.0,0.0,559.5,0.0,69.94
2024-05,25,2026-06,CH03,P3M,Tier 2,8,0,0.0,0.0,559.5,0.0,69.94
2024-05,26,2026-07,CH03,P3M,Tier 2,8,0,0.0,0.0,559.5,0.0,69.94
2024-05,27,2026-08,CH03,P3M,Tier 2,8,0,0.0,0.0,559.5,0.0,69.94
2024-05,0,2024-05,CH03,P3M,Tier 3,18,18,169.31,507.92,507.92,1.0,28.22
2024-05,1,2024-06,CH03,P3M,Tier 3,18,18,169.31,9.51,517.43,1.0,28.75
2024-05,2,2024-07,CH03,P3M,Tier 3,18,18,169.31,47.61,565.04,1.0,31.39
2024-05,3,2024-08,CH03,P3M,Tier 3,18,8,74.16,222.49,787.54,0.4444,43.75
2024-05,4,2024-09,CH03,P3M,Tier 3,18,8,74.16,0.0,787.54,0.4444,43.75
2024-05,5,2024-10,CH03,P3M,Tier 3,18,8,74.16,9.51,797.05,0.4444,44.28
2024-05,6,2024-11,CH03,P3M,Tier 3,18,4,37.01,111.03,908.08,0.2222,50.45
2024-05,7,2024-12,CH03,P3M,Tier 3,18,4,37.01,0.0,908.08,0.2222,50.45
2024-05,8,2025-01,CH03,P3M,Tier 3,18,5,49.38,12.37,920.45,0.2778,51.14
2024-05,9,2025-02,CH03,P3M,Tier 3,18,5,49.38,123.4,1043.85,0.2778,57.99
2024-05,10,2025-03,CH03,P3M,Tier 3,18,5,49.38,12.37,1056.22,0.2778,58.68
2024-05,11,2025-04,CH03,P3M,Tier 3,18,6,62.7,25.7,1081.91,0.3333,60.11
2024-05,12,2025-05,CH03,P3M,Tier 3,18,3,28.54,85.63,1167.54,0.1667,64.86
2024-05,13,2025-06,CH03,P3M,Tier 3,18,3,28.54,0.0,1167.54,0.1667,64.86
2024-05,14,2025-07,CH03,P3M,Tier 3,18,3,28.54,47.61,1215.15,0.1667,67.51
2024-05,15,2025-08,CH03,P3M,Tier 3,18,4,45.68,83.73,1298.88,0.2222,72.16
2024-05,16,2025-09,CH03,P3M,Tier 3,18,4,45.68,26.65,1325.53,0.2222,73.64
2024-05,17,2025-10,CH03,P3M,Tier 3,18,4,45.68,26.65,1352.18,0.2222,75.12
2024-05,18,2025-11,CH03,P3M,Tier 3,18,4,40.91,96.1,1448.28,0.2222,80.46
2024-05,19,2025-12,CH03,P3M,Tier 3,18,4,40.91,13.32,1461.6,0.2222,81.2
2024-05,20,2026-01,CH03,P3M,Tier 3,18,4,40.91,13.32,1474.92,0.2222,81.94
2024-05,21,2026-02,CH03,P3M,Tier 3,18,3,32.35,260.88,1735.8,0.1667,96.43
2024-05,22,2026-03,CH03,P3M,Tier 3,18,3,32.35,13.32,1749.12,0.1667,97.17
2024-05,23,2026-04,CH03,P3M,Tier 3,18,3,32.35,118.07,1867.19,0.1667,103.73
2024-05,24,2026-05,CH03,P3M,Tier 3,18,2,22.84,41.87,1909.06,0.1111,106.06
2024-05,25,2026-06,CH03,P3M,Tier 3,18,2,22.84,13.32,1922.38,0.1111,106.8
2024-05,26,2026-07,CH03,P3M,Tier 3,18,2,22.84,13.32,1935.7,0.1111,107.54
2024-05,27,2026-08,CH03,P3M,Tier 3,18,2,22.84,41.87,1977.57,0.1111,109.86
2024-05,0,2024-05,CH03,P12M,Tier 1,80,76,434.36,5467.42,5467.42,0.95,68.34
2024-05,1,2024-06,CH03,P12M,Tier 1,80,75,428.18,-46.92,5420.5,0.9375,67.76
2024-05,2,2024-07,CH03,P12M,Tier 1,80,75,429.41,84.08,5504.58,0.9375,68.81
2024-05,3,2024-08,CH03,P12M,Tier 1,80,75,430.73,36.04,5540.62,0.9375,69.26
2024-05,4,2024-09,CH03,P12M,Tier 1,80,75,432.79,44.01,5584.63,0.9375,69.81
2024-05,5,2024-10,CH03,P12M,Tier 1,80,75,430.77,20.29,5604.92,0.9375,70.06
2024-05,6,2024-11,CH03,P12M,Tier 1,80,75,427.72,517.4,6122.31,0.9375,76.53
2024-05,7,2024-12,CH03,P12M,Tier 1,80,75,426.4,192.76,6315.07,0.9375,78.94
2024-05,8,2025-01,CH03,P12M,Tier 1,80,75,424.13,51.81,6366.87,0.9375,79.59
2024-05,9,2025-02,CH03,P12M,Tier 1,80,75,425.38,596.44,6963.31,0.9375,87.04
2024-05,10,2025-03,CH03,P12M,Tier 1,80,75,429.48,815.46,7778.77,0.9375,97.23
2024-05,11,2025-04,CH03,P12M,Tier 1,80,75,432.97,391.58,8170.35,0.9375,102.13
2024-05,12,2025-05,CH03,P12M,Tier 1,80,26,160.93,1795.4,9965.75,0.325,124.57
2024-05,13,2025-06,CH03,P12M,Tier 1,80,29,195.09,252.29,10218.04,0.3625,127.73
2024-05,14,2025-07,CH03,P12M,Tier 1,80,28,179.58,45.78,10263.82,0.35,128.3
2024-05,15,2025-08,CH03,P12M,Tier 1,80,30,202.19,183.4,10447.22,0.375,130.59
2024-05,16,2025-09,CH03,P12M,Tier 1,80,30,202.1,281.25,10728.47,0.375,134.11
2024-05,17,2025-10,CH03,P12M,Tier 1,80,31,216.88,64.56,10793.03,0.3875,134.91
2024-05,18,2025-11,CH03,P12M,Tier 1,80,32,202.93,234.12,11027.15,0.4,137.84
2024-05,19,2025-12,CH03,P12M,Tier 1,80,32,203.95,179.42,11206.57,0.4,140.08
2024-05,20,2026-01,CH03,P12M,Tier 1,80,33,208.0,140.18,11346.75,0.4125,141.83
2024-05,21,2026-02,CH03,P12M,Tier 1,80,32,195.16,179.7,11526.45,0.4,144.08
2024-05,22,2026-03,CH03,P12M,Tier 1,80,34,211.34,94.19,11620.63,0.425,145.26
2024-05,23,2026-04,CH03,P12M,Tier 1,80,35,224.06,62.22,11682.85,0.4375,146.04
2024-05,24,2026-05,CH03,P12M,Tier 1,80,25,176.62,1082.14,12764.99,0.3125,159.56
2024-05,25,2026-06,CH03,P12M,Tier 1,80,25,154.64,579.48,13344.46,0.3125,166.81
2024-05,26,2026-07,CH03,P12M,Tier 1,80,27,167.12,211.9,13556.36,0.3375,169.45
2024-05,27,2026-08,CH03,P12M,Tier 1,80,29,183.93,314.91,13871.27,0.3625,173.39
2024-05,0,2024-05,CH03,P12M,Tier 2,14,13,69.46,833.48,833.48,0.9286,59.53
2024-05,1,2024-06,CH03,P12M,Tier 2,14,13,69.21,0.0,833.48,0.9286,59.53
2024-05,2,2024-07,CH03,P12M,Tier 2,14,13,69.6,17.75,851.24,0.9286,60.8
2024-05,3,2024-08,CH03,P12M,Tier 2,14,13,70.44,9.02,860.25,0.9286,61.45
2024-05,4,2024-09,CH03,P12M,Tier 2,14,13,70.93,0.0,860.25,0.9286,61.45
2024-05,5,2024-10,CH03,P12M,Tier 2,14,13,69.9,9.0,869.25,0.9286,62.09
2024-05,6,2024-11,CH03,P12M,Tier 2,14,13,68.57,0.0,869.25,0.9286,62.09
2024-05,7,2024-12,CH03,P12M,Tier 2,14,13,67.84,0.0,869.25,0.9286,62.09
2024-05,8,2025-01,CH03,P12M,Tier 2,14,13,67.2,0.0,869.25,0.9286,62.09
2024-05,9,2025-02,CH03,P12M,Tier 2,14,13,67.49,0.0,869.25,0.9286,62.09
2024-05,10,2025-03,CH03,P12M,Tier 2,14,13,69.46,45.45,914.7,0.9286,65.34
2024-05,11,2025-04,CH03,P12M,Tier 2,14,13,71.52,0.0,914.7,0.9286,65.34
2024-05,12,2025-05,CH03,P12M,Tier 2,14,3,16.57,198.84,1113.54,0.2143,79.54
2024-05,13,2025-06,CH03,P12M,Tier 2,14,4,30.16,13.22,1126.76,0.2857,80.48
2024-05,14,2025-07,CH03,P12M,Tier 2,14,3,17.16,9.56,1136.32,0.2143,81.17
2024-05,15,2025-08,CH03,P12M,Tier 2,14,5,43.3,26.19,1162.51,0.3571,83.04
2024-05,16,2025-09,CH03,P12M,Tier 2,14,4,30.79,13.56,1176.07,0.2857,84.0
2024-05,17,2025-10,CH03,P12M,Tier 2,14,4,30.53,13.45,1189.52,0.2857,84.97
2024-05,18,2025-11,CH03,P12M,Tier 2,14,3,16.98,0.0,1189.52,0.2143,84.97
2024-05,19,2025-12,CH03,P12M,Tier 2,14,3,17.2,0.0,1189.52,0.2143,84.97
2024-05,20,2026-01,CH03,P12M,Tier 2,14,3,17.22,0.0,1189.52,0.2143,84.97
2024-05,21,2026-02,CH03,P12M,Tier 2,14,3,17.33,0.0,1189.52,0.2143,84.97
2024-05,22,2026-03,CH03,P12M,Tier 2,14,4,30.5,109.46,1298.98,0.2857,92.78
2024-05,23,2026-04,CH03,P12M,Tier 2,14,4,30.22,13.31,1312.28,0.2857,93.73
2024-05,24,2026-05,CH03,P12M,Tier 2,14,3,24.71,149.29,1461.57,0.2143,104.4
2024-05,25,2026-06,CH03,P12M,Tier 2,14,3,24.88,13.48,1475.05,0.2143,105.36
2024-05,26,2026-07,CH03,P12M,Tier 2,14,3,25.06,13.57,1488.63,0.2143,106.33
2024-05,27,2026-08,CH03,P12M,Tier 2,14,2,11.43,23.75,1512.38,0.1429,108.03
2024-05,0,2024-05,CH03,P12M,Tier 3,30,28,156.22,1874.7,1874.7,0.9333,62.49
2024-05,1,2024-06,CH03,P12M,Tier 3,30,27,150.52,-68.46,1806.24,0.9,60.21
2024-05,2,2024-07,CH03,P12M,Tier 3,30,27,150.52,0.0,1806.24,0.9,60.21
2024-05,3,2024-08,CH03,P12M,Tier 3,30,27,150.52,0.0,1806.24,0.9,60.21
2024-05,4,2024-09,CH03,P12M,Tier 3,30,27,150.52,9.51,1815.76,0.9,60.53
2024-05,5,2024-10,CH03,P12M,Tier 3,30,27,150.52,0.0,1815.76,0.9,60.53
2024-05,6,2024-11,CH03,P12M,Tier 3,30,27,150.52,23.8,1839.56,0.9,61.32
2024-05,7,2024-12,CH03,P12M,Tier 3,30,27,150.52,185.66,2025.21,0.9,67.51
2024-05,8,2025-01,CH03,P12M,Tier 3,30,27,150.52,95.23,2120.44,0.9,70.68
2024-05,9,2025-02,CH03,P12M,Tier 3,30,27,150.52,23.8,2144.24,0.9,71.47
2024-05,10,2025-03,CH03,P12M,Tier 3,30,27,150.52,285.7,2429.95,0.9,81.0
2024-05,11,2025-04,CH03,P12M,Tier 3,30,27,150.52,0.0,2429.95,0.9,81.0
2024-05,12,2025-05,CH03,P12M,Tier 3,30,5,35.51,279.61,2709.56,0.1667,90.32
2024-05,13,2025-06,CH03,P12M,Tier 3,30,5,35.51,13.32,2722.88,0.1667,90.76
2024-05,14,2025-07,CH03,P12M,Tier 3,30,5,35.51,22.84,2745.72,0.1667,91.52
2024-05,15,2025-08,CH03,P12M,Tier 3,30,7,47.88,84.61,2830.33,0.2333,94.34
2024-05,16,2025-09,CH03,P12M,Tier 3,30,8,51.68,58.92,2889.25,0.2667,96.31
2024-05,17,2025-10,CH03,P12M,Tier 3,30,9,55.48,58.92,2948.18,0.3,98.27
2024-05,18,2025-11,CH03,P12M,Tier 3,30,9,45.95,166.5,3114.68,0.3,103.82
2024-05,19,2025-12,CH03,P12M,Tier 3,30,9,45.95,0.0,3114.68,0.3,103.82
2024-05,20,2026-01,CH03,P12M,Tier 3,30,10,49.75,45.6,3160.28,0.3333,105.34
2024-05,21,2026-02,CH03,P12M,Tier 3,30,10,49.75,25.69,3185.97,0.3333,106.2
2024-05,22,2026-03,CH03,P12M,Tier 3,30,11,53.19,49.89,3235.86,0.3667,107.86
2024-05,23,2026-04,CH03,P12M,Tier 3,30,11,53.19,0.0,3235.86,0.3667,107.86
2024-05,24,2026-05,CH03,P12M,Tier 3,30,8,33.22,138.89,3374.74,0.2667,112.49
2024-05,25,2026-06,CH03,P12M,Tier 3,30,8,33.22,0.0,3374.74,0.2667,112.49
2024-05,26,2026-07,CH03,P12M,Tier 3,30,8,33.22,0.0,3374.74,0.2667,112.49
2024-05,27,2026-08,CH03,P12M,Tier 3,30,7,29.42,0.0,3374.74,0.2333,112.49
2024-05,0,2024-05,CH04,P1M,Tier 1,65,61,748.17,748.17,748.17,0.9385,11.51
2024-05,1,2024-06,CH04,P1M,Tier 1,65,31,378.94,409.87,1158.04,0.4769,17.82
2024-05,2,2024-07,CH04,P1M,Tier 1,65,27,324.95,469.84,1627.88,0.4154,25.04
2024-05,3,2024-08,CH04,P1M,Tier 1,65,19,226.92,253.59,1881.47,0.2923,28.95
2024-05,4,2024-09,CH04,P1M,Tier 1,65,17,186.96,425.65,2307.12,0.2615,35.49
2024-05,5,2024-10,CH04,P1M,Tier 1,65,14,142.15,260.75,2567.87,0.2154,39.51
2024-05,6,2024-11,CH04,P1M,Tier 1,65,15,148.55,165.13,2733.0,0.2308,42.05
2024-05,7,2024-12,CH04,P1M,Tier 1,65,14,133.7,110.51,2843.51,0.2154,43.75
2024-05,8,2025-01,CH04,P1M,Tier 1,65,14,132.63,90.17,2933.68,0.2154,45.13
2024-05,9,2025-02,CH04,P1M,Tier 1,65,13,122.74,142.48,3076.16,0.2,47.33
2024-05,10,2025-03,CH04,P1M,Tier 1,65,15,142.43,252.27,3328.43,0.2308,51.21
2024-05,11,2025-04,CH04,P1M,Tier 1,65,15,146.74,513.48,3841.91,0.2308,59.11
2024-05,12,2025-05,CH04,P1M,Tier 1,65,13,125.24,322.23,4164.14,0.2,64.06
2024-05,13,2025-06,CH04,P1M,Tier 1,65,13,113.09,590.2,4754.33,0.2,73.14
2024-05,14,2025-07,CH04,P1M,Tier 1,65,13,107.47,134.27,4888.6,0.2,75.21
2024-05,15,2025-08,CH04,P1M,Tier 1,65,11,80.49,47.12,4935.72,0.1692,75.93
2024-05,16,2025-09,CH04,P1M,Tier 1,65,12,85.3,252.68,5188.41,0.1846,79.82
2024-05,17,2025-10,CH04,P1M,Tier 1,65,12,89.28,141.72,5330.13,0.1846,82.0
2024-05,18,2025-11,CH04,P1M,Tier 1,65,12,72.82,181.89,5512.02,0.1846,84.8
2024-05,19,2025-12,CH04,P1M,Tier 1,65,12,73.43,118.32,5630.34,0.1846,86.62
2024-05,20,2026-01,CH04,P1M,Tier 1,65,13,82.03,48.53,5678.87,0.2,87.37
2024-05,21,2026-02,CH04,P1M,Tier 1,65,14,97.56,51.19,5730.06,0.2154,88.15
2024-05,22,2026-03,CH04,P1M,Tier 1,65,13,87.08,142.41,5872.47,0.2,90.35
2024-05,23,2026-04,CH04,P1M,Tier 1,65,13,86.67,156.32,6028.79,0.2,92.75
2024-05,24,2026-05,CH04,P1M,Tier 1,65,13,81.62,42.39,6071.18,0.2,93.4
2024-05,25,2026-06,CH04,P1M,Tier 1,65,12,78.14,154.39,6225.58,0.1846,95.78
2024-05,26,2026-07,CH04,P1M,Tier 1,65,13,86.4,455.74,6681.32,0.2,102.79
2024-05,27,2026-08,CH04,P1M,Tier 1,65,14,101.97,80.68,6762.0,0.2154,104.03
2024-05,0,2024-05,CH04,P3M,Tier 1,30,29,273.14,874.25,874.25,0.9667,29.14
2024-05,1,2024-06,CH04,P3M,Tier 1,30,29,273.12,256.75,1131.0,0.9667,37.7
2024-05,2,2024-07,CH04,P3M,Tier 1,30,29,274.02,97.28,1228.27,0.9667,40.94
2024-05,3,2024-08,CH04,P3M,Tier 1,30,14,132.39,430.8,1659.07,0.4667,55.3
2024-05,4,2024-09,CH04,P3M,Tier 1,30,14,132.85,40.53,1699.6,0.4667,56.65
2024-05,5,2024-10,CH04,P3M,Tier 1,30,14,132.44,39.43,1739.03,0.4667,57.97
2024-05,6,2024-11,CH04,P3M,Tier 1,30,11,100.86,309.82,2048.85,0.3667,68.3
2024-05,7,2024-12,CH04,P3M,Tier 1,30,10,88.47,-2.83,2046.02,0.3333,68.2
2024-05,8,2025-01,CH04,P3M,Tier 1,30,10,88.08,113.28,2159.3,0.3333,71.98
2024-05,9,2025-02,CH04,P3M,Tier 1,30,7,63.17,126.66,2285.96,0.2333,76.2
2024-05,10,2025-03,CH04,P3M,Tier 1,30,7,63.75,61.12,2347.09,0.2333,78.24
2024-05,11,2025-04,CH04,P3M,Tier 1,30,8,77.33,27.42,2374.51,0.2667,79.15
2024-05,12,2025-05,CH04,P3M,Tier 1,30,8,82.58,126.8,2501.31,0.2667,83.38
2024-05,13,2025-06,CH04,P3M,Tier 1,30,5,40.69,56.45,2557.76,0.1667,85.26
2024-05,14,2025-07,CH04,P3M,Tier 1,30,5,40.66,0.0,2557.76,0.1667,85.26
2024-05,15,2025-08,CH04,P3M,Tier 1,30,5,40.63,165.27,2723.03,0.1667,90.77
2024-05,16,2025-09,CH04,P3M,Tier 1,30,6,44.42,45.17,2768.2,0.2,92.27
2024-05,17,2025-10,CH04,P3M,Tier 1,30,7,47.87,42.37,2810.57,0.2333,93.69
2024-05,18,2025-11,CH04,P3M,Tier 1,30,5,27.13,74.4,2884.97,0.1667,96.17
2024-05,19,2025-12,CH04,P3M,Tier 1,30,5,27.29,557.48,3442.44,0.1667,114.75
2024-05,20,2026-01,CH04,P3M,Tier 1,30,6,35.82,25.44,3467.89,0.2,115.6
2024-05,21,2026-02,CH04,P3M,Tier 1,30,6,35.87,56.43,3524.32,0.2,117.48
2024-05,22,2026-03,CH04,P3M,Tier 1,30,6,35.75,0.0,3524.32,0.2,117.48
2024-05,23,2026-04,CH04,P3M,Tier 1,30,7,48.98,57.6,3581.92,0.2333,119.4
2024-05,24,2026-05,CH04,P3M,Tier 1,30,6,35.74,28.27,3610.19,0.2,120.34
2024-05,25,2026-06,CH04,P3M,Tier 1,30,6,35.81,0.0,3610.19,0.2,120.34
2024-05,26,2026-07,CH04,P3M,Tier 1,30,6,35.86,25.44,3635.63,0.2,121.19
2024-05,27,2026-08,CH04,P3M,Tier 1,30,6,35.83,151.56,3787.2,0.2,126.24
2024-05,0,2024-05,CH04,P12M,Tier 1,29,27,153.37,1906.01,1906.01,0.931,65.72
2024-05,1,2024-06,CH04,P12M,Tier 1,29,27,153.27,31.83,1937.84,0.931,66.82
2024-05,2,2024-07,CH04,P12M,Tier 1,29,27,153.82,90.69,2028.54,0.931,69.95
2024-05,3,2024-08,CH04,P12M,Tier 1,29,27,154.64,9.42,2037.96,0.931,70.27
2024-05,4,2024-09,CH04,P12M,Tier 1,29,27,155.46,42.42,2080.39,0.931,71.74
2024-05,5,2024-10,CH04,P12M,Tier 1,29,27,154.35,0.0,2080.39,0.931,71.74
2024-05,6,2024-11,CH04,P12M,Tier 1,29,27,152.8,209.04,2289.42,0.931,78.95
2024-05,7,2024-12,CH04,P12M,Tier 1,29,27,152.03,283.41,2572.83,0.931,88.72
2024-05,8,2025-01,CH04,P12M,Tier 1,29,27,151.07,263.28,2836.11,0.931,97.8
2024-05,9,2025-02,CH04,P12M,Tier 1,29,27,151.57,284.96,3121.07,0.931,107.62
2024-05,10,2025-03,CH04,P12M,Tier 1,29,27,153.76,47.16,3168.23,0.931,109.25
2024-05,11,2025-04,CH04,P12M,Tier 1,29,27,155.84,262.64,3430.87,0.931,118.31
2024-05,12,2025-05,CH04,P12M,Tier 1,29,13,101.32,860.5,4291.37,0.4483,147.98
2024-05,13,2025-06,CH04,P12M,Tier 1,29,13,100.73,92.42,4383.79,0.4483,151.17
2024-05,14,2025-07,CH04,P12M,Tier 1,29,12,87.74,28.93,4412.72,0.4138,152.16
2024-05,15,2025-08,CH04,P12M,Tier 1,29,12,87.58,28.86,4441.57,0.4138,153.16
2024-05,16,2025-09,CH04,P12M,Tier 1,29,11,72.12,37.83,4479.4,0.3793,154.46
2024-05,17,2025-10,CH04,P12M,Tier 1,29,11,71.83,22.62,4502.03,0.3793,155.24
2024-05,18,2025-11,CH04,P12M,Tier 1,29,12,78.02,89.66,4591.68,0.4138,158.33
2024-05,19,2025-12,CH04,P12M,Tier 1,29,12,78.74,74.85,4666.53,0.4138,160.91
2024-05,20,2026-01,CH04,P12M,Tier 1,29,11,63.21,36.52,4703.05,0.3793,162.17
2024-05,21,2026-02,CH04,P12M,Tier 1,29,11,63.43,0.0,4703.05,0.3793,162.17
2024-05,22,2026-03,CH04,P12M,Tier 1,29,11,62.93,20.57,4723.62,0.3793,162.88
2024-05,23,2026-04,CH04,P12M,Tier 1,29,11,62.63,256.58,4980.2,0.3793,171.73
2024-05,24,2026-05,CH04,P12M,Tier 1,29,10,57.01,665.86,5646.06,0.3448,194.69
2024-05,25,2026-06,CH04,P12M,Tier 1,29,10,57.2,48.61,5694.67,0.3448,196.37
2024-05,26,2026-07,CH04,P12M,Tier 1,29,10,57.39,416.02,6110.68,0.3448,210.71
2024-05,27,2026-08,CH04,P12M,Tier 1,29,11,70.47,125.69,6236.37,0.3793,215.05
2024-05,0,2024-05,CH05,P1M,Tier 1,252,246,2993.45,3457.91,3457.91,0.9762,13.72
2024-05,1,2024-06,CH05,P1M,Tier 1,252,138,1662.63,1878.81,5336.72,0.5476,21.18
2024-05,2,2024-07,CH05,P1M,Tier 1,252,97,1160.39,1513.6,6850.32,0.3849,27.18
2024-05,3,2024-08,CH05,P1M,Tier 1,252,80,939.47,1879.08,8729.4,0.3175,34.64
2024-05,4,2024-09,CH05,P1M,Tier 1,252,66,754.93,969.96,9699.35,0.2619,38.49
2024-05,5,2024-10,CH05,P1M,Tier 1,252,59,660.07,820.5,10519.85,0.2341,41.75
2024-05,6,2024-11,CH05,P1M,Tier 1,252,50,511.0,803.05,11322.9,0.1984,44.93
2024-05,7,2024-12,CH05,P1M,Tier 1,252,49,491.93,645.23,11968.12,0.1944,47.49
2024-05,8,2025-01,CH05,P1M,Tier 1,252,45,430.34,551.19,12519.32,0.1786,49.68
2024-05,9,2025-02,CH05,P1M,Tier 1,252,44,412.84,434.99,12954.31,0.1746,51.41
2024-05,10,2025-03,CH05,P1M,Tier 1,252,43,395.98,570.72,13525.03,0.1706,53.67
2024-05,11,2025-04,CH05,P1M,Tier 1,252,43,398.66,428.91,13953.94,0.1706,55.37
2024-05,12,2025-05,CH05,P1M,Tier 1,252,39,365.26,297.79,14251.73,0.1548,56.55
2024-05,13,2025-06,CH05,P1M,Tier 1,252,39,358.62,507.11,14758.84,0.1548,58.57
2024-05,14,2025-07,CH05,P1M,Tier 1,252,35,306.46,281.38,15040.22,0.1389,59.68
2024-05,15,2025-08,CH05,P1M,Tier 1,252,33,284.89,451.12,15491.34,0.131,61.47
2024-05,16,2025-09,CH05,P1M,Tier 1,252,32,273.31,351.27,15842.61,0.127,62.87
2024-05,17,2025-10,CH05,P1M,Tier 1,252,33,233.24,391.53,16234.14,0.131,64.42
2024-05,18,2025-11,CH05,P1M,Tier 1,252,29,173.09,438.95,16673.09,0.1151,66.16
2024-05,19,2025-12,CH05,P1M,Tier 1,252,30,173.03,106.37,16779.47,0.119,66.59
2024-05,20,2026-01,CH05,P1M,Tier 1,252,31,177.71,149.59,16929.06,0.123,67.18
2024-05,21,2026-02,CH05,P1M,Tier 1,252,31,172.61,243.32,17172.37,0.123,68.14
2024-05,22,2026-03,CH05,P1M,Tier 1,252,31,174.63,442.78,17615.16,0.123,69.9
2024-05,23,2026-04,CH05,P1M,Tier 1,252,34,194.64,184.14,17799.3,0.1349,70.63
2024-05,24,2026-05,CH05,P1M,Tier 1,252,37,215.69,243.35,18042.65,0.1468,71.6
2024-05,25,2026-06,CH05,P1M,Tier 1,252,37,209.33,718.9,18761.55,0.1468,74.45
2024-05,26,2026-07,CH05,P1M,Tier 1,252,39,235.11,186.89,18948.44,0.1548,75.19
2024-05,27,2026-08,CH05,P1M,Tier 1,252,39,230.74,439.18,19387.61,0.1548,76.93
2024-05,0,2024-05,CH05,P1M,Tier 2,36,36,416.26,416.26,416.26,1.0,11.56
2024-05,1,2024-06,CH05,P1M,Tier 2,36,16,184.37,184.37,600.63,0.4444,16.68
2024-05,2,2024-07,CH05,P1M,Tier 2,36,12,126.79,232.07,832.7,0.3333,23.13
2024-05,3,2024-08,CH05,P1M,Tier 2,36,7,69.6,92.64,925.34,0.1944,25.7
2024-05,4,2024-09,CH05,P1M,Tier 2,36,7,63.66,112.76,1038.1,0.1944,28.84
2024-05,5,2024-10,CH05,P1M,Tier 2,36,6,51.17,35.12,1073.21,0.1667,29.81
2024-05,6,2024-11,CH05,P1M,Tier 2,36,6,43.83,131.63,1204.85,0.1667,33.47
2024-05,7,2024-12,CH05,P1M,Tier 2,36,6,43.29,43.88,1248.72,0.1667,34.69
2024-05,8,2025-01,CH05,P1M,Tier 2,36,5,31.71,11.02,1259.74,0.1389,34.99
2024-05,9,2025-02,CH05,P1M,Tier 2,36,6,43.67,108.21,1367.95,0.1667,38.0
2024-05,10,2025-03,CH05,P1M,Tier 2,36,6,38.48,75.5,1443.45,0.1667,40.1
2024-05,11,2025-04,CH05,P1M,Tier 2,36,7,48.58,94.15,1537.61,0.1944,42.71
2024-05,12,2025-05,CH05,P1M,Tier 2,36,7,49.63,12.72,1550.32,0.1944,43.06
2024-05,13,2025-06,CH05,P1M,Tier 2,36,7,50.83,13.22,1563.55,0.1944,43.43
2024-05,14,2025-07,CH05,P1M,Tier 2,36,6,32.24,183.85,1747.4,0.1667,48.54
2024-05,15,2025-08,CH05,P1M,Tier 2,36,7,44.89,58.16,1805.56,0.1944,50.15
2024-05,16,2025-09,CH05,P1M,Tier 2,36,6,39.31,12.72,1818.28,0.1667,50.51
2024-05,17,2025-10,CH05,P1M,Tier 2,36,6,39.13,108.04,1926.31,0.1667,53.51
2024-05,18,2025-11,CH05,P1M,Tier 2,36,7,55.26,51.32,1977.64,0.1944,54.93
2024-05,19,2025-12,CH05,P1M,Tier 2,36,7,55.81,68.8,2046.44,0.1944,56.85
2024-05,20,2026-01,CH05,P1M,Tier 2,36,6,42.41,127.45,2173.89,0.1667,60.39
2024-05,21,2026-02,CH05,P1M,Tier 2,36,6,47.41,26.14,2200.03,0.1667,61.11
2024-05,22,2026-03,CH05,P1M,Tier 2,36,6,54.39,39.15,2239.18,0.1667,62.2
2024-05,23,2026-04,CH05,P1M,Tier 2,36,6,54.0,38.9,2278.08,0.1667,63.28
