date,cluster_id,workload,cost_usd,units_served,gpu_hours,avg_utilization
2025-02-07,GC1,LLM chat,1474.14,1335506,460.7,0.881
2025-02-07,GC1,Speech,85.03,19126,26.6,0.872
2025-02-07,GC1,Video,1318.12,5991,411.9,0.911
2025-02-07,GC2,LLM chat,1801.73,1632285,1334.6,0.662
2025-02-07,GC3,Image,197.16,29105,262.9,0.794
2025-02-07,GC3,Speech,198.41,44628,264.5,0.844
2025-02-08,GC1,Image,136.6,20164,42.7,0.886
2025-02-08,GC1,LLM chat,1553.59,1407549,485.5,0.891
2025-02-08,GC1,Speech,88.37,19876,27.6,0.894
2025-02-08,GC1,Video,1369.81,6226,428.1,0.88
2025-02-08,GC2,LLM chat,1898.83,1720338,1406.5,0.693
2025-02-08,GC3,Image,204.9,30246,273.2,0.831
2025-02-08,GC3,Speech,206.19,46378,274.9,0.828
2025-02-09,GC1,Image,135.31,19974,42.3,0.952
2025-02-09,GC1,LLM chat,1654.79,1499595,517.1,0.893
2025-02-09,GC1,Speech,87.53,19689,27.4,0.886
2025-02-09,GC1,Video,1356.89,6168,424.0,0.862
2025-02-09,GC2,LLM chat,2022.52,1832839,1498.2,0.682
2025-02-09,GC3,Image,202.96,29961,270.6,0.846
2025-02-09,GC3,Speech,204.24,45942,272.3,0.821
2025-02-10,GC1,Image,125.0,18452,39.1,0.876
2025-02-10,GC1,LLM chat,1466.11,1328427,458.2,0.937
2025-02-10,GC1,Speech,80.86,18189,25.3,0.866
2025-02-10,GC1,Video,1253.51,5698,391.7,0.934
2025-02-10,GC2,LLM chat,1791.91,1623634,1327.3,0.688
2025-02-10,GC3,Image,187.5,27678,250.0,0.779
2025-02-10,GC3,Speech,188.68,42441,251.6,0.779
2025-02-11,GC1,Image,123.71,18262,38.7,0.955
2025-02-11,GC1,LLM chat,1416.6,1283465,442.7,0.895
2025-02-11,GC1,Speech,80.03,18002,25.0,0.887
2025-02-11,GC1,Video,1240.59,5639,387.7,0.867
2025-02-11,GC2,LLM chat,1731.4,1568680,1282.5,0.668
2025-02-11,GC3,Image,185.57,27392,247.4,0.838
2025-02-11,GC3,Speech,186.74,42004,249.0,0.823
2025-02-12,GC1,Image,125.0,18452,39.1,0.876
2025-02-12,GC1,LLM chat,1549.31,1404063,484.2,0.861
2025-02-12,GC1,Speech,80.86,18189,25.3,0.868
2025-02-12,GC1,Video,1253.51,5698,391.7,0.908
2025-02-12,GC2,LLM chat,1893.6,1716078,1402.7,0.682
2025-02-12,GC3,Image,187.5,27678,250.0,0.808
2025-02-12,GC3,Speech,188.68,42441,251.6,0.804
2025-02-13,GC1,Image,126.29,18642,39.5,0.859
2025-02-13,GC1,LLM chat,1521.87,1379072,475.6,0.832
2025-02-13,GC1,Speech,81.7,18376,25.5,0.889
2025-02-13,GC1,Video,1266.43,5757,395.8,0.827
2025-02-13,GC2,LLM chat,1860.06,1685533,1377.8,0.708
2025-02-13,GC3,Image,189.43,27963,252.6,0.822
2025-02-13,GC3,Speech,190.62,42878,254.2,0.82
2025-02-14,GC1,Image,131.44,19403,41.1,0.825
2025-02-14,GC1,LLM chat,1583.01,1434480,494.7,0.856
2025-02-14,GC1,Speech,85.03,19126,26.6,0.847
2025-02-14,GC1,Video,1318.12,5991,411.9,0.922
2025-02-14,GC2,LLM chat,1934.79,1753253,1433.2,0.702
2025-02-14,GC3,Image,197.16,29105,262.9,0.836
2025-02-14,GC3,Speech,198.41,44628,264.5,0.877
2025-02-15,GC1,Image,136.6,20164,42.7,0.891
2025-02-15,GC1,LLM chat,1615.03,1463407,504.7,0.901
2025-02-15,GC1,Speech,88.37,19876,27.6,0.888
2025-02-15,GC1,Video,1369.81,6226,428.1,0.855
2025-02-15,GC2,LLM chat,1973.93,1788608,1462.2,0.631
2025-02-15,GC3,Image,204.9,30246,273.2,0.837
2025-02-15,GC3,Speech,206.19,46378,274.9,0.883
2025-02-16,GC1,Image,135.31,19974,42.3,0.915
2025-02-16,GC1,LLM chat,1637.49,1483862,511.7,0.914
2025-02-16,GC1,Speech,87.53,19689,27.4,0.878
2025-02-16,GC1,Video,1356.89,6168,424.0,0.86
2025-02-16,GC2,LLM chat,2001.37,1813609,1482.5,0.697
2025-02-16,GC3,Image,202.96,29961,270.6,0.799
2025-02-16,GC3,Speech,204.24,45942,272.3,0.834
2025-02-17,GC1,Image,125.0,18452,39.1,0.867
2025-02-17,GC1,LLM chat,1479.98,1341035,462.5,0.882
2025-02-17,GC1,Speech,80.86,18189,25.3,0.892
2025-02-17,GC1,Video,1253.51,5698,391.7,0.857
2025-02-17,GC2,LLM chat,1808.86,1639042,1339.9,0.702
2025-02-17,GC3,Image,187.5,27678,250.0,0.854
2025-02-17,GC3,Speech,188.68,42441,251.6,0.854
2025-02-18,GC1,Image,123.71,18262,38.7,0.824
2025-02-18,GC1,LLM chat,1466.79,1329093,458.4,0.862
2025-02-18,GC1,Speech,80.03,18002,25.0,0.794
2025-02-18,GC1,Video,1240.59,5639,387.7,0.872
2025-02-18,GC2,LLM chat,1792.74,1624447,1328.0,0.644
2025-02-18,GC3,Image,185.57,27392,247.4,0.803
2025-02-18,GC3,Speech,186.74,42004,249.0,0.821
2025-02-19,GC1,Image,125.0,18452,39.1,0.857
2025-02-19,GC1,LLM chat,1491.49,1351502,466.1,0.897
2025-02-19,GC1,Speech,80.86,18189,25.3,0.898
2025-02-19,GC1,Video,1253.51,5698,391.7,0.874
2025-02-19,GC2,LLM chat,1822.93,1651835,1350.3,0.634
2025-02-19,GC3,Image,187.5,27678,250.0,0.838
2025-02-19,GC3,Speech,188.68,42441,251.6,0.853
2025-02-20,GC1,Image,126.29,18642,39.5,0.87
2025-02-20,GC1,LLM chat,1581.45,1433242,494.2,0.87
2025-02-20,GC1,Speech,81.7,18376,25.5,0.911
2025-02-20,GC1,Video,1266.43,5757,395.8,0.835
2025-02-20,GC2,LLM chat,1932.88,1751740,1431.8,0.692
2025-02-20,GC3,Image,189.43,27963,252.6,0.92
2025-02-20,GC3,Speech,190.62,42878,254.2,0.793
2025-02-21,GC1,Image,131.44,19403,41.1,0.856
2025-02-21,GC1,LLM chat,1541.7,1396923,481.8,0.943
2025-02-21,GC1,Speech,85.03,19126,26.6,0.881
2025-02-21,GC1,Video,1318.12,5991,411.9,0.863
2025-02-21,GC2,LLM chat,1884.3,1707351,1395.8,0.669
2025-02-21,GC3,Image,197.16,29105,262.9,0.902
2025-02-21,GC3,Speech,198.41,44628,264.5,0.806
2025-02-22,GC1,Image,136.6,20164,42.7,0.903
2025-02-22,GC1,LLM chat,1688.55,1530241,527.7,0.88
2025-02-22,GC1,Speech,88.37,19876,27.6,0.902
2025-02-22,GC1,Video,1369.81,6226,428.1,0.901
2025-02-22,GC2,LLM chat,2063.78,1870294,1528.7,0.716
2025-02-22,GC3,Image,204.9,30246,273.2,0.778
2025-02-22,GC3,Speech,206.19,46378,274.9,0.791
2025-02-23,GC1,Image,135.31,19974,42.3,0.857
2025-02-23,GC1,LLM chat,1709.34,1549181,534.2,0.9
2025-02-23,GC1,Speech,87.53,19689,27.4,0.901
2025-02-23,GC1,Video,1356.89,6168,424.0,0.891
2025-02-23,GC2,LLM chat,2089.19,1893443,1547.5,0.667
2025-02-23,GC3,Image,202.96,29961,270.6,0.817
2025-02-23,GC3,Speech,204.24,45942,272.3,0.838
2025-02-24,GC1,Image,125.0,18452,39.1,0.874
2025-02-24,GC1,LLM chat,1515.64,1373459,473.6,0.872
2025-02-24,GC1,Speech,80.86,18189,25.3,0.894
2025-02-24,GC1,Video,1253.51,5698,391.7,0.924
2025-02-24,GC2,LLM chat,1852.45,1678672,1372.2,0.675
2025-02-24,GC3,Image,187.5,27678,250.0,0.786
2025-02-24,GC3,Speech,188.68,42441,251.6,0.852
2025-02-25,GC1,Image,123.71,18262,38.7,0.872
2025-02-25,GC1,LLM chat,1509.51,1367928,471.7,0.854
2025-02-25,GC1,Speech,80.03,18002,25.0,0.869
2025-02-25,GC1,Video,1240.59,5639,387.7,0.871
2025-02-25,GC2,LLM chat,1844.95,1671911,1366.6,0.646
2025-02-25,GC3,Image,185.57,27392,247.4,0.843
2025-02-25,GC3,Speech,186.74,42004,249.0,0.832
2025-02-26,GC1,Image,125.0,18452,39.1,0.864
2025-02-26,GC1,LLM chat,1536.73,1392637,480.2,0.853
2025-02-26,GC1,Speech,80.86,18189,25.3,0.884
2025-02-26,GC1,Video,1253.51,5698,391.7,0.855
2025-02-26,GC2,LLM chat,1878.23,1702111,1391.3,0.68
2025-02-26,GC3,Image,187.5,27678,250.0,0.799
2025-02-26,GC3,Speech,188.68,42441,251.6,0.833
2025-02-27,GC1,Image,126.29,18642,39.5,0.894
2025-02-27,GC1,LLM chat,1523.87,1380898,476.2,0.857
2025-02-27,GC1,Speech,81.7,18376,25.5,0.885
2025-02-27,GC1,Video,1266.43,5757,395.8,0.874
2025-02-27,GC2,LLM chat,1862.51,1687764,1379.6,0.72
2025-02-27,GC3,Image,189.43,27963,252.6,0.836
2025-02-27,GC3,Speech,190.62,42878,254.2,0.82
2025-02-28,GC1,Image,131.44,19403,41.1,0.874
2025-02-28,GC1,LLM chat,1616.2,1464652,505.1,0.896
2025-02-28,GC1,Speech,85.03,19126,26.6,0.927
2025-02-28,GC1,Video,1318.12,5991,411.9,0.863
2025-02-28,GC2,LLM chat,1975.36,1790130,1463.2,0.715
2025-02-28,GC3,Image,197.16,29105,262.9,0.855
2025-02-28,GC3,Speech,198.41,44628,264.5,0.848
2025-03-01,GC1,Image,127.27,18787,39.8,0.88
2025-03-01,GC1,LLM chat,1715.66,1555217,536.1,0.885
2025-03-01,GC1,Speech,82.33,18519,25.7,0.924
2025-03-01,GC1,Video,1276.27,5801,398.8,0.865
2025-03-01,GC2,LLM chat,2096.92,1900821,1553.3,0.709
2025-03-01,GC3,Image,190.9,28181,254.5,0.871
2025-03-01,GC3,Speech,192.11,43212,256.1,0.863
2025-03-02,GC1,Image,126.07,18610,39.4,0.899
2025-03-02,GC1,LLM chat,1749.71,1586211,546.8,0.921
2025-03-02,GC1,Speech,81.56,18345,25.5,0.913
2025-03-02,GC1,Video,1264.23,5747,395.1,0.93
2025-03-02,GC2,LLM chat,2138.53,1938702,1584.1,0.61
2025-03-02,GC3,Image,189.11,27915,252.1,0.818
2025-03-02,GC3,Speech,190.3,42804,253.7,0.812
2025-03-03,GC1,Image,116.46,17192,36.4,0.889
2025-03-03,GC1,LLM chat,1557.95,1412220,486.9,0.875
2025-03-03,GC1,Speech,75.34,16947,23.5,0.824
2025-03-03,GC1,Video,1167.91,5309,365.0,0.861
2025-03-03,GC2,LLM chat,1904.16,1726047,1410.5,0.678
2025-03-03,GC3,Image,174.69,25788,232.9,0.861
2025-03-03,GC3,Speech,175.8,39543,234.4,0.85
2025-03-04,GC1,Image,115.26,17015,36.0,0.893
2025-03-04,GC1,LLM chat,1608.53,1458246,502.7,0.887
2025-03-04,GC1,Speech,74.57,16772,23.3,0.889
2025-03-04,GC1,Video,1155.87,5254,361.2,0.817
2025-03-04,GC2,LLM chat,1965.98,1782300,1456.3,0.661
2025-03-04,GC3,Image,172.9,25522,230.5,0.796
2025-03-04,GC3,Speech,173.99,39136,232.0,0.907
2025-03-05,GC1,Image,116.46,17192,36.4,0.913
2025-03-05,GC1,LLM chat,1544.04,1399578,482.5,0.903
2025-03-05,GC1,Speech,75.34,16947,23.5,0.872
2025-03-05,GC1,Video,1167.91,5309,365.0,0.869
2025-03-05,GC2,LLM chat,1887.16,1710595,1397.9,0.621
2025-03-05,GC3,Image,174.69,25788,232.9,0.819
2025-03-05,GC3,Speech,175.8,39543,234.4,0.83
2025-03-06,GC1,Image,117.66,17369,36.8,0.883
2025-03-06,GC1,LLM chat,1599.01,1449509,499.7,0.85
2025-03-06,GC1,Speech,76.12,17122,23.8,0.868
2025-03-06,GC1,Video,1179.95,5363,368.7,0.899
2025-03-06,GC2,LLM chat,1954.35,1771622,1447.7,0.684
2025-03-06,GC3,Image,176.5,26054,235.3,0.811
2025-03-06,GC3,Speech,177.61,39950,236.8,0.86
2025-03-07,GC1,Image,122.47,18078,38.3,0.902
2025-03-07,GC1,LLM chat,1674.91,1518337,523.4,0.876
2025-03-07,GC1,Speech,79.23,17820,24.8,0.881
2025-03-07,GC1,Video,1228.11,5582,383.8,0.844
2025-03-07,GC2,LLM chat,2047.11,1855745,1516.4,0.695
2025-03-07,GC3,Image,183.7,27117,244.9,0.859
2025-03-07,GC3,Speech,184.86,41581,246.5,0.828
2025-03-08,GC1,Image,127.27,18787,39.8,0.876
2025-03-08,GC1,LLM chat,1714.49,1554143,535.8,0.879
2025-03-08,GC1,Speech,82.33,18519,25.7,0.875
2025-03-08,GC1,Video,1276.27,5801,398.8,0.886
2025-03-08,GC2,LLM chat,2095.48,1899508,1552.2,0.707
2025-03-08,GC3,Image,190.9,28181,254.5,0.864
2025-03-08,GC3,Speech,192.11,43212,256.1,0.812
2025-03-09,GC1,Image,126.07,18610,39.4,0.846
2025-03-09,GC1,LLM chat,1686.73,1528957,527.1,0.901
2025-03-09,GC1,Speech,81.56,18345,25.5,0.862
2025-03-09,GC1,Video,1264.23,5747,395.1,0.849
2025-03-09,GC2,LLM chat,2061.56,1868725,1527.1,0.69
2025-03-09,GC3,Image,189.11,27915,252.1,0.818
2025-03-09,GC3,Speech,190.3,42804,253.7,0.852
2025-03-10,GC1,Image,116.46,17192,36.4,0.935
2025-03-10,GC1,LLM chat,1592.08,1443249,497.5,0.918
2025-03-10,GC1,Speech,75.34,16947,23.5,0.849
2025-03-10,GC1,Video,1167.91,5309,365.0,0.928
2025-03-10,GC2,LLM chat,1945.88,1763971,1441.4,0.667
2025-03-10,GC3,Image,174.69,25788,232.9,0.777
2025-03-10,GC3,Speech,175.8,39543,234.4,0.832
2025-03-11,GC1,Image,115.26,17015,36.0,0.849
2025-03-11,GC1,LLM chat,1523.51,1380950,476.1,0.893
2025-03-11,GC1,Speech,74.57,16772,23.3,0.884
2025-03-11,GC1,Video,1155.87,5254,361.2,0.868
2025-03-11,GC2,LLM chat,1862.06,1687828,1379.3,0.687
2025-03-11,GC3,Image,172.9,25522,230.5,0.79
2025-03-11,GC3,Speech,173.99,39136,232.0,0.803
2025-03-12,GC1,Image,116.46,17192,36.4,0.895
2025-03-12,GC1,LLM chat,1483.72,1344744,463.7,0.911
2025-03-12,GC1,Speech,75.34,16947,23.5,0.885
2025-03-12,GC1,Video,1167.91,5309,365.0,0.892
2025-03-12,GC2,LLM chat,1813.44,1643575,1343.3,0.657
2025-03-12,GC3,Image,174.69,25788,232.9,0.816
2025-03-12,GC3,Speech,175.8,39543,234.4,0.837
2025-03-13,GC1,Image,117.66,17369,36.8,0.896
2025-03-13,GC1,LLM chat,1530.63,1387346,478.3,0.892
2025-03-13,GC1,Speech,76.12,17122,23.8,0.922
2025-03-13,GC1,Video,1179.95,5363,368.7,0.886
2025-03-13,GC2,LLM chat,1870.77,1695645,1385.8,0.659
2025-03-13,GC3,Image,176.5,26054,235.3,0.843
2025-03-13,GC3,Speech,177.61,39950,236.8,0.819
2025-03-14,GC1,Image,122.47,18078,38.3,0.873
2025-03-14,GC1,LLM chat,1633.08,1480312,510.3,0.879
2025-03-14,GC1,Speech,79.23,17820,24.8,0.952
2025-03-14,GC1,Video,1228.11,5582,383.8,0.91
2025-03-14,GC2,LLM chat,1995.99,1809271,1478.5,0.705
2025-03-14,GC3,Image,183.7,27117,244.9,0.82
2025-03-14,GC3,Speech,184.86,41581,246.5,0.784
2025-03-15,GC1,Image,127.27,18787,39.8,0.97
2025-03-15,GC1,LLM chat,1702.8,1543527,532.1,0.911
2025-03-15,GC1,Speech,82.33,18519,25.7,0.911
2025-03-15,GC1,Video,1276.27,5801,398.8,0.871
2025-03-15,GC2,LLM chat,2081.2,1886533,1541.6,0.667
2025-03-15,GC3,Image,190.9,28181,254.5,0.879
2025-03-15,GC3,Speech,192.11,43212,256.1,0.859
2025-03-16,GC1,Image,126.07,18610,39.4,0.87
2025-03-16,GC1,LLM chat,1568.16,1421162,490.0,0.892
2025-03-16,GC1,Speech,81.56,18345,25.5,0.891
2025-03-16,GC1,Video,1264.23,5747,395.1,0.87
2025-03-16,GC2,LLM chat,1916.64,1736976,1419.7,0.662
2025-03-16,GC3,Image,189.11,27915,252.1,0.825
2025-03-16,GC3,Speech,190.3,42804,253.7,0.825
2025-03-17,GC1,Image,116.46,17192,36.4,0.884
2025-03-17,GC1,LLM chat,1487.88,1348523,465.0,0.907
2025-03-17,GC1,Speech,75.34,16947,23.5,0.871
2025-03-17,GC1,Video,1167.91,5309,365.0,0.903
2025-03-17,GC2,LLM chat,1818.52,1648194,1347.1,0.59
2025-03-17,GC3,Image,174.69,25788,232.9,0.83
2025-03-17,GC3,Speech,175.8,39543,234.4,0.828
2025-03-18,GC1,Image,115.26,17015,36.0,0.859
2025-03-18,GC1,LLM chat,1464.58,1327387,457.7,0.909
2025-03-18,GC1,Speech,74.57,16772,23.3,0.884
2025-03-18,GC1,Video,1155.87,5254,361.2,0.862
2025-03-18,GC2,LLM chat,1790.05,1622362,1326.0,0.698
2025-03-18,GC3,Image,172.9,25522,230.5,0.891
2025-03-18,GC3,Speech,173.99,39136,232.0,0.824
2025-03-19,GC1,Image,116.46,17192,36.4,0.904
2025-03-19,GC1,LLM chat,1535.95,1392216,480.0,0.874
2025-03-19,GC1,Speech,75.34,16947,23.5,0.847
2025-03-19,GC1,Video,1167.91,5309,365.0,0.905
2025-03-19,GC2,LLM chat,1877.27,1701597,1390.6,0.685
2025-03-19,GC3,Image,174.69,25788,232.9,0.813
2025-03-19,GC3,Speech,175.8,39543,234.4,0.788
2025-03-20,GC1,Image,117.66,17369,36.8,0.924
2025-03-20,GC1,LLM chat,1562.62,1416424,488.3,0.912
2025-03-20,GC1,Speech,76.12,17122,23.8,0.894
2025-03-20,GC1,Video,1179.95,5363,368.7,0.865
2025-03-20,GC2,LLM chat,1909.87,1731185,1414.7,0.69
2025-03-20,GC3,Image,176.5,26054,235.3,0.904
2025-03-20,GC3,Speech,177.61,39950,236.8,0.855
2025-03-21,GC1,Image,122.47,18078,38.3,0.891
2025-03-21,GC1,LLM chat,1621.12,1469436,506.6,0.889
2025-03-21,GC1,Speech,79.23,17820,24.8,0.875
2025-03-21,GC1,Video,1228.11,5582,383.8,0.891
2025-03-21,GC2,LLM chat,1981.37,1795978,1467.7,0.689
2025-03-21,GC3,Image,183.7,27117,244.9,0.858
2025-03-21,GC3,Speech,184.86,41581,246.5,0.817
2025-03-22,GC1,Image,127.27,18787,39.8,0.82
2025-03-22,GC1,LLM chat,1608.69,1457966,502.7,0.871
2025-03-22,GC1,Speech,82.33,18519,25.7,0.869
2025-03-22,GC1,Video,1276.27,5801,398.8,0.879
2025-03-22,GC2,LLM chat,1966.17,1781959,1456.4,0.645
2025-03-22,GC3,Image,190.9,28181,254.5,0.813
2025-03-22,GC3,Speech,192.11,43212,256.1,0.806
2025-03-23,GC1,Image,126.07,18610,39.4,0.906
2025-03-23,GC1,LLM chat,1654.56,1499711,517.0,0.85
2025-03-23,GC1,Speech,81.56,18345,25.5,0.899
2025-03-23,GC1,Video,1264.23,5747,395.1,0.88
2025-03-23,GC2,LLM chat,2022.24,1832980,1498.0,0.665
2025-03-23,GC3,Image,189.11,27915,252.1,0.817
2025-03-23,GC3,Speech,190.3,42804,253.7,0.853
2025-03-24,GC1,Image,116.46,17192,36.4,0.855
2025-03-24,GC1,LLM chat,1591.28,1442518,497.3,0.844
2025-03-24,GC1,Speech,75.34,16947,23.5,0.866
2025-03-24,GC1,Video,1167.91,5309,365.0,0.855
2025-03-24,GC2,LLM chat,1944.9,1763078,1440.7,0.682
2025-03-24,GC3,Image,174.69,25788,232.9,0.816
2025-03-24,GC3,Speech,175.8,39543,234.4,0.844
2025-03-25,GC1,Image,115.26,17015,36.0,0.9
2025-03-25,GC1,LLM chat,1427.36,1293546,446.0,0.895
2025-03-25,GC1,Speech,74.57,16772,23.3,0.887
2025-03-25,GC1,Video,1155.87,5254,361.2,0.846
2025-03-25,GC2,LLM chat,1744.55,1581000,1292.3,0.736
2025-03-25,GC3,Image,172.9,25522,230.5,0.867
2025-03-25,GC3,Speech,173.99,39136,232.0,0.785
2025-03-26,GC1,Image,116.46,17192,36.4,0.886
2025-03-26,GC1,LLM chat,1540.74,1396579,481.5,0.881
2025-03-26,GC1,Speech,75.34,16947,23.5,0.883
2025-03-26,GC1,Video,1167.91,5309,365.0,0.898
2025-03-26,GC2,LLM chat,1883.13,1706930,1394.9,0.703
2025-03-26,GC3,Image,174.69,25788,232.9,0.842
2025-03-26,GC3,Speech,175.8,39543,234.4,0.842
2025-03-27,GC1,Image,117.66,17369,36.8,0.863
2025-03-27,GC1,LLM chat,1514.44,1372623,473.3,0.942
2025-03-27,GC1,Speech,76.12,17122,23.8,0.917
2025-03-27,GC1,Video,1179.95,5363,368.7,0.851
2025-03-27,GC2,LLM chat,1850.98,1677651,1371.1,0.694
2025-03-27,GC3,Image,176.5,26054,235.3,0.813
2025-03-27,GC3,Speech,177.61,39950,236.8,0.898
2025-03-28,GC1,Image,122.47,18078,38.3,0.82
2025-03-28,GC1,LLM chat,1587.08,1438491,496.0,0.875
2025-03-28,GC1,Speech,79.23,17820,24.8,0.909
2025-03-28,GC1,Video,1228.11,5582,383.8,0.876
2025-03-28,GC2,LLM chat,1939.76,1758156,1436.9,0.658
2025-03-28,GC3,Image,183.7,27117,244.9,0.822
2025-03-28,GC3,Speech,184.86,41581,246.5,0.829
2025-03-29,GC1,Image,127.27,18787,39.8,0.89
2025-03-29,GC1,LLM chat,1718.62,1557902,537.1,0.895
2025-03-29,GC1,Speech,82.33,18519,25.7,0.885
2025-03-29,GC1,Video,1276.27,5801,398.8,0.859
2025-03-29,GC2,LLM chat,2100.53,1904102,1555.9,0.68
2025-03-29,GC3,Image,190.9,28181,254.5,0.867
2025-03-29,GC3,Speech,192.11,43212,256.1,0.796
2025-03-30,GC1,Image,126.07,18610,39.4,0.922
2025-03-30,GC1,LLM chat,1715.04,1554689,535.9,0.861
2025-03-30,GC1,Speech,81.56,18345,25.5,0.82
2025-03-30,GC1,Video,1264.23,5747,395.1,0.825
2025-03-30,GC2,LLM chat,2096.16,1900175,1552.7,0.654
2025-03-30,GC3,Image,189.11,27915,252.1,0.84
2025-03-30,GC3,Speech,190.3,42804,253.7,0.854
2025-03-31,GC1,Image,116.46,17192,36.4,0.889
2025-03-31,GC1,LLM chat,1519.92,1377652,475.0,0.91
2025-03-31,GC1,Speech,75.34,16947,23.5,0.892
2025-03-31,GC1,Video,1167.91,5309,365.0,0.879
2025-03-31,GC2,LLM chat,1857.68,1683797,1376.1,0.693
2025-03-31,GC3,Image,174.69,25788,232.9,0.875
2025-03-31,GC3,Speech,175.8,39543,234.4,0.818
2025-04-01,GC1,Image,129.72,19148,40.5,0.894
2025-04-01,GC1,LLM chat,1565.37,1418505,489.2,0.87
2025-04-01,GC1,Speech,83.92,18875,26.2,0.857
2025-04-01,GC1,Video,1300.81,5913,406.5,0.907
2025-04-01,GC2,LLM chat,1913.23,1733728,1417.2,0.668
2025-04-01,GC3,Image,194.57,28722,259.4,0.831
2025-04-01,GC3,Speech,195.8,44043,261.1,0.799
2025-04-02,GC1,Image,131.07,19348,41.0,0.812
2025-04-02,GC1,LLM chat,1513.98,1371733,473.1,0.891
2025-04-02,GC1,Speech,84.79,19072,26.5,0.884
2025-04-02,GC1,Video,1314.36,5974,410.7,0.884
2025-04-02,GC2,LLM chat,1850.42,1676562,1370.7,0.645
2025-04-02,GC3,Image,196.6,29022,262.1,0.814
2025-04-02,GC3,Speech,197.85,44502,263.8,0.833
2025-04-03,GC1,Image,132.42,19547,41.4,0.838
2025-04-03,GC1,LLM chat,1568.79,1421512,490.2,0.862
2025-04-03,GC1,Speech,85.66,19269,26.8,0.913
2025-04-03,GC1,Video,1327.91,6036,415.0,0.882
2025-04-03,GC2,LLM chat,1917.41,1737403,1420.3,0.682
2025-04-03,GC3,Image,198.63,29320,264.8,0.837
2025-04-03,GC3,Speech,199.88,44960,266.5,0.856
2025-04-04,GC1,Image,137.83,20345,43.1,0.838
2025-04-04,GC1,LLM chat,1688.56,1530211,527.7,0.926
2025-04-04,GC1,Speech,89.16,20055,27.9,0.875
2025-04-04,GC1,Video,1382.11,6282,431.9,0.864
2025-04-04,GC2,LLM chat,2063.8,1870258,1528.7,0.661
2025-04-04,GC3,Image,206.74,30518,275.7,0.808
2025-04-04,GC3,Speech,208.04,46795,277.4,0.888
2025-04-05,GC1,Image,143.23,21143,44.8,0.935
2025-04-05,GC1,LLM chat,1793.57,1625482,560.5,0.941
2025-04-05,GC1,Speech,92.66,20842,29.0,0.875
2025-04-05,GC1,Video,1436.31,6529,448.8,0.886
2025-04-05,GC2,LLM chat,2192.15,1986700,1623.8,0.658
2025-04-05,GC3,Image,214.84,31715,286.5,0.835
2025-04-05,GC3,Speech,216.2,48630,288.3,0.774
2025-04-06,GC1,Image,141.88,20943,44.3,0.902
2025-04-06,GC1,LLM chat,1714.77,1553891,535.9,0.839
2025-04-06,GC1,Speech,91.78,20645,28.7,0.847
2025-04-06,GC1,Video,1422.76,6467,444.6,0.895
2025-04-06,GC2,LLM chat,2095.83,1899200,1552.5,0.631
2025-04-06,GC3,Image,212.81,31415,283.8,0.801
2025-04-06,GC3,Speech,214.16,48172,285.5,0.796
2025-04-07,GC1,Image,131.07,19348,41.0,0.861
2025-04-07,GC1,LLM chat,1543.27,1398360,482.3,0.866
2025-04-07,GC1,Speech,84.79,19072,26.5,0.872
2025-04-07,GC1,Video,955.9,5974,298.7,0.871
2025-04-07,GC2,LLM chat,1886.21,1709106,1397.2,0.637
2025-04-07,GC3,Image,196.6,29022,262.1,0.844
2025-04-07,GC3,Speech,197.85,44502,263.8,0.846
2025-04-08,GC1,Image,129.72,19148,40.5,0.85
2025-04-08,GC1,LLM chat,1538.3,1393892,480.7,0.852
2025-04-08,GC1,Speech,83.92,18875,26.2,0.872
2025-04-08,GC1,Video,946.04,5913,295.6,0.864
2025-04-08,GC2,LLM chat,1880.15,1703646,1392.7,0.67
2025-04-08,GC3,Image,194.57,28722,259.4,0.792
2025-04-08,GC3,Speech,195.8,44043,261.1,0.815
2025-04-09,GC1,Image,131.07,19348,41.0,0.891
2025-04-09,GC1,LLM chat,1482.18,1342822,463.2,0.864
2025-04-09,GC1,Speech,84.79,19072,26.5,0.845
2025-04-09,GC1,Video,955.9,5974,298.7,0.881
2025-04-09,GC2,LLM chat,1811.55,1641226,1341.9,0.705
2025-04-09,GC3,Image,196.6,29022,262.1,0.848
2025-04-09,GC3,Speech,197.85,44502,263.8,0.865
2025-04-10,GC1,Image,132.42,19547,41.4,0.901
2025-04-10,GC1,LLM chat,1568.54,1421280,490.2,0.907
2025-04-10,GC1,Speech,85.66,19269,26.8,0.877
2025-04-10,GC1,Video,965.75,6036,301.8,0.881
2025-04-10,GC2,LLM chat,1917.1,1737120,1420.1,0.63
2025-04-10,GC3,Image,198.63,29320,264.8,0.811
2025-04-10,GC3,Speech,199.88,44960,266.5,0.788
2025-04-11,GC1,Image,137.83,20345,43.1,0.891
2025-04-11,GC1,LLM chat,1641.57,1487486,513.0,0.864
2025-04-11,GC1,Speech,89.16,20055,27.9,0.88
2025-04-11,GC1,Video,1005.17,6282,314.1,0.864
2025-04-11,GC2,LLM chat,2006.36,1818038,1486.2,0.729
2025-04-11,GC3,Image,206.74,30518,275.7,0.844
2025-04-11,GC3,Speech,208.04,46795,277.4,0.828
2025-04-12,GC1,Image,143.23,21143,44.8,0.953
2025-04-12,GC1,LLM chat,1718.5,1557240,537.0,0.856
2025-04-12,GC1,Speech,92.66,20842,29.0,0.891
